Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Lolam;;1493;71.19;124;379;134;9;155;9;steam
Rurga;;823;71.25;120;400;140;6;164;0;android
Kometa;;1327;70.44;115;346;76;14;121;0;ios
Juhe;;458;70.44;112;477;142;21;86;3;android
Ovuriz;;850;70.56;112;537;170;17;102;0;android
Irkurvak;;1474;70.50;110;196;72;13;127;0;android
Eliza;;660;70.50;108;457;149;16;104;2;android
Shrelkar;;1060;70.75;107;469;222;17;127;5;android
Golfo;;1293;70.50;105;257;62;10;148;5;steam
Muthe;;727;71.25;104;536;134;15;118;7;ios
Esoz;;358;70.63;102;453;252;9;149;5;steam
Valkiria;;1412;70.94;100;117;32;20;99;0;android
Denri;;329;70.31;100;406;85;18;94;0;android
Dova;;550;70.50;99;476;200;12;134;4;steam
Jaggernaut;;313;70.63;98;499;175;10;153;1;android
Lunra;;665;70.56;97;437;112;7;157;0;ios
Rejim;;578;70.81;95;330;68;16;112;0;ios
Zati;;503;69.81;92;453;267;7;153;0;android
Asiz;;578;70.81;92;475;147;12;125;5;android
Trents;;614;69.81;91;573;257;11;148;6;android
Fiffi;;326;69.44;91;580;163;7;168;17;steam
Erin;;324;70.00;90;268;31;15;124;22;android
Jurceva;;436;70.50;90;417;114;15;116;0;android
Decimatra;;592;69.69;90;439;95;9;149;1;android
Evos;;207;70.56;90;454;96;11;137;0;ios
Lizece;;237;67.44;90;455;137;12;134;2;ios
White;;274;69.50;88;442;99;8;163;27;steam
Ragnar;;226;68.81;87;372;154;6;161;1;ios
Prishnak;;438;68.63;87;583;185;7;150;1;android
Ethure;;181;68.06;86;556;277;8;153;13;ios
Jarrik;;318;70.50;85;423;150;13;132;0;android
Necun;;364;60.63;84;239;56;19;121;2;steam
Sivarte;;203;66.38;84;309;73;18;102;1;android
Sosiska;;338;70.63;84;522;196;15;109;3;ios
Asid;;179;69.81;83;223;37;13;129;8;android
Ekahe;;213;69.56;82;293;90;9;148;2;android
Esed;;411;69.44;82;469;162;6;159;1;android
Deykster;;321;69.75;82;597;246;22;100;12;steam
Kezi;;215;71.38;81;396;114;13;138;0;android
Enejos;;385;68.88;81;577;131;17;112;19;ios
Valkiria;;314;58.63;80;130;27;18;108;0;android
Reti;;426;70.81;80;493;134;10;142;1;android
Alpha;;958;72.94;79;20;1;20;100;0;steam
Hotchoco;;1230;71.75;79;25;2;18;110;0;android
Isus;;1556;72.44;79;26;0;27;67;0;android
Bravo;;929;72.25;79;30;2;20;99;0;steam
Warlord;;552;71.38;79;45;3;15;124;0;android
Stalwart;;882;70.25;79;69;15;17;106;0;android
Rincon;;544;70.06;79;87;16;23;81;1;amazon
Ethuhim;;208;64.94;79;431;121;15;109;1;android
Kashe;;227;69.38;78;502;250;11;135;1;android
Illot;;206;70.81;77;507;197;15;115;3;ios
Rama;;265;68.38;77;588;142;10;142;1;android
Gitim;;185;70.31;75;318;57;16;110;0;steam
Bruh;;211;70.06;74;512;242;13;117;1;steam
Kante;;170;70.38;73;473;128;8;153;4;android
Qwerty;;196;67.81;72;275;65;15;117;3;android
Wishper;;176;68.75;71;326;79;15;114;0;steam
Okin;;119;65.94;71;421;215;13;128;3;steam
Qwert;;351;69.38;71;536;251;18;113;8;android
Cathi;;197;70.25;71;587;202;7;156;3;android
Azogi;;176;64.00;70;257;42;6;171;0;android
Qooooq;;147;64.31;70;273;64;19;101;0;android
Etazal;;189;67.69;70;459;118;6;159;2;android
Malena;;467;68.06;69;177;72;10;147;1;android
Anulli;;222;67.50;69;526;108;11;135;12;windows
Harcedne;;163;69.63;68;325;51;20;95;1;android
Mirin;;149;65.75;68;482;170;19;107;1;ios
Valena;;144;67.00;68;570;253;12;155;11;android
Avud;;163;68.56;68;575;238;19;105;4;steam
Esakes;;138;65.69;67;136;24;24;82;3;android
Jezethe;;167;64.44;67;383;168;10;137;0;android
Liseg;;146;67.88;67;405;92;13;121;0;windows
Obuza;;385;70.50;67;514;159;13;124;1;steam
Ezwin;;290;70.38;67;530;135;12;119;0;android
Belud;;150;63.19;67;530;148;20;92;0;android
Jerik;;311;70.31;66;385;105;10;137;1;android
Salis;;181;66.81;66;477;146;17;110;5;android
Estefa;;160;70.63;66;502;152;13;131;7;steam
Alludom;;151;70.31;65;261;33;16;118;0;android
Jino;;122;68.25;65;270;21;13;128;1;steam
Xchloey;;154;67.44;65;271;42;15;119;0;ios
Momeba;;180;69.88;65;293;63;16;122;0;android
Ashuz;;77;66.94;65;332;43;20;94;4;steam
Junoshe;;156;67.69;65;395;64;16;116;3;android
Tubi;;372;69.31;65;453;122;12;134;0;android
Nivre;;154;65.81;65;591;238;16;112;1;windows
Remember;;198;70.38;64;401;105;12;131;0;android
Dhom;;131;69.88;64;489;204;13;128;6;android
Fishka;;112;70.44;64;557;288;9;161;5;android
Ofrus;;222;68.13;64;573;204;20;88;0;android
Lordcesar;;301;67.06;63;472;142;20;81;0;android
Eranron;;246;67.44;62;307;120;15;117;1;ios
Vishid;;185;63.13;62;387;143;13;131;5;ios
Test;;160;68.69;62;402;99;15;114;3;ios
Sever;;293;70.31;62;521;180;18;99;2;android
Frada;;223;69.00;61;391;144;6;158;2;windows
Huyvam;;110;65.06;61;395;119;13;145;2;android
Ennija;;92;64.31;61;475;158;10;147;3;android
Objarl;;203;69.81;60;119;22;19;105;0;android
Dahanir;;121;69.19;60;189;19;13;133;0;steam
Acug;;138;69.50;60;191;24;23;85;6;android
Edgybro;;134;66.56;60;205;35;17;113;0;steam
