Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Ibriri;;1620;73.63;130;494;281;5;179;2;android
Mage;;1757;73.44;128;565;282;5;172;4;steam
Lube;;1396;74.13;127;573;342;13;127;0;android
Cashicha;;1112;72.44;125;592;100;17;115;19;ios
Observer;Challenger;1400;72.69;123;365;187;14;132;2;steam
Deltanoob;;1175;72.44;123;436;277;17;108;2;steam
Highr;;1674;72.50;123;453;281;6;164;6;steam
Trials;;1149;73.81;123;563;394;13;128;11;steam
Zeca;;1480;73.00;123;592;388;25;75;4;steam
Perusalen;;1197;72.56;122;379;170;9;152;3;windows
Anbb;;1382;73.38;120;358;103;11;140;4;windows
Alyngwen;;971;70.94;120;510;341;11;150;4;steam
Ohali;;1901;73.69;119;99;40;13;134;0;android
Siva;;1854;74.00;119;103;37;10;149;0;android
Msheros;;1763;73.06;119;116;38;18;105;0;android
Geelssa;;2105;74.00;119;137;39;15;121;1;android
Odin;;1972;73.81;119;156;46;15;122;1;android
Aenyora;;1234;72.06;119;333;186;15;117;8;android
Asope;;943;71.19;119;512;342;13;129;8;steam
Azuma;;1003;72.56;119;512;297;21;103;1;android
Craftone;;1795;73.00;118;123;36;17;111;0;android
Cherokee;;1742;72.31;118;151;62;13;136;0;steam
Banna;;1202;73.44;118;319;82;11;141;3;ios
Mystra;;1963;71.94;118;476;210;19;116;10;android
Caga;;1279;74.19;118;599;278;17;113;2;windows
Hestia;;1850;73.25;117;270;148;13;131;0;windows
Arczi;;1320;72.25;117;441;202;18;105;5;android
Gotha;Challenger;1043;71.50;117;532;299;9;151;4;android
Nibru;;716;71.06;116;379;201;14;122;4;steam
Jotheti;;624;71.44;116;511;313;10;144;4;steam
Odnela;;1208;71.69;116;551;237;14;126;4;android
Ibreza;;1298;71.69;116;570;366;13;129;10;android
Lilbulldog;;935;71.88;116;581;195;18;113;2;windows
Cobalfex;;1152;72.44;115;523;203;17;128;11;ios
