Cynvalas,,1862,72.81,127,475,1
Tauwizbr,,1698,73.31,127,540,12
Neki,Challenger,1079,72.75,127,540,4
Ebik,,1665,73.81,127,541,15
Rushurr,,1865,73.88,127,551,14
Tollom,,1667,75.25,127,576,1
Korlll,,1604,72.94,126,481,3
Ktoney,,589,73.31,126,481,2
Kathunni,,1086,72.44,126,504,1
Saza,,1249,72.5,126,504,3
Billy,,1481,73,126,560,3
Thorson,,1214,73.19,126,566,15
Echakre,,642,72.56,126,599,3
Zhangting,,1712,74,125,188,0
Icecream,,1716,73.63,125,212,0
Buxz,,1920,73,125,259,1
Alora,,1884,73.69,125,270,3
Korssd,,1420,72.56,125,314,1
Heatbeat,,1921,73.38,125,373,14
Angelica,,1782,72.88,125,382,0
Sabra,,1122,73.31,125,513,11
Temporary,,614,74.25,125,574,7
Aval,,839,72.69,125,588,2
Iradud,,1519,73.13,124,288,8
Azema,,885,72.38,124,429,1
Akam,,1143,72.19,124,478,0
Tuvul,,1532,73.31,124,480,3
Chinaby,,1786,73.38,124,527,6
Seti,,1096,72.69,124,550,13
Complotist,,917,72.5,124,569,2
Koda,,548,72.13,124,580,3
Tina,,641,71.88,124,584,0
Venus,Challenger,1037,74,124,597,5
Ekurad,,1590,74,123,389,0
Linra,,1787,73.06,123,393,3
Winter,,1709,72.75,123,436,7
Jaga,,1154,73.56,123,445,3
Hijiii,,1313,72.81,123,524,7
Cuguva,,1579,73.63,123,538,1
Chzburger,,1017,72.88,122,375,3
Arzag,,1731,73.06,122,382,3
Korov,,757,72.5,122,410,1
Seth,,501,72.56,122,496,4
Solaja,,1656,73.06,122,506,0
Nameless,,1828,73.13,122,508,0
Vurda,,1378,73.06,122,538,1
Zumi,,1185,73.5,122,540,0
Volug,,1419,73.19,122,568,5
Jibat,,1057,71.38,122,570,1
Malyhohoho,Challenger,1232,72.69,122,589,2
Kriszti,,899,73.69,121,283,1
Rolla,,1160,73.25,121,387,8
Zzoayo,,1624,72.63,121,470,1
Wingardium,,1260,73.06,121,492,16
Ekace,,522,73,121,574,1
Lucica,,1841,73,120,230,2
Prune,,961,72.13,120,301,3
Morning,,1548,73.06,120,318,0
Ollan,,1087,74,120,319,1
Svinpik,,1931,72.63,120,359,3
Korboji,,1767,73.19,120,387,4
Ovothud,,923,73.25,120,420,2
Ochuggagin,,1167,73,120,443,4
Ozajos,,1166,73.38,120,443,3
Wtfmf,,1306,71.63,120,484,1
Otakan,,772,73.06,120,525,3
Rarahi,,407,72,120,538,0
Matuz,,1549,73.06,120,539,12
