Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Ibut;;1473;72.19;135;496;164;11;148;9;steam
Erdircil;;1886;71.56;133;544;133;24;76;19;steam
Katha;;1340;72.94;132;437;200;16;127;6;android
Nati;;692;72.81;131;444;198;8;149;0;steam
Lidrek;;617;72.69;130;362;142;8;164;0;steam
Powerup;;921;71.63;128;498;209;21;86;11;steam
Ashik;;1355;72.69;126;416;136;13;131;14;android
Begym;;1082;72.25;125;384;129;8;161;4;steam
Whatever;;775;70.94;124;455;201;17;124;14;steam
Loses;;1659;72.50;124;522;296;15;119;30;android
Zodres;;1026;71.19;124;568;232;9;161;16;android
Oneshot;;688;72.06;124;594;261;23;90;16;android
Huntress;;1144;71.19;123;505;220;12;136;7;android
Azez;;490;72.63;123;561;235;25;68;5;android
Tpatata;;559;71.50;123;577;225;11;137;1;steam
Irgend;;541;72.56;123;587;176;0;186;3;steam
Tkza;;513;70.81;122;546;215;14;125;7;ios
Runegativ;;799;72.63;121;444;237;9;144;4;android
Zathi;;610;71.56;121;503;136;13;131;3;steam
Invidian;;1103;73.13;121;521;155;16;112;5;android
Ivent;;566;72.00;121;550;124;23;81;3;steam
Illlllll;;1056;71.25;121;584;196;12;137;17;steam
Genad;;936;71.19;120;383;97;22;91;9;android
Aymfb;;1179;71.94;120;383;76;9;154;18;steam
Gada;;582;71.88;120;447;176;15;122;13;android
Justhf;;983;71.19;120;536;192;3;185;11;android
Yoona;;1723;72.75;119;121;37;19;98;0;android
Extraskill;;1777;73.06;119;124;33;15;119;0;android
Qwwwww;;1785;74.31;119;160;69;16;128;7;steam
Jagiii;;1712;72.75;119;171;42;13;131;0;windows
Zivka;;1794;73.69;119;172;37;6;165;1;android
Idag;;1717;72.81;119;209;74;13;127;3;android
Bobo;;956;72.06;119;242;123;19;104;3;android
Dathusi;;1054;72.81;119;262;83;13;134;4;android
Mathilda;;846;73.13;119;273;89;11;142;5;android
Korcafe;;1414;73.25;119;423;261;23;77;15;android
Mithragld;;1290;72.25;119;428;190;11;139;1;android
Zalina;;1204;72.13;119;438;114;6;164;20;steam
Lithelli;;1058;71.75;119;438;126;12;137;7;android
Mulen;;445;70.75;119;475;213;23;83;12;android
Forest;;1259;72.50;118;339;142;10;147;6;android
Luckie;;911;71.06;118;409;154;10;145;3;android
Ojirem;;553;71.31;118;582;184;21;85;0;ios
Inut;;322;72.19;117;330;132;21;91;9;steam
Kcoachk;;781;72.25;117;506;307;22;85;5;android
Vekez;;624;71.31;116;337;84;19;104;2;android
Nikoo;;934;72.25;116;405;43;12;141;9;steam
Zikea;;657;72.56;116;458;139;20;98;22;windows
Iztogud;;490;71.75;116;502;148;17;111;1;steam
Blaze;;537;72.44;116;597;122;12;132;10;android
Nazgul;;1071;72.31;115;315;63;13;128;3;steam
Gore;;547;66.19;115;336;114;15;117;1;steam
Vishe;;692;72.06;115;346;150;13;132;3;android
Gonch;;567;71.00;115;391;95;8;157;1;steam
Rain;;975;72.38;115;418;111;21;96;7;android
Delem;;551;71.06;115;433;166;8;161;40;android
Surkehi;;429;70.94;115;497;149;11;152;11;android
Igurkan;;457;70.88;115;523;141;13;131;3;steam
Bonome;;821;71.19;115;554;213;7;165;0;android
Gunbunny;;1071;72.13;114;356;167;21;95;6;steam
Keks;;764;70.88;114;360;143;10;146;7;android
Agirin;;410;70.81;114;455;134;12;134;6;ios
Lunadragon;;829;71.25;114;480;188;21;93;11;ios
Ivrehe;;560;70.75;114;506;183;12;132;20;steam
Zucarza;;1049;70.88;114;531;287;17;112;56;android
Drago;;810;71.44;114;563;252;15;135;25;android
Timaka;;450;70.38;114;572;232;12;139;13;android
Ivanrus;;964;71.38;113;400;238;10;142;0;android
Asilie;;1068;70.88;113;449;155;11;137;7;android
Dineze;;999;71.13;113;466;265;21;92;2;android
Bandito;Challenger;818;71.31;113;480;156;15;119;4;android
Wuzzleding;;1140;72.44;113;489;150;14;126;10;android
Brigadir;;523;72.56;113;499;248;21;97;9;android
Spawn;;882;72.50;113;537;183;12;137;13;android
Elis;;600;71.19;113;537;192;14;120;4;android
Bite;;915;71.88;112;334;115;14;126;3;android
Hobok;;457;72.31;112;400;75;21;96;8;windows
Ebanblifps;;722;71.56;112;419;108;11;148;13;steam
Trixi;;954;71.50;112;528;131;18;116;11;android
Pigeggman;;482;70.56;112;533;146;17;115;14;steam
Icohe;;512;71.13;112;551;189;13;121;2;android
Olisuk;;1191;71.31;112;590;165;14;128;4;android
Kanabaeri;;602;70.63;112;594;195;14;126;16;ios
Lushi;;679;73.56;111;352;125;14;128;6;android
Kasomi;;762;71.75;111;481;136;18;99;2;android
Ocati;;580;71.00;111;498;143;10;146;8;android
Hyacinth;;624;69.50;111;576;136;9;146;10;ios
Elosa;;1267;71.69;110;207;64;17;113;2;steam
Sander;;1426;71.56;110;214;49;0;195;2;steam
Elin;;599;71.44;110;227;59;11;144;3;ios
Huri;;1236;71.19;110;279;48;5;173;0;windows
Vasilevs;;1018;72.06;110;281;42;12;148;2;steam
Cortece;;413;72.31;110;292;48;17;113;16;android
Melinda;;952;71.75;110;303;95;22;88;3;android
Asashi;;756;72.38;110;312;49;19;102;2;android
Bitherci;;882;70.88;110;316;68;20;97;16;android
Osis;;461;72.50;110;339;64;20;97;4;steam
Gomas;;1131;71.13;110;352;83;16;120;15;ios
Alaz;;460;70.44;110;354;87;7;170;3;android
Jared;;1027;70.56;110;361;106;15;138;6;steam
Iros;;730;72.00;110;386;88;14;127;3;amazon
Ihon;;1297;71.50;110;388;152;9;158;15;steam
Zimaji;;494;72.38;110;396;90;15;124;13;android
Opeeex;;708;71.56;110;397;85;21;96;15;android
Bonda;;452;71.25;110;415;133;17;116;26;android
Zenuvi;;490;70.81;110;417;85;11;145;1;android
Othodni;;750;71.25;110;425;118;9;157;2;steam
Wing;;747;71.75;110;443;90;19;110;3;steam
Vite;;335;71.88;110;450;159;15;119;11;android
Hunter;;655;70.56;110;455;131;9;151;5;android
Sacrafice;;546;71.25;110;466;155;10;148;15;android
Scevola;;371;70.75;110;486;117;17;113;6;steam
Goblingun;;451;70.94;110;535;191;11;145;16;android
