Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Kormage;;2045;74.50;159;541;307;4;174;1;windows
Womeik;;2064;74.69;156;520;278;7;157;1;windows
Kork;;2035;74.75;156;598;349;3;183;2;windows
Efich;;1995;74.69;154;562;450;8;157;4;steam
Meganrain;;1988;73.69;152;525;276;4;179;0;windows
Chinadhk;;2073;74.69;151;511;291;3;178;4;steam
Garminator;Champion;1529;73.00;149;450;248;9;149;1;windows
Korgamja;;2082;74.63;149;530;307;8;159;5;android
Michys;;1896;74.00;149;572;353;5;166;6;android
Sunne;;2041;74.56;148;501;256;14;122;0;steam
Marialupa;Centurion;1977;74.56;148;548;266;9;146;1;ios
Uyahlengis;;1943;74.25;148;590;395;6;164;9;android
Itchyboots;;2002;73.69;147;555;257;6;159;2;android
Hecate;;1787;73.69;147;579;400;10;144;8;android
Quicky;;1442;73.44;147;599;321;7;164;1;windows
Doden;;1956;74.31;146;508;232;10;145;0;android
Cavalier;;2002;74.44;146;595;273;14;122;2;steam
Silvermage;;1905;73.88;145;594;269;18;126;2;ios
Elsie;;2001;73.88;144;434;305;9;150;4;android
Longshanks;;1942;73.06;143;436;258;13;133;1;android
Narlacxxvs;;1990;74.00;143;489;213;16;111;2;steam
Diamanda;;1241;73.06;143;525;373;11;137;0;android
Oshart;;1811;73.13;143;526;259;10;150;1;steam
Genrome;;1851;74.00;142;530;222;6;161;0;android
Ovruz;;1995;74.56;142;558;274;7;156;2;android
Silber;;1437;73.31;142;589;310;8;150;1;android
Miegoreng;;1856;73.38;141;543;258;9;146;3;android
Lovra;;1859;73.69;141;568;228;8;150;1;steam
Semuthitam;;1688;73.31;141;595;245;13;125;0;android
Codek;;1907;73.69;139;447;186;15;116;2;android
Szlauf;;1785;73.19;139;460;213;11;135;0;android
Shawna;;1822;72.50;139;500;217;8;150;3;android
Strega;;1888;74.25;138;432;195;11;139;0;ios
Indomie;;1853;72.94;138;469;220;9;147;0;android
Silvercarl;;2005;73.50;137;374;129;13;126;1;android
Isoso;;1801;73.81;137;396;186;21;91;3;ios
Atholle;;1889;73.44;137;427;267;6;167;3;android
Nukil;;1870;72.75;137;447;253;20;94;2;android
Silverstar;;1727;73.13;137;486;234;21;87;3;windows
Bymbyrym;;1807;72.50;136;390;196;10;151;0;android
Taliesinii;;1900;73.44;136;394;206;7;159;0;android
Efres;;1206;73.38;136;440;264;19;106;3;android
Dodo;;1914;73.13;136;465;307;10;146;4;ios
Ajuka;;1498;73.88;136;489;238;14;124;2;ios
