Osuka,,1280,72.19,118,378,3
Raga,,582,72,118,410,9
Leila,,438,72.56,118,418,8
Chinaoox,,989,72.81,118,459,7
Didi,,795,71.44,118,466,18
Skladany,,419,71.44,118,493,4
Etuthi,,696,71.31,118,500,5
Abal,,642,71.38,118,508,10
Yukishy,,555,71.25,118,509,13
Piupiupiu,,461,71.5,118,518,12
Hexenbiest,,851,71.44,118,518,6
Avogrol,,616,71.69,118,522,4
Zazin,,507,71.31,118,523,2
Ivevig,,847,72.13,118,525,16
Sakura,,905,72.75,118,530,3
Anata,,452,71.38,118,547,27
Lise,,580,72.06,118,555,10
Talan,,521,72.81,118,558,9
Felix,,812,72.56,118,569,12
Joejoe,,777,72.75,118,593,8
Zecis,,1119,71.88,117,342,18
Farmboy,,355,71.06,117,343,13
Ojikat,,830,72.38,117,356,10
Imertal,,445,71.81,117,396,3
Erzam,,876,73.94,117,397,5
Angelbhfr,,681,72.75,117,410,7
Haless,,1017,72.25,117,418,6
Nezera,,394,71.19,117,436,4
Riroga,,798,71.31,117,490,30
Cile,,650,70.88,117,499,12
Miraggio,,698,71.94,117,504,11
Hmmm,,1484,72.69,117,551,9
Irkaba,,376,70.94,117,551,22
Rushuna,,508,71.94,117,559,1
Alifre,,509,72.13,117,561,1
Cosika,,615,71.81,117,579,18
Zale,,659,70.69,117,585,39
Egen,,1019,72.63,116,299,1
Elicom,,1046,71.31,116,415,13
Zzzz,,796,72.63,116,430,20
Agimos,,636,71.63,116,471,12
Casval,,894,71.5,116,533,61
Ghell,,507,70.81,116,569,5
Furci,,557,72.63,115,282,8
Husufra,,722,71.5,115,303,9
Biubiu,,509,71.69,115,315,22
Tuhi,,1109,72.44,115,316,4
Acicheg,,619,71.81,115,324,6
Brigette,,1206,72.81,115,330,4
Bobafett,,1086,71.75,115,407,11
Tonit,,695,70.38,115,461,5
Ermak,,589,71.38,115,468,17
Igim,,932,71.44,115,514,10
Narsil,,858,72.69,115,583,11
Infinity,,1087,71.38,114,385,9
Hemera,,924,71.56,114,436,8
Enahot,,529,72.56,114,445,7
Ehogri,,438,70.75,114,498,10
Event,,615,70.88,114,529,11
Ecirti,,528,71,114,551,45
Megapihar,,1032,72.56,114,590,3
Alevroz,,618,70.63,114,596,2
Krudeon,,1002,71,113,335,4
Ojut,,705,70.81,113,370,4
Isotop,,810,72.06,113,406,2
Rekcan,,625,71.44,113,416,1
Erem,,781,71.44,113,426,10
Assassins,,548,71.13,113,431,1
Jeremy,,1109,71.19,113,471,9
Zorde,,719,71.44,113,496,25
Kath,,393,70.75,113,497,11
Ethoz,,469,70.38,113,505,4
Arkesum,,491,70.56,113,511,4
Vaypher,,581,70.88,113,512,8
Ellon,,371,71.56,113,514,11
Hurcoge,,812,70.81,113,522,7
Nicholas,,425,72.13,113,532,16
Twigs,,612,71,113,547,2
Malc,,503,71.13,113,548,6
Sobies,,527,73.19,113,563,3
Gete,,583,71.06,113,565,4
Mofrita,,920,70.88,113,574,16
Solofre,,839,70.69,113,577,14
Imem,,521,71.38,113,577,17
Velloza,,505,70.75,113,580,4
Eros,,1361,71.44,112,315,5
Jess,,1246,71.81,112,326,3
Sijod,,605,72.94,112,376,3
Akron,,555,71.31,112,397,7
Doomzdai,,582,70.63,112,399,0
Legolis,,621,71.88,112,403,5
Mmdk,,722,71.56,112,441,2
Otheshan,,519,70.56,112,459,6
Scarecrow,,581,71.63,112,462,11
Lass,,453,70.75,112,479,19
Covidhun,,493,71.13,112,482,11
Evatha,,483,72.13,112,493,2
Caziti,,873,71.19,112,507,4
Kolo,,767,71.81,112,519,21
Zaraki,,393,70.69,112,523,1
Pistolou,,808,71.19,112,526,11
Kujurzi,,421,70.56,112,572,20
Seni,,636,71.56,112,573,11
Abun,,459,69.06,112,597,13
Tathe,,1455,72.56,112,597,9
Evrari,,577,72.63,111,415,2
Tota,,1017,71.44,111,482,7
Syxti,,539,71.25,111,541,3
Lashudi,,545,70.88,111,567,4
Teran,,542,71.25,111,591,21
Vuguk,,613,70.94,110,214,7
Deadpoolio,,865,71.88,110,221,5
Thadl,,1289,72.38,110,223,4
Coldmonday,,1169,71.81,110,224,2
Wang,,1359,70.38,110,228,3
Ezasod,,814,71.19,110,230,5
Imate,,866,72.69,110,241,4
Mifisto,,645,71.44,110,252,3
Moon,,641,72.31,110,258,5
Saza,,1133,72.56,110,258,11
Zina,,1022,71.56,110,262,6
Siti,,649,71.31,110,262,4
Event,,674,71.19,110,266,19
Neofire,,1210,71.56,110,271,1
Tukini,,676,72.38,110,273,5
Hoshuni,,1135,71.38,110,274,4
Icis,,562,71.88,110,275,3
Tempdecbz,,832,71.75,110,292,5
Irdol,,1421,73,110,298,10
Orkem,,819,72.5,110,299,15
Jelek,,1295,70.94,110,303,4
Mana,,829,71.56,110,310,8
Llyra,,736,72,110,310,3
Jashe,,779,72.38,110,311,10
Shin,,420,71.44,110,316,4
Bohae,,405,70,110,317,3
Navori,,885,71.88,110,326,12
Fauno,,604,71,110,330,4
Yasuy,,1379,72.25,110,332,0
Aravet,,484,71.81,110,341,10
Onrave,,1070,72,110,350,5
Orgunut,,983,71.38,110,357,19
Korhunter,,789,71.13,110,358,3
Vugras,,1053,71.56,110,359,3
Othajez,,516,71.31,110,359,14
Farm,,1352,72.38,110,359,14
Ksandros,,931,71.5,110,363,4
Dada,,498,72.88,110,369,15
Tifa,,1334,71.63,110,380,3
Oden,,1220,71.81,110,380,1
Coteci,,464,71.56,110,383,8
Lide,,574,72.94,110,384,12
Shad,,581,72.63,110,386,12
Athin,,466,70.69,110,390,6
Argmar,,434,71.44,110,395,9
Elica,,1193,71.25,110,395,22
Merantos,,1479,72.44,110,397,4
Lillek,,656,71.81,110,398,3
Pakete,,607,72.31,110,402,2
Acalle,,554,70.44,110,402,17
Tree,,454,71.06,110,423,2
Julik,,490,70.81,110,436,12
King,,672,70.75,110,441,1
Zuranne,,688,72.13,110,444,6
Gonrom,,576,71.06,110,444,5
Toxic,,364,71,110,461,10
Mongoloid,,510,70.75,110,465,13
Irin,,657,71.13,110,485,10
Morbius,,514,68.56,110,488,2
Zizag,,577,71.56,110,490,13
Chris,,952,71.5,110,491,17
Wynter,,845,72.44,110,492,26
Bode,,452,72,110,500,7
Kumi,,643,71.75,110,507,6
Hanoi,,467,71.06,110,514,1
Arin,,545,70.75,110,564,3
Zurguve,,406,70.69,110,580,13
Duoduo,,366,70.44,110,583,6
Zaza,,573,72,110,594,3
Shiela,,749,70.25,109,532,25
Nelit,,960,71.31,109,546,15
Puppy,,447,71.25,109,565,24
Omogra,,461,71.63,108,295,2
