Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Korqwe;;2137;74.69;176;478;171;12;138;3;windows
Kumalisa;;1920;74.25;176;535;240;19;112;3;steam
Korsquirt;;2046;74.50;176;568;68;20;111;4;android
Kornewwave;;2105;75.19;174;568;223;15;121;26;android
China;;2027;75.06;174;597;254;20;93;18;android
Koreaerok;;2001;74.00;173;598;273;7;162;4;android
Kordadada;;2012;75.00;172;548;206;8;154;6;android
Korkk;;2030;74.56;172;548;205;14;124;18;ios
Umbradei;"War Hero";2082;74.19;170;517;214;15;119;47;windows
Korta;;1999;73.94;167;571;217;16;114;3;windows
Wandavison;;2085;74.56;166;566;224;10;149;9;ios
Karma;;1993;74.31;166;596;138;10;166;2;steam
Scrooge;Challenger;2074;74.88;165;484;194;10;140;24;android
Craftalot;;2093;74.69;165;565;238;13;127;44;android
Korlu;;2028;73.94;165;569;313;16;123;16;android
Remember;;2004;74.50;164;595;258;18;104;31;android
Koro;;2004;74.63;163;506;234;13;125;2;android
Egom;;2042;74.38;163;518;232;19;95;5;android
Playbh;;2008;74.69;162;456;179;17;107;12;android
Hronos;;2068;74.25;162;544;221;12;137;22;windows
Daddyromme;;1844;73.50;161;338;158;10;150;6;android
Popo;;1988;74.25;161;481;184;12;136;2;steam
Korgun;;2036;74.44;159;521;211;13;129;26;android
Slonik;;1924;72.94;159;578;221;7;158;22;windows
Geum;;2013;74.69;158;561;258;11;138;13;ios
Oooag;;2038;74.63;156;435;151;11;139;10;ios
Vaneti;;1972;74.31;156;484;198;9;150;7;ios
Alaza;;2037;74.50;156;530;148;8;154;16;android
Piupiu;Centurion;1881;73.88;156;564;171;11;138;6;steam
Roque;;2052;74.31;155;480;191;22;89;19;android
Baal;;1587;73.00;155;547;161;10;145;29;android
Korogizen;;1931;73.81;155;570;157;11;141;22;android
Tugo;;1913;73.88;154;445;217;10;144;21;ios
Korpsycho;;1943;74.50;154;524;186;13;128;14;windows
Tonto;;1742;73.19;154;532;265;18;101;26;windows
Wuli;;1906;74.06;154;537;332;30;41;40;android
Torum;;1680;73.69;154;553;243;21;87;29;android
Ruchip;Centurion;2024;74.63;153;387;209;17;122;10;android
Silhouette;;1058;72.88;153;476;257;15;116;0;steam
Egodrat;;1955;74.19;153;490;177;17;105;8;android
Biji;;1899;73.00;153;496;220;12;136;8;android
Irdarid;;1832;73.56;153;535;197;13;127;5;windows
Yeah;;1960;74.69;153;538;238;9;151;31;ios
Korkim;;1966;73.69;153;542;233;12;134;18;android
Kormove;;2000;73.94;153;543;233;12;137;25;android
Athoze;;1916;73.50;153;569;261;11;136;5;android
Vnbun;;1878;74.50;153;587;225;6;161;14;steam
Frenzy;;1746;73.88;152;482;154;15;120;13;steam
Angel;;1984;73.31;152;485;194;20;99;21;android
Nethuk;;1981;74.06;152;520;188;12;142;30;android
Koraa;;1731;74.25;152;556;230;16;111;16;android
Gamsi;;1804;73.13;152;585;210;10;146;13;android
Hifrel;;1622;73.44;151;488;180;15;114;14;android
Ajicum;;1051;73.06;151;549;194;13;128;26;android
Jemima;;1890;73.50;151;593;116;22;86;17;android
Mayfly;;1978;73.50;150;578;187;13;134;5;android
Ithethe;;913;73.69;150;593;120;12;132;15;steam
Nitrolily;Challenger;2040;74.44;150;594;215;11;137;25;ios
Alorta;;1884;74.75;149;498;218;16;114;2;ios
Chinadi;;2034;74.88;149;521;239;22;83;13;ios
Hose;;1759;73.50;149;590;225;14;127;18;steam
Akirkuz;;1860;74.31;148;410;241;8;157;4;steam
Lilithfake;;1699;74.31;148;464;180;14;120;4;android
Belka;;1852;73.88;148;483;212;13;128;5;steam
Joja;;1908;74.00;148;486;175;12;133;12;android
Gijoz;;972;74.19;148;505;278;21;88;9;android
Velivra;;1846;73.06;148;519;316;12;134;5;windows
Akran;;1725;73.56;148;521;204;9;148;8;android
Spectre;;1688;73.44;148;543;235;10;143;6;android
Bekra;;1817;74.00;148;544;177;13;124;11;steam
Okin;;1903;73.88;148;564;182;12;132;20;android
Tidema;;1081;73.19;148;579;217;19;99;10;steam
Qwerty;;1035;72.81;148;580;251;18;102;9;android
Zico;;1891;72.19;148;585;249;14;122;10;steam
Vaza;;1626;73.25;148;596;189;20;92;2;steam
Ziya;;1178;73.63;147;450;193;13;129;11;ios
Vavili;;1473;73.44;147;517;182;8;163;30;android
Mizi;Challenger;1900;74.13;147;543;156;14;129;9;ios
Linglong;;1851;74.13;146;356;102;12;135;7;windows
Korfree;;1930;74.00;146;452;90;15;123;23;android
Sarket;;1149;73.25;146;456;133;13;127;4;android
Ohoh;;2046;74.06;146;469;258;14;120;9;ios
Zita;;1868;73.19;146;502;158;9;150;10;steam
Chinattt;;1498;74.38;146;546;170;11;139;9;steam
Grit;;1495;72.63;146;564;140;11;144;10;android
Tarbhbronz;;1897;72.94;146;570;161;12;131;5;windows
Abrame;;1961;72.81;146;585;188;10;141;6;android
Skylar;;1973;73.63;145;419;137;5;171;20;android
Thum;;1204;73.31;145;505;158;7;166;19;android
Ninib;;990;72.69;145;507;110;10;142;6;android
Irceg;;797;73.00;145;552;195;15;123;14;android
Wuwi;;1839;73.13;145;568;164;6;163;20;android
Huri;;1786;73.38;145;582;252;26;73;28;ios
Apoc;;1845;73.56;145;588;192;10;144;6;steam
Bune;;1665;72.94;144;339;147;16;114;11;android
Hoti;;1692;73.13;144;508;175;13;129;7;android
