Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Korean;;2130;75.19;162;571;350;4;176;0;windows
Kormollang;;2120;75.00;159;576;328;7;161;4;windows
Korallang;;2159;75.25;159;581;324;1;192;2;windows
Kordong;;2129;75.25;159;599;315;4;173;3;android
Korxxxxx;;2100;75.25;158;472;297;7;163;0;windows
Kinnu;;2014;74.81;157;584;455;11;138;6;windows
Rino;;2108;75.13;154;425;220;6;166;0;android
Lazyfire;;1860;73.88;154;555;334;6;162;0;windows
Kormansaok;;2085;74.56;150;514;356;17;113;4;ios
Alistin;;1957;74.00;150;567;313;10;160;5;windows
Chinakk;;2018;74.94;150;576;350;12;149;2;windows
Lolo;;1926;73.81;150;578;291;12;140;1;steam
Wanda;;2086;74.56;149;561;266;5;164;3;windows
Piperperri;;1972;73.81;149;576;269;12;131;1;windows
Jomai;;2044;74.88;148;571;430;10;143;3;ios
Runoob;;2002;74.63;148;582;315;8;155;0;windows
Jema;;2021;74.13;147;592;329;5;164;4;android
Justkorea;;1857;73.63;146;425;250;6;170;0;windows
Korhi;;1991;74.75;146;485;265;1;193;1;windows
Deadlyfart;;1988;74.94;145;545;313;9;160;3;android
Gukra;;2031;74.50;144;493;258;6;168;1;android
Twinkle;;2009;74.63;144;501;161;19;89;3;android
Renseianb;;1937;74.13;143;488;221;13;132;3;steam
Warlord;;1932;73.81;143;512;203;15;117;1;android
Powerr;;1982;73.25;143;535;290;12;136;0;windows
Mrchao;;2001;74.44;143;548;401;10;144;3;android
Chinawushu;;1936;73.31;143;594;252;14;117;4;ios
Naga;;1812;73.06;143;598;430;7;166;4;steam
Trixter;;1811;74.06;142;473;252;11;145;3;steam
Lokdit;;1824;73.94;142;493;346;6;164;4;android
Marialupa;Centurion;1992;72.75;142;528;263;7;156;2;ios
Kokrhel;;1920;73.63;142;528;228;6;161;2;windows
Michyb;;1914;73.56;142;560;317;21;99;6;android
Blair;;1956;74.63;142;563;256;9;148;7;ios
Antonette;;1804;74.31;142;585;256;11;135;6;steam
Pixa;;2089;73.69;141;459;235;10;144;4;android
Sssss;;2078;73.00;141;480;253;14;131;0;windows
Eita;;1704;72.75;141;512;200;8;155;2;windows
Brozander;;1724;73.00;141;548;239;9;151;3;ios
Finnmaprl;;1911;74.25;141;569;237;11;143;4;steam
Oshart;;1920;73.75;140;317;129;15;128;0;steam
Itheshel;;1945;73.81;140;364;138;13;133;1;ios
Rylai;;1693;73.25;140;453;197;7;167;8;android
Hoge;;1953;73.63;140;552;233;17;114;3;android
Chinanoone;Champion;2003;74.75;140;584;79;3;181;17;android
Asus;;1730;73.69;139;531;186;14;121;3;android
Rutha;;1242;73.19;139;588;206;14;122;4;android
Kalyna;;1923;73.31;138;549;261;16;112;2;ios
Kioftes;;1652;73.19;138;562;250;10;151;0;windows
Abrnoob;;1897;73.50;138;579;218;10;149;9;android
Guilian;;2001;74.31;138;582;247;12;132;5;ios
Orkiit;;1680;73.06;137;431;187;9;147;4;android
Digit;;1610;73.06;137;532;223;13;131;2;ios
Korju;;1899;73.94;137;546;289;7;163;21;android
Ares;;1561;73.25;137;592;296;6;164;7;android
Easteregg;;1823;74.13;137;598;400;15;119;20;android
Peppie;;1648;73.31;136;304;92;10;169;2;windows
Luna;;2024;73.75;136;507;144;10;146;4;steam
Zisha;;1340;72.63;136;554;233;14;119;0;android
Osat;;1961;75.13;136;578;175;16;111;0;android
Zontik;;2001;73.94;136;590;190;15;118;6;android
Sampoerna;;1974;73.50;136;593;228;12;138;6;android
Lala;;1991;73.81;135;283;67;16;115;8;android
Sauzer;;1311;72.69;135;389;188;8;162;0;windows
Vodnifri;;1511;73.63;135;447;143;11;147;7;android
Sorquasbro;;1427;72.44;135;480;199;12;142;4;windows
Husky;;1526;73.25;135;542;193;12;149;7;ios
Coldfinger;;1273;72.56;135;584;285;10;153;9;android
Artarke;;1920;74.06;134;514;162;11;136;8;android
Johanna;;1833;73.81;134;534;87;25;70;20;android
Chinago;;2010;74.38;134;536;266;12;135;12;android
Isonrok;;1301;73.56;133;393;190;7;163;1;android
Etithi;;1559;74.25;133;430;254;10;147;3;ios
Georgina;;1126;74.06;133;460;260;6;165;0;android
Kaliki;;1593;73.56;133;480;271;7;163;3;ios
Zohe;;1742;73.44;133;537;275;3;179;1;android
Nimueh;;2013;74.44;133;550;203;13;127;3;android
Hozuki;;1596;72.94;133;551;240;14;122;4;steam
Idune;;1183;73.44;133;569;229;9;147;1;ios
Ofrillal;;1115;71.75;133;592;254;15;117;0;windows
Samos;;1920;74.81;132;154;33;20;96;4;windows
Masterchef;;1705;72.50;132;469;185;6;160;1;android
Hotstuff;;609;72.56;132;517;225;12;126;1;android
Luna;;1698;73.31;132;531;303;10;143;7;ios
Saga;;1637;72.75;132;531;220;10;148;10;android
Nuba;;1680;72.44;132;559;149;18;104;1;android
Albruna;;1523;73.06;132;577;242;14;123;3;ios
Mushroom;;2032;74.00;132;598;243;15;124;1;windows
Chinaqqqqq;;1943;73.94;131;402;157;20;99;2;steam
Jede;;1743;72.94;131;478;136;5;159;1;android
Arkorcuz;;1740;73.19;131;499;268;18;108;1;ios
Fckptn;;1731;73.50;131;501;158;7;154;2;android
Elena;;1686;73.31;131;503;215;16;114;7;android
Spring;;1390;74.31;131;541;236;11;135;2;android
Jobe;;1795;73.69;131;542;302;10;148;7;android
Zisus;;1750;73.69;131;552;254;14;126;2;ios
Chamow;;1185;73.00;131;564;315;10;141;1;steam
Sssia;;1612;73.63;130;400;133;10;147;1;android
Silyran;;1611;74.63;130;515;173;12;133;6;android
Area;;1888;72.69;130;530;273;20;107;5;steam
Axjiia;;1977;73.00;130;562;354;20;122;5;ios
Ptyo;;1518;73.81;130;576;81;11;146;5;ios
Flora;;1752;73.38;129;495;306;11;139;5;android
Disaster;Challenger;1555;73.81;128;401;137;17;109;0;windows
Asterix;;1814;73.31;128;415;169;16;118;5;steam
Kontessa;;1948;74.44;128;431;209;15;120;0;android
Alhana;;1116;73.13;128;484;308;17;110;1;steam
Stickholda;;1409;73.25;128;527;134;9;149;5;android
Simbul;;1117;72.88;128;544;184;5;174;3;ios
Erimipali;Centurion;1577;73.44;127;330;98;4;172;8;steam
Morning;;1597;73.81;127;447;185;13;128;4;ios
Alashi;;1510;73.13;127;452;225;18;106;2;ios
Trillian;;1101;73.19;127;469;215;17;111;0;ios
Azog;;1046;72.94;127;485;216;9;151;6;android
Homorce;;1634;72.69;127;516;185;16;111;4;ios
Svinpik;Challenger;854;72.63;127;521;171;9;149;11;android
Cisas;;1335;73.75;126;372;174;15;119;0;ios
Enraneaa;;731;73.31;126;474;138;6;161;1;windows
Lawyer;;804;74.06;126;482;130;20;86;0;android
Bavi;;1315;73.06;126;576;210;18;111;6;android
Labil;;1973;73.88;125;360;110;16;115;9;android
Beatrice;;1808;72.63;125;371;187;15;126;2;android
Alora;;1927;73.31;125;387;93;24;80;17;ios
Heveiion;;1902;73.00;125;428;96;14;125;4;android
Laffcarl;;1921;73.00;125;467;118;20;104;1;android
Vonren;;1459;73.13;125;495;257;11;147;29;android
Edrirdi;;1196;72.25;125;578;228;12;140;22;android
Skittles;;1641;73.19;124;348;63;16;115;8;android
Mannphredd;;1376;73.31;124;496;203;11;141;0;ios
Zorig;;886;72.75;124;526;249;5;168;0;windows
Codes;;1022;73.31;124;536;106;13;130;2;steam
Edniva;;671;72.44;124;548;163;9;150;1;android
Monigota;;1361;73.06;123;431;192;11;138;3;android
Mezi;;1208;73.31;123;503;209;12;136;4;ios
Arovis;Challenger;443;72.50;123;587;270;11;135;1;android
Chinasobe;;1638;73.44;122;288;144;12;136;5;ios
Zanren;;1523;72.81;122;527;276;25;66;5;android
Rockhopper;;1078;72.31;122;547;250;10;144;1;android
Adrak;;1434;72.44;122;549;291;19;96;3;windows
Morze;;1157;72.56;122;597;283;6;173;1;android
Genom;;1549;69.13;121;464;213;14;121;2;android
Vinirta;;1481;73.63;121;533;214;21;119;30;steam
Odnoshe;;1808;71.81;121;553;219;13;127;6;android
Jaga;;1016;73.00;121;583;302;15;122;2;ios
Sixsixsix;;1999;73.75;121;585;296;10;148;6;windows
Tofrava;;1680;72.63;120;174;20;16;122;0;steam
Cynvalas;;1860;72.50;120;240;59;10;147;1;ios
Dragonanb;;1288;72.94;120;255;114;13;139;5;windows
Kovrithi;;1343;72.38;120;258;93;13;136;3;windows
Rahi;;1506;71.94;120;289;94;10;150;0;ios
Spooky;;1269;72.94;120;293;180;13;140;3;windows
Atune;;817;72.44;120;331;145;11;145;1;android
Nude;;1227;72.75;120;359;131;14;127;2;steam
Michal;;1361;72.13;120;361;109;20;101;2;android
Korys;;1841;72.25;120;472;203;4;178;7;android
Gorka;;1511;73.13;120;483;141;16;121;5;steam
Grief;;973;73.38;120;541;94;16;123;5;ios
Ejarti;;1224;73.44;120;557;227;13;135;5;android
