Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Korok;;2309;75.69;166;490;290;7;165;0;windows
Twocue;Champion;2413;75.69;166;510;316;4;177;0;windows
Beam;;2473;75.69;166;554;354;6;169;0;windows
Zzirong;Champion;2358;75.69;166;564;309;2;186;0;windows
June;Champion;2485;75.69;166;569;355;12;136;1;windows
Idni;Champion;2368;75.69;166;570;296;4;175;0;windows
Leehyori;;2400;75.69;165;527;291;4;186;0;windows
Rino;"War Hero";2284;75.69;164;518;321;1;193;0;windows
Mansaok;;2477;75.69;164;544;432;11;138;5;ios
Teng;;2326;75.69;164;550;386;1;196;1;android
Anba;Champion;2356;75.63;164;569;294;6;169;2;windows
Kinnu;"War Hero";2283;75.63;164;571;440;8;152;5;windows
Heymom;;2251;75.63;164;592;462;8;154;8;android
Koreakai;;2297;75.69;163;519;311;1;192;0;windows
Litlbch;Warlord;2278;75.69;162;567;443;7;156;3;steam
Hegemony;;2334;75.69;161;563;428;7;163;4;android
Jovad;Warlord;2298;75.63;161;582;315;7;163;0;windows
Gelky;Warlord;2349;75.69;159;552;281;12;133;3;windows
Slate;;2340;75.69;159;580;352;6;168;0;windows
Rileyreid;;2336;75.69;159;590;326;14;126;2;windows
Wispy;;2326;75.69;158;559;315;17;108;0;windows
Lennixp;;2303;75.63;158;565;445;15;119;5;android
Splendor;Warlord;2296;75.69;158;566;344;5;175;0;windows
Sorceress;;2248;75.56;158;594;341;13;131;0;windows
Catman;Centurion;2243;75.69;157;561;463;13;134;7;android
Zemi;Warlord;2274;75.56;157;573;236;9;147;1;windows
Kashew;Centurion;2234;75.56;156;542;293;5;172;0;android
Michyb;;2305;75.44;156;570;400;7;159;2;android
Cerebral;;2322;75.44;156;574;451;13;131;6;ios
Okisok;Warlord;2344;75.69;156;574;272;10;134;2;ios
Owyeah;Warlord;2154;75.00;156;575;288;6;168;3;android
Theuso;;2236;75.69;154;523;266;9;149;0;android
Hecate;Centurion;2230;75.56;154;545;444;10;144;6;android
Chica;;2229;75.56;154;562;303;3;173;0;android
Medlyn;Warlord;2307;75.63;154;590;207;5;160;2;android
Potato;;2240;74.69;154;590;420;9;149;11;android
Vebel;;2150;75.31;154;593;266;11;137;1;windows
Rupzn;Centurion;2197;75.56;153;588;254;10;137;1;android
Alona;Challenger;2150;75.38;153;588;253;7;161;3;windows
Bumblewasp;;2232;75.50;153;594;331;0;193;1;android
Brokengarm;;2301;75.69;152;491;253;18;102;4;android
Beebronze;Centurion;2222;75.44;152;555;350;6;162;3;android
Cirilla;;2191;75.50;152;564;261;9;146;2;android
Lennigold;;2303;75.56;152;568;259;2;187;0;android
Culprit;;2151;75.44;152;589;310;3;175;0;android
Carza;Warlord;2248;75.69;151;415;240;7;157;0;windows
Lillith;;2273;75.56;151;452;241;7;159;1;windows
Zyander;Centurion;2261;75.69;151;463;137;14;126;5;ios
Azeri;;2198;75.31;151;495;237;8;153;4;windows
Shuyu;Centurion;2284;75.69;151;505;179;13;123;0;android
Tinman;;2323;75.56;151;506;178;12;140;0;windows
Avila;Centurion;2163;75.63;151;553;172;10;142;2;android
Narlacsilv;;2342;75.56;151;570;233;10;145;2;steam
Blitzi;;2282;75.69;151;570;347;14;126;6;android
Orkit;;2254;75.63;151;592;371;13;131;11;android
Judash;;2245;75.56;151;592;236;15;107;1;ios
Stark;;2235;75.50;149;546;146;13;124;14;steam
Flora;;2237;75.38;149;563;249;6;161;2;android
Xmyxmy;Centurion;2080;74.69;148;507;261;6;164;0;ios
Rennena;Centurion;2234;75.50;148;552;247;5;167;2;android
Domino;;2296;74.88;148;575;391;11;137;3;android
Markrig;Centurion;2277;75.69;148;576;231;20;96;4;android
Aquarius;;2265;75.44;148;578;226;13;126;0;ios
Diamanda;Centurion;1792;74.06;148;579;327;9;153;0;android
Ness;;2241;75.38;148;584;287;12;138;1;android
Mrsbong;Warlord;2225;75.19;148;584;318;7;162;2;ios
Thuyquan;Centurion;2151;75.19;148;594;235;8;154;9;android
Jezare;Centurion;1946;75.13;147;547;369;16;115;4;android
Cunnas;Centurion;2063;74.75;147;552;370;11;157;2;steam
Doden;;2209;75.44;147;563;314;8;152;2;android
Revan;;2205;75.13;147;573;304;8;150;2;android
Frosty;Challenger;2049;75.06;147;591;241;8;142;1;windows
Zipangi;;2327;74.63;146;336;152;12;132;0;android
Chutich;;2139;75.44;146;455;168;12;136;1;ios
Aqnf;;2206;75.38;146;480;189;22;83;3;android
Nopower;;2321;75.56;146;511;253;16;126;4;steam
Tamari;Challenger;1992;75.19;146;526;228;6;160;1;windows
Dodrata;;2202;75.06;146;540;231;10;145;2;windows
Nose;;2312;75.69;146;547;107;13;129;13;android
Megazorde;Centurion;2123;74.75;146;554;337;19;98;9;steam
Riven;;2256;75.69;146;557;327;18;105;1;android
Herbie;Centurion;2223;75.69;146;565;162;17;107;3;ios
Falco;;2114;75.63;146;566;204;1;180;0;android
Christiane;Challenger;2025;75.69;146;569;115;16;106;2;android
Gargosa;;2251;75.38;146;577;379;11;150;11;android
Muddle;;2228;75.50;146;579;233;7;158;10;windows
Ikrabi;;2142;75.38;146;584;297;2;178;7;android
Adras;Centurion;2100;75.25;146;590;196;6;164;0;android
Ziburi;Centurion;2295;75.31;146;592;177;13;128;0;android
Anna;;2186;75.31;145;224;81;13;137;2;steam
Sind;;2174;75.19;145;345;129;21;92;2;android
Omenon;;2232;75.00;145;453;170;11;143;1;ios
Arugret;Centurion;2058;74.69;145;487;315;4;191;2;windows
Tomcao;;2238;75.13;145;499;176;11;141;0;windows
Sapphyre;;2197;75.25;145;516;228;13;139;2;ios
Ellika;Challenger;2072;74.69;145;524;225;10;153;14;android
Rose;;2016;75.25;145;562;210;4;177;3;android
Anqnf;;2185;75.25;145;567;308;6;171;10;android
Mivusha;;2096;74.81;145;569;211;7;163;1;windows
Zazid;;2232;75.56;145;573;210;16;124;6;android
Well;;2205;75.06;145;587;243;9;156;4;ios
Aferdita;Centurion;2105;73.31;145;595;308;11;149;2;steam
Banditamag;Centurion;2196;75.44;144;415;208;14;121;8;android
Perfectkai;;2308;75.56;144;420;230;11;141;0;android
Kobidifrb;;2314;75.69;144;466;162;13;128;4;android
Daisy;;2223;75.69;144;518;183;24;77;6;ios
Izisz;Challenger;1987;74.25;144;582;321;12;135;12;windows
Chinagushu;Warlord;2202;74.69;143;413;216;5;170;0;windows
Faerna;Centurion;1924;75.38;143;445;190;13;130;1;android
Izuli;;2342;75.69;143;448;166;10;145;1;android
Eceg;;2144;75.44;143;453;217;7;161;0;windows
Arawn;;2201;75.50;143;506;149;10;150;2;android
Mzfk;;2077;75.13;143;510;237;10;144;0;android
Vovo;;2236;75.63;143;527;240;14;122;5;android
Qwerty;;2059;73.50;143;557;255;7;158;1;android
Ghost;Centurion;2147;75.63;143;569;219;17;105;1;android
Leonora;Centurion;2209;75.50;143;576;279;20;97;2;ios
Ejezi;Centurion;2243;75.56;143;582;209;6;158;6;android
Morrigan;;2230;75.44;143;588;194;17;113;6;android
Schlafrock;Centurion;2222;75.19;143;589;242;21;93;6;steam
Lisa;Challenger;2234;75.69;143;590;287;12;136;5;ios
Ruby;;1964;73.63;143;596;226;21;86;2;ios
Cirrin;Centurion;2229;75.06;142;509;241;21;91;3;android
Helen;;2079;74.25;142;535;225;10;141;9;steam
Shiva;Challenger;2016;74.50;142;539;352;11;141;5;windows
Celeste;;2233;75.19;142;593;207;12;130;8;android
Enrane;;2196;75.50;141;338;137;15;123;3;windows
Forcraft;;2340;72.75;141;422;192;3;179;0;windows
