Queenpin,,364,71.19,96,566,14
Kucurca,,1021,72.5,95,208,0
Snowbrood,,724,71,95,254,0
Alikra,,736,71.63,95,295,0
Sapiens,,600,71.69,95,319,1
Mleeja,,647,71.31,95,327,3
Emom,,367,71.31,95,353,0
Ohibim,,762,70.94,95,365,4
Will,,762,71.69,95,367,0
Kuve,,835,71.63,95,473,0
Gikre,,739,70.56,94,535,5
Seze,,270,71.56,94,582,12
Yennifer,,328,71.13,94,594,25
Subola,,741,69.63,93,345,0
Mefidiande,,267,70.94,93,380,2
Zeithria,,371,73.31,93,461,1
Jejig,,343,70.5,93,476,8
Mietbud,,693,70.31,93,485,3
Zuboca,,408,71.31,93,523,3
Klitoria,,494,71.13,93,541,1
Acasi,,357,72.5,93,548,0
Hyundang,,829,71.75,93,548,0
Erged,,294,70.81,93,576,8
Oxygen,,750,72.06,92,283,0
Jclwoody,,257,70.38,92,420,2
Elashik,,328,71.81,92,484,20
Zirca,,311,69.69,92,488,4
Ruhorta,,337,71,92,488,2
Zena,,396,71.38,92,497,1
Rite,,274,70.75,92,536,1
Lidra,,266,70.88,92,560,3
Enided,,308,71.88,92,561,0
Jugo,,373,72.19,92,562,4
Orale,,333,70.75,92,562,1
Ivon,,278,70.56,92,585,0
Calliope,,297,71.38,91,356,12
Ejucum,,292,71.06,91,390,3
Iton,,259,68.81,91,477,8
Liltrippy,,410,70.56,91,493,7
Curdi,,259,71.06,91,531,8
Thotwo,,270,70.94,91,541,6
Daenerys,,360,70.44,91,548,1
Bihod,,299,70.75,91,550,14
Ithid,,254,71.13,91,557,7
Elisat,,303,70.56,91,572,5
Kuha,,348,70.69,91,578,2
Machug,,603,71,91,594,4
Nisak,,620,70.44,90,179,5
Hirgek,,771,71,90,209,3
Heda,,699,72.31,90,214,0
Playa,,707,70.69,90,217,0
Kanume,,487,71.06,90,255,0
Gonodo,,425,70.13,90,281,1
Zurkara,,285,71.94,90,283,1
Misarza,,277,70.13,90,312,0
Mazi,,214,71.13,90,314,1
Remashe,,400,68.44,90,315,0
Rava,,255,70.44,90,316,4
Rorta,,783,72.38,90,329,0
Ejot,,298,71.44,90,348,0
Kaya,,835,71.75,90,348,7
Zimot,,231,70.81,90,370,4
Bone,,210,69.38,90,376,2
Zara,,708,70.31,90,387,2
Dolanb,,662,71.88,90,421,24
Supersvin,,551,71.69,90,425,0
Mieh,,235,71.06,90,452,7
Corza,,226,71.19,90,453,8
Ceva,,310,71.75,90,462,8
Killi,,668,70.63,90,476,2
Korkimko,,751,70.88,90,480,1
Sihi,,483,71.06,90,484,1
Lorenza,,393,70.88,90,491,1
Jenes,,277,70.69,90,506,1
Pete,,295,70.5,90,533,3
Blank,,615,71.5,90,535,3
Mogrirca,,794,70.31,90,537,24
Kuke,,623,73.44,90,568,8
Beta,,648,72.06,90,569,3
Danta,,290,70.81,89,424,5
Elsa,,425,70.75,89,458,11
Nathalia,,354,70.13,89,507,15
Zazeva,,251,70.56,89,590,2
Taali,,369,70.88,88,441,4
Glinda,,877,71.56,88,488,3
Riskybznss,,207,69.5,88,503,10
Sana,,605,71.25,88,508,4
Dorkusii,,329,65.06,88,549,15
Gunusha,,311,71.13,88,587,1
Lampiao,,507,71.38,88,588,1
Rinwell,,618,70.88,87,445,6
Novrag,,338,71.38,87,448,4
Lire,,240,71.19,87,455,2
Aaaaaas,,334,71.06,87,481,10
Jhan,,452,70.75,87,489,7
Arzeha,,334,69.69,87,519,0
Rudyon,,374,70.38,87,592,38
Mishova,,253,70.63,86,289,4
Dobugre,,890,72.06,86,329,10
Ogivid,,444,70.06,86,407,8
Gima,,513,71.13,86,466,3
Anbcanna,,559,71.88,86,469,2
Gabson,,274,69.75,86,478,3
Nutille,,459,69.94,86,507,5
Goodgirl,,877,72,85,173,0
Olivier,,655,70.94,85,258,0
Forfun,,519,71.44,85,289,8
Hoonhoon,,310,67.69,85,295,0
Kapowee,,829,72.38,85,381,0
Nara,,268,64.5,85,392,0
Emem,,267,69.69,85,403,0
Esol,,318,72.25,85,416,2
Robby,,274,70.56,85,466,0
Monki,,372,71.38,85,474,0
Azul,,295,70.31,85,540,2
Sorza,,411,70.88,85,562,0
Minna,,263,70.06,85,564,15
Deican,,304,71,85,572,6
Midial,,266,70.44,84,337,1
Etinni,,684,71,84,425,0
Ligamage,,336,70.56,84,436,4
Calla,,323,70.13,84,539,11
Anbmaui,,209,69.56,84,578,5
Zutaz,,152,67.38,83,361,2
Allama,,260,70.31,83,381,2
Thinkthing,,328,70.06,83,386,3
Nathal,,459,71.19,83,476,0
