Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Long;;1486;75.60;138;453;230;21;91;6;android
Doanh;;271;75.60;130;195;24;9;146;0;android
Rirdibi;;443;70.25;123;493;221;11;139;7;android
Zugram;;942;71.13;120;304;114;15;116;4;android
Bbadda;;984;70.56;117;526;223;7;157;28;steam
Ivuz;;932;75.31;110;301;78;12;136;0;android
Esin;;259;70.44;110;535;62;18;112;24;android
Baccarat;;1276;70.31;108;459;196;12;129;2;ios
Agume;;479;70.38;108;599;346;8;162;15;steam
Idam;;418;68.31;106;583;255;9;146;7;ios
Jozi;;1099;70.81;106;597;328;14;120;9;android
Hovram;;376;70.31;105;393;83;15;118;1;steam
Sethus;;788;70.50;105;416;103;9;146;3;android
Malicia;;343;71.19;105;494;120;18;105;0;android
Irod;;803;70.50;102;564;180;8;145;6;ios
Pichi;;351;67.94;102;585;298;2;178;4;android
Zame;;479;69.69;101;584;291;13;133;22;ios
Zeza;;344;70.69;100;436;159;16;147;0;android
Vorce;;441;70.19;100;440;209;9;164;0;ios
Lidit;;827;70.44;100;478;121;22;118;6;ios
Ahkrane;;453;70.25;98;450;144;7;153;1;android
Celut;;272;69.38;97;540;172;12;136;4;android
Emad;;675;71.63;97;561;218;19;105;11;android
Ajim;;673;70.50;96;359;126;14;119;3;android
Ooooo;;712;71.13;95;432;100;3;178;1;android
Creature;;345;70.44;95;552;94;16;122;4;android
Onokra;;450;67.94;93;494;211;15;120;2;ios
Sebi;;613;70.50;92;386;124;15;122;3;android
Nigrol;;383;70.94;92;529;211;12;136;2;android
Lucifer;;243;70.38;91;202;41;20;98;7;android
Riza;;270;68.44;90;332;71;16;114;1;android
Toshad;;480;70.31;90;359;70;14;119;5;steam
Egusik;;241;68.13;90;384;139;17;127;10;ios
Ivoz;;512;69.69;90;405;131;4;177;0;android
Pidr;;378;69.56;90;417;77;20;97;2;android
Nacure;;642;70.38;90;594;181;14;127;3;ios
Burdute;;303;70.50;89;416;106;9;145;3;android
