Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Bethese;;572;70.81;123;393;229;17;111;1;steam
Gkali;;654;69.75;118;503;209;8;148;2;ios
Rigri;;895;72.75;117;365;141;14;127;17;ios
Kali;;632;71.06;116;561;320;15;128;6;ios
Cothem;;701;70.63;116;565;198;20;103;13;android
Gachime;;505;71.00;113;431;136;17;109;1;android
Lakrica;;790;70.88;112;575;223;10;143;22;steam
Josha;;1058;74.00;110;319;53;17;111;1;android
Mazas;;651;69.06;110;425;144;16;119;0;android
Llgopofos;;382;70.56;110;438;167;22;85;0;android
Zethut;;787;70.56;110;470;195;15;124;5;ios
Ethute;;462;72.44;110;513;141;11;140;1;android
Evak;;432;70.13;109;572;220;7;156;33;android
Nusha;;862;71.44;108;359;84;23;86;14;android
Dabb;;580;69.13;106;374;206;24;71;2;ios
Kiss;;774;71.00;106;483;192;17;114;8;ios
Luha;;572;70.56;106;494;92;11;134;5;android
Dallel;;646;71.00;105;258;68;17;115;3;steam
Anal;;634;71.19;105;400;196;14;138;11;steam
Gitushi;;334;71.06;105;438;63;6;168;4;android
Lizaa;;444;70.56;105;456;119;15;122;8;ios
Thalia;;467;70.19;102;329;97;14;126;2;steam
Exer;;269;69.81;102;429;125;12;137;1;ios
Irgil;;427;70.63;102;433;94;15;125;4;android
Polooooo;;366;71.19;101;426;135;17;114;9;windows
Nina;;430;70.25;101;435;188;10;145;0;ios
Sion;;310;70.38;100;419;134;7;164;4;android
Spektra;;707;70.44;100;456;135;17;116;9;android
Frog;;361;70.38;100;487;179;7;167;53;ios
Dabi;;462;70.31;100;492;106;19;103;2;android
Lordmak;;933;70.44;100;518;248;11;144;63;android
Dirkum;;1167;71.38;99;514;247;18;106;18;android
Gohe;;430;70.56;99;579;313;23;82;17;ios
Miss;;449;70.38;98;392;199;20;97;14;steam
Elleg;;939;70.25;98;467;252;12;138;5;android
Juka;;612;69.44;98;483;146;5;170;15;android
Rikop;;443;70.50;97;313;129;15;121;5;steam
Segrol;;769;71.50;97;389;188;14;129;29;ios
Eroshen;;314;69.50;97;451;133;17;109;33;steam
Mandurogas;;360;70.56;97;590;205;18;113;7;android
Jisi;;425;70.31;96;331;100;15;128;13;android
Otemog;;509;70.19;96;479;163;16;124;10;android
Tears;;506;66.81;96;542;180;10;147;14;android
Poyy;;376;68.75;96;543;253;15;135;13;android
Danuda;;337;69.38;96;586;403;13;139;6;steam
Vama;;673;70.44;95;369;116;14;130;11;ios
Ofred;;475;70.38;95;498;153;20;100;5;ios
Drdonkey;;525;70.25;94;253;79;17;113;17;ios
Nizshe;;648;70.56;94;382;92;10;145;5;android
Nemnem;;285;68.94;93;375;139;5;171;8;android
Novos;;589;70.13;93;402;139;11;141;13;android
Preti;;294;70.69;93;407;179;11;139;0;android
Cide;;488;70.31;93;511;179;13;130;14;android
Toshom;;531;70.69;92;456;272;12;132;3;android
Ebrus;;259;69.75;91;311;152;21;96;13;android
Konote;;657;71.13;91;312;88;12;142;4;android
Ezete;;251;70.31;91;438;149;10;148;0;steam
Suna;;257;69.00;90;359;36;12;135;0;android
Event;;259;70.19;90;524;134;15;128;22;ios
Viktor;;404;70.69;90;559;231;17;116;13;android
Kali;;308;70.44;90;582;173;9;154;3;android
Migid;;304;70.38;89;428;146;11;141;2;android
Achojoz;;229;69.56;89;541;94;3;173;15;android
Dodi;;381;70.25;89;559;191;20;99;7;android
Halla;;497;70.31;89;566;189;12;133;2;android
Nala;;381;69.44;88;297;105;17;111;1;android
Horoh;;198;68.38;88;398;139;17;113;10;steam
Agoz;;349;69.94;88;568;261;19;108;5;steam
Kali;;230;70.31;87;428;63;6;164;0;ios
Kardi;;380;70.38;87;489;106;5;168;12;steam
Mehene;;465;70.06;87;597;266;22;86;10;android
Lakrera;;239;70.31;86;330;110;21;94;10;android
Jambre;;261;70.31;86;517;170;20;95;12;steam
Rithiz;;495;67.88;86;570;180;14;126;3;steam
Hude;;366;67.56;86;597;189;14;126;7;android
Xxoo;;229;69.94;85;309;96;13;135;0;steam
Gercal;;396;67.94;85;312;29;19;103;1;android
Arisoz;;191;70.50;85;363;99;10;153;3;android
Bacanna;;234;70.19;85;421;95;11;146;6;steam
Zukun;;251;69.94;85;494;238;14;134;14;windows
Tsumiki;;241;67.25;85;522;87;19;104;15;android
Erzekrad;;442;66.13;85;531;203;13;138;7;android
Bountywolf;;305;68.56;84;513;257;10;143;9;android
Ergag;;354;68.31;83;437;190;13;126;8;ios
Evol;;264;69.56;83;440;147;13;130;2;android
Ishona;;214;70.81;83;445;146;17;118;5;android
Powerguido;;329;70.31;83;465;216;12;134;1;windows
Black;;255;70.44;83;549;331;15;122;1;android
Nine;;214;67.94;83;588;293;16;117;2;android
Zisog;;350;70.63;83;591;342;17;112;13;android
Shsgsgs;;304;68.38;82;330;148;11;148;2;ios
Ddoddo;;277;69.06;82;366;101;10;140;1;android
Vizoz;;583;69.88;82;384;115;12;149;1;android
Grimgrog;;656;70.50;82;400;197;16;114;24;android
Ichis;;458;70.69;82;450;184;22;89;1;steam
Ibihi;;320;67.38;82;486;169;11;157;21;ios
Toki;;199;70.13;82;495;156;12;138;13;android
Grandong;;228;67.56;82;557;321;21;99;15;android
Magelight;;299;70.31;82;583;236;14;131;0;android
Ardat;;287;70.25;81;307;107;15;130;6;steam
Makita;;257;70.31;81;380;105;16;118;1;android
Zinra;;556;71.00;81;399;154;17;117;7;android
Kila;;224;70.25;81;404;122;2;183;2;ios
Jarge;;504;70.31;81;585;204;16;119;16;android
Audomaro;;250;70.06;80;183;32;19;103;0;windows
Avomi;;216;70.06;80;262;42;12;138;2;ios
Kere;;216;70.44;80;263;81;21;94;7;android
Detarzi;;490;70.94;80;274;75;12;141;4;android
Dawn;;275;70.25;80;289;113;16;127;1;steam
Irzuzi;;343;69.44;80;291;111;12;141;1;android
Nire;;328;70.25;80;297;50;14;129;4;ios
Elan;;230;69.88;80;326;90;14;126;5;android
Babayka;;310;69.44;80;348;109;10;146;19;android
Meje;;236;70.19;80;355;129;12;146;4;ios
Bivreli;;201;66.88;80;370;133;22;95;8;android
Amudrok;;704;70.44;80;402;185;12;143;1;android
Zabanen;;249;70.19;80;408;94;19;106;17;ios
Nanabear;;291;70.75;80;409;177;15;127;4;steam
Nuchi;;273;70.25;80;496;192;13;134;12;ios
Hali;;234;70.88;80;505;182;25;79;4;android
