Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Apple;;2124;72.75;172;556;364;0;186;3;windows
Arin;;2070;73.13;170;289;156;0;194;0;windows
Cannibal;;2104;73.13;170;333;173;0;196;1;steam
Gosoyoung;;2106;73.50;168;580;378;0;183;2;windows
Chinadhk;;2076;71.06;163;495;329;3;176;2;steam
Boss;;1945;73.31;163;588;393;0;187;1;windows
Noob;;2098;71.94;162;594;398;2;175;0;steam
Bovrirza;;2038;72.75;161;490;334;6;156;3;android
Jewelry;;2129;73.75;160;247;110;0;198;2;android
Dingdang;;2028;71.88;160;282;95;10;145;4;steam
Echebed;;2090;72.38;160;321;131;3;181;1;ios
Rajankc;;1949;72.38;160;397;88;11;143;2;android
Sarv;;1986;72.50;158;549;374;5;168;6;steam
Techno;;2115;72.13;157;570;393;8;152;0;android
Kaikai;;2061;73.38;156;574;386;3;175;2;ios
Bunny;;2067;71.38;155;240;113;0;194;0;ios
Sbartel;;2007;73.06;155;274;118;0;188;1;ios
Yellow;;1975;71.50;155;279;94;3;180;0;steam
Rechen;;1922;71.38;155;282;93;11;134;0;android
Jeth;;2036;71.88;155;322;103;5;168;0;steam
Dogswifty;;2039;71.63;155;331;120;6;164;5;steam
Lera;;2138;73.06;155;331;164;5;168;0;windows
Nipsanhips;;1956;72.69;155;360;104;2;180;7;ios
Lograle;;2044;72.38;155;443;109;7;154;1;android
Lahal;;2124;72.81;155;449;219;8;162;0;windows
Dolittle;;1984;72.25;153;472;329;2;181;1;android
Helavisa;;2040;71.81;153;475;305;13;126;3;steam
David;;2095;72.06;152;514;276;4;170;0;ios
Ocok;Challenger;1963;73.25;152;520;285;11;134;8;android
Ruhagen;;2034;71.38;151;577;414;7;154;0;android
Jjab;;1999;71.31;151;585;384;6;159;1;steam
Sang;;1854;72.31;150;215;88;9;145;1;android
Craftpls;;1945;71.88;150;286;73;23;76;10;android
Sinniz;;1966;71.75;150;427;95;15;122;11;ios
Bargigra;Challenger;1760;72.00;150;435;132;2;189;2;ios
Jothi;;2071;71.88;148;591;363;5;162;2;windows
Sammy;;2090;71.38;147;457;187;12;139;11;windows
Trials;;2011;72.00;147;537;395;0;194;3;steam
Zartos;;2020;71.94;147;558;313;10;136;1;android
Zardoz;;1511;71.44;146;519;250;13;125;0;android
Koroppa;;1944;71.31;146;583;343;14;123;1;android
Ponkichi;;1726;71.88;145;218;100;10;146;0;android
Kash;;1838;72.31;145;225;107;11;137;0;android
Fighters;;2072;71.69;145;227;48;11;136;5;ios
Sela;;1362;72.13;145;245;78;13;124;2;ios
Zevek;;2058;72.69;145;254;139;7;158;0;android
Nana;;2027;72.44;145;301;100;10;141;0;steam
Othuha;;1330;72.06;145;303;78;4;175;1;android
Congaque;;1956;71.63;145;322;131;5;179;5;steam
Lullel;;2095;71.44;145;333;143;18;100;0;android
Kitkat;;1393;71.63;145;344;84;9;150;5;ios
Nikadermus;;1747;69.25;145;363;78;14;139;12;android
Canom;;1870;71.00;145;363;144;9;155;0;android
Aveg;;2001;71.25;143;388;207;6;162;3;ios
Erik;;1853;71.00;143;512;333;5;175;9;steam
Pickles;;2023;71.38;142;443;208;12;138;3;android
Noseanb;;2058;71.88;142;520;307;13;141;3;android
Coka;;1225;70.31;141;331;203;11;143;13;steam
Tita;;1942;70.88;141;450;292;13;144;0;steam
Rudi;;1545;72.00;141;590;337;14;119;2;windows
Hhhhh;;1881;70.94;140;243;102;0;194;0;android
Jurgut;;1492;71.31;140;245;101;10;142;1;android
Evum;;1080;72.38;140;248;87;17;110;2;android
Mpak;;2000;72.31;140;260;119;7;168;1;ios
Sivarama;;1990;72.00;140;283;110;3;180;2;windows
