Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Kordupal;;2158;73.69;181;543;364;14;126;5;steam
Kornahun;;2105;75.00;179;591;241;14;127;11;android
Kornobra;;2033;74.56;177;511;29;15;136;11;android
Blank;;1955;74.44;176;366;187;10;160;3;steam
Kordda;;2002;74.75;175;559;256;11;143;12;android
Korpluto;;1793;73.88;171;592;217;3;174;5;android
Lbsplit;"War Hero";2000;74.13;167;362;242;19;105;6;windows
Cala;;2034;74.56;167;565;206;12;138;8;android
Aztek;;1952;74.63;167;580;168;17;108;26;android
Korlu;;1987;73.75;165;412;98;18;107;3;android
Chinad;;1937;74.25;163;584;279;14;125;9;ios
Vaicalon;;2041;74.13;161;590;139;6;164;18;steam
Atuca;;1882;72.88;159;591;277;13;127;26;windows
Korkim;;1923;74.19;157;516;229;18;108;19;android
Hronos;;1990;73.94;156;403;155;10;143;4;windows
Avengers;;1875;74.13;156;438;200;16;131;5;android
Roque;;1978;73.88;156;520;130;14;125;11;android
Korkia;;1935;73.69;156;550;88;4;173;16;android
Ruchip;;2000;74.69;156;565;173;10;146;18;android
Korimissu;;1786;74.50;156;576;158;11;136;27;android
Rina;;1917;73.06;156;593;169;11;137;7;steam
Kormove;;1976;74.19;154;549;244;18;101;44;android
Torum;;1814;73.38;154;589;248;16;112;42;android
Baal;;1501;72.94;153;465;149;20;103;19;android
Slonik;;1757;72.25;153;496;207;17;111;6;windows
Jemima;;1846;73.63;153;506;162;13;129;7;android
Ravres;;1859;73.88;153;574;275;13;128;13;android
Inubri;;1805;74.06;152;429;169;20;97;2;steam
Itegus;;1616;73.00;152;493;207;13;129;11;android
Silhouette;;1719;73.19;152;543;181;21;88;18;steam
Anned;;1756;73.44;151;548;133;9;147;2;android
Dokri;;1689;73.38;151;559;158;5;171;9;steam
Korkorkor;;1572;73.00;151;572;4;22;88;18;android
Chinanb;;1965;74.50;150;545;107;19;99;25;android
Kornoble;;1968;73.50;149;410;191;12;134;17;android
Tugo;;1823;74.06;149;475;253;17;109;37;ios
Korbbokppa;;1662;74.06;149;555;232;14;124;35;android
Ibrishi;;1646;73.50;149;573;326;9;141;24;ios
Civi;;1808;73.00;149;595;212;22;85;26;android
Hanmeimei;;1771;74.00;148;460;171;17;108;20;android
Omushon;;1928;74.38;148;482;176;6;163;15;android
