Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Notowned;;2169;74.25;150;189;46;6;160;0;windows
Cuma;;1868;72.81;150;379;40;17;106;0;steam
Bithog;;1504;71.44;137;458;94;14;129;4;steam
Flarewolf;;1511;71.88;136;374;107;14;117;2;android
Hich;;412;71.13;133;400;95;15;123;8;android
Heeriric;;709;71.19;132;338;30;12;128;5;android
Waranashi;;1682;71.06;130;395;7;6;155;9;android
Lazuris;;727;71.00;125;368;167;5;170;0;ios
Gortiz;;863;72.25;125;549;76;8;154;11;android
Hugeci;;621;71.00;123;436;180;16;111;7;ios
Ajorcen;;1996;72.88;120;66;7;24;77;0;android
Yumi;;805;70.88;120;129;19;9;150;1;steam
King;;438;70.56;116;501;196;16;111;9;windows
Bbqp;;1462;69.69;115;159;54;6;162;1;android
Godoga;;1282;71.19;115;339;175;13;134;2;android
Harry;;448;65.13;115;343;95;11;143;5;android
Otil;;777;69.94;113;483;162;8;144;2;steam
Ered;;988;70.63;110;101;3;20;94;3;ios
Mikmik;;590;70.06;110;245;73;9;149;0;ios
Void;;565;70.94;110;324;109;6;168;0;ios
Ohujoz;;781;70.69;110;344;86;21;90;2;android
Vazotha;;357;70.69;110;354;86;14;123;7;android
Alexander;;475;70.00;108;469;273;14;124;9;android
Derilich;;817;70.56;108;529;255;7;155;2;steam
Falcon;;431;71.31;107;574;92;6;158;10;android
Elas;;801;70.81;106;541;170;15;115;1;android
Akkas;;925;68.25;105;142;30;13;131;0;android
Ezos;;919;68.69;105;313;64;24;76;1;android
Hyunn;;531;68.81;105;438;76;17;102;0;android
Muche;;306;63.50;104;567;261;12;129;8;android
Malka;;534;70.44;104;579;313;18;134;29;android
Adevra;;483;70.56;103;450;167;19;94;1;android
Dace;;955;70.50;103;500;220;14;135;10;steam
Drutten;;432;70.75;102;598;56;10;131;3;android
Silirga;;455;70.31;101;326;205;17;108;2;steam
Ishakol;;668;70.06;101;383;96;19;105;2;android
Imugrek;;800;68.69;101;463;189;19;96;3;ios
Zarzis;;434;70.69;101;556;177;17;104;5;android
Cergogre;;473;70.56;100;186;54;15;118;1;android
Ivrorde;;261;70.25;100;241;63;16;119;0;android
Trip;;350;69.56;100;262;94;20;108;1;android
Ebrebe;;706;70.56;100;303;63;9;149;0;android
Iioka;;398;70.81;100;309;101;17;112;0;android
Arcat;;914;70.44;100;355;64;6;163;5;android
Tanul;;371;70.06;100;362;53;9;149;19;android
Drache;;535;70.13;100;376;40;17;109;0;android
Khell;;368;70.69;98;460;135;13;122;1;steam
Efrun;;462;68.19;98;488;304;13;130;3;android
Axheaddull;;771;70.63;97;497;129;15;130;0;ios
Tozaz;;457;70.69;95;242;55;12;139;2;steam
Mora;;532;68.69;94;345;111;13;129;3;steam
Event;;380;69.56;93;402;218;13;125;5;android
Oops;;430;67.69;93;581;262;19;98;5;android
Tobra;;470;70.13;92;415;161;9;149;7;windows
Beatrice;;417;70.06;92;459;189;15;125;2;ios
Ertan;;410;71.00;92;522;67;16;117;0;android
Dasan;;540;68.06;92;526;177;8;146;4;android
Teresa;;366;68.69;90;234;81;17;114;1;steam
Furia;;316;70.25;90;356;61;12;127;0;ios
Azin;;416;70.25;90;455;172;5;172;0;android
Erin;;355;68.94;89;535;235;12;129;4;android
Cehoz;;379;70.31;88;430;97;17;114;7;android
Cavrali;;364;70.56;88;443;161;6;164;0;steam
Shiva;;345;69.81;87;585;205;9;140;3;android
Cesek;;282;67.00;86;407;105;4;172;9;android
Enrekren;;483;69.75;86;531;152;19;120;7;android
Diabliczka;;279;70.13;86;592;191;8;151;8;android
Cechude;;538;69.69;85;360;68;16;108;0;android
Darie;;308;70.63;85;517;100;16;105;0;windows
Sahe;;257;68.38;85;543;98;14;111;4;android
Zeitoun;;449;70.44;83;514;161;14;129;6;windows
Keluk;;620;67.13;82;416;159;14;141;2;android
Ramki;;279;70.56;82;425;81;10;138;0;android
Resoli;;369;70.13;82;467;177;11;136;2;android
Ohos;;280;69.94;82;576;237;20;89;3;android
Verzes;;288;66.75;81;505;223;12;137;4;android
Surkiri;;183;64.13;81;530;189;19;106;20;android
Amaznqueen;;261;63.94;80;268;95;13;135;1;android
Megakaka;;285;69.00;80;308;76;17;113;17;android
White;;485;70.19;80;334;138;12;133;0;android
Samson;;486;69.31;80;401;65;16;111;0;android
Innul;;300;70.25;80;455;124;11;135;1;android
Laci;;340;67.81;80;490;146;17;143;0;windows
Ikrog;;314;67.31;80;500;169;11;136;0;android
Ahude;;301;68.56;80;522;143;18;128;0;android
Diablo;;220;69.44;80;591;77;14;105;1;android
Korsurvive;;769;66.00;79;33;5;30;53;0;steam
Onorka;;311;68.50;78;489;137;9;137;0;ios
Arthur;;270;69.19;78;513;207;4;172;3;ios
Jothag;;268;66.50;78;561;275;9;146;1;ios
Violett;;418;70.00;78;562;212;10;138;2;steam
Wondergirl;;256;67.25;77;445;209;9;139;2;android
Meow;;222;66.69;77;480;128;6;164;1;android
Lesdier;;344;70.13;77;498;177;9;146;3;android
Rolo;;419;70.13;77;527;188;13;128;4;android
Vennone;;280;64.13;77;553;132;27;56;1;android
Irame;;339;68.31;77;595;196;17;128;3;ios
Primarch;;443;70.38;76;520;197;18;97;0;android
Amulik;;362;68.94;75;376;126;16;117;0;android
Begum;;219;65.63;75;430;102;5;167;0;android
Zaci;;341;65.50;75;436;168;10;147;0;android
Ezez;;372;70.13;75;446;222;17;128;0;android
Suka;;325;68.81;75;526;96;15;118;0;steam
Vime;;352;68.13;74;301;48;14;129;0;android
Vachoz;;259;65.94;74;573;73;16;110;1;android
Cuki;;194;68.38;73;506;156;16;92;3;android
Volt;;193;69.94;73;512;316;9;146;11;android
Zalouf;;341;69.44;73;574;335;21;89;4;android
Kigi;;252;64.13;72;348;150;15;109;1;steam
Rajen;;201;67.75;72;458;117;13;143;0;android
Acelle;;261;66.94;72;552;163;9;143;7;android
Aces;;324;69.06;72;578;123;10;138;0;gpgpc
Erilum;;182;65.63;71;371;119;17;101;3;android
Dilla;;312;69.69;70;326;114;8;149;1;android
Nono;;213;66.00;70;529;158;5;166;2;steam
Ordime;;245;67.63;69;406;172;7;150;3;android
Manta;;300;70.31;69;516;324;16;120;6;android
Nedrale;;186;64.94;68;412;141;18;102;7;android
Hana;;271;70.56;68;478;251;17;123;0;android
Give;;155;68.44;68;517;205;6;155;1;android
Natan;;245;66.19;68;521;262;7;168;1;android
Luvrok;;160;64.69;68;569;350;14;121;6;android
Jirdus;;201;69.44;67;374;116;9;147;0;ios
Challenge;;330;68.50;67;381;151;19;89;0;ios
Yaxa;;242;69.63;67;448;73;15;118;0;android
Darko;;190;67.50;67;493;147;3;174;1;android
Noki;;227;69.75;67;521;143;16;116;0;android
Omemaslt;;329;65.06;67;533;153;9;143;0;windows
Rosha;;357;69.94;67;548;95;16;113;2;ios
Sevedi;;265;68.56;67;587;166;11;152;1;android
Lunas;;386;68.81;66;397;201;15;132;0;android
Spiral;;244;67.63;66;465;62;9;151;0;android
Hola;;371;70.75;66;495;265;12;154;1;android
Icha;;174;66.63;66;537;200;10;149;10;android
Rorda;;181;67.63;66;565;70;12;132;0;ios
Huskar;;167;67.44;66;586;175;19;104;2;android
Graveius;;155;63.44;65;164;14;15;122;1;ios
Tidri;;238;67.56;65;239;77;11;139;0;ios
Lazarius;;230;67.56;65;282;34;13;122;0;steam
Irijas;;276;65.25;65;308;62;15;117;0;android
Abot;;430;63.81;65;329;91;14;119;0;android
Sevra;;281;66.88;65;456;56;15;106;0;android
Dercin;;197;68.25;64;267;50;20;99;1;ios
Fudji;;241;68.81;64;329;120;9;140;2;android
Bugs;;160;59.94;64;469;152;20;108;4;android
Dazirda;;273;62.38;63;325;106;12;130;2;steam
Hege;;100;62.44;62;347;85;13;130;0;android
Sherman;;175;69.56;62;364;86;17;110;2;amazon
Athemeg;;158;65.50;62;408;65;13;131;0;ios
Murcom;;189;68.75;62;449;94;11;130;4;android
Netuba;;266;66.69;62;481;172;10;142;0;android
Sasa;;184;70.13;62;484;182;12;133;0;steam
Meucassh;;110;66.94;61;386;131;12;141;0;android
Bisag;;234;68.94;61;397;153;8;151;4;android
