Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Korpotato;;2013;74.56;149;532;16;23;75;8;android
Natam;;1927;73.13;127;336;138;5;164;3;android
Dubi;;1462;72.25;126;339;104;7;153;6;windows
Selik;;1395;71.69;125;296;78;18;105;2;ios
Buliz;;1309;71.94;125;388;107;4;178;6;android
Huni;;780;71.38;124;593;330;12;151;18;android
Said;;1426;71.81;122;545;251;13;151;8;android
Aderkan;;837;71.06;121;451;207;6;162;3;windows
Guertrude;;665;70.81;121;511;180;7;155;3;android
Irtuji;;1052;70.75;121;559;235;7;154;0;windows
Valkiria;;1380;71.75;121;591;247;13;131;9;android
Aeghane;;1294;71.88;120;219;77;14;121;0;steam
Kadahe;;832;72.06;120;366;59;15;114;6;android
Hefa;;1352;72.19;120;454;164;7;163;1;android
Esid;;1139;71.75;120;458;152;12;143;7;ios
Boriii;;1345;71.38;120;465;132;20;94;1;android
Tugi;;1157;72.50;120;477;134;12;141;4;android
Garrosh;;1367;72.25;120;484;153;13;124;2;steam
Acukim;;2051;74.19;119;46;10;22;100;0;steam
Korea;;2006;74.25;119;46;11;16;118;1;ios
Nutenbo;;2041;74.63;119;48;11;18;107;0;windows
Solon;;1784;73.38;119;50;11;17;109;0;steam
Warrior;;1962;74.00;119;58;13;16;115;0;ios
Jobi;;1907;73.31;119;65;11;13;132;1;steam
Kusanagi;;1718;73.56;119;69;19;19;103;0;android
Nehace;;1918;72.63;119;79;17;16;116;0;windows
Alise;;1976;73.44;119;80;28;12;137;0;android
Jerda;;1444;72.69;119;90;35;22;82;0;windows
Luka;;1873;73.94;119;125;20;7;155;0;android
Othetha;;1944;73.38;119;136;28;18;112;5;steam
Rami;;1673;73.56;119;144;65;10;146;2;android
Unnamed;;1998;72.63;119;168;45;19;98;2;android
Pitaloka;;1830;72.25;119;181;48;9;154;2;android
Korhoy;;1400;72.06;119;254;84;3;180;0;android
Jurorti;;1812;72.69;119;279;131;15;117;5;android
Korjay;;1252;72.06;119;373;120;14;121;0;android
Deidashi;;1026;72.31;119;384;131;12;133;1;android
Newgame;;536;71.38;119;515;227;16;113;3;android
Zeze;;1087;71.25;119;516;208;12;137;4;ios
Morning;;1440;71.81;119;525;227;7;154;21;android
Yahoo;;1174;71.63;119;584;258;11;149;10;android
Fushing;;984;71.50;118;415;224;19;111;7;steam
Shih;;671;71.88;118;469;295;12;130;3;windows
Baba;;1237;71.06;118;561;270;9;144;4;ios
Olga;;1097;71.94;117;556;189;14;126;1;windows
Kuma;;1075;71.19;117;575;345;9;142;3;steam
Fyllou;;535;71.50;116;443;248;5;166;2;steam
Vladey;;1175;71.31;116;511;180;10;133;1;steam
Duhast;;1045;71.25;116;523;180;22;81;8;android
Ezxcc;;707;71.50;116;527;263;14;115;5;steam
Ovug;;1185;74.19;116;546;204;18;98;0;android
Trix;;493;70.63;116;587;297;9;150;18;steam
Sahi;;1349;71.56;115;303;86;20;98;1;android
Dopeman;;1333;71.94;115;335;98;5;171;3;steam
Orod;;1589;72.75;115;357;71;13;136;1;steam
Rijedi;;1460;72.56;115;404;115;21;89;1;android
Jeroentje;;456;71.88;114;452;135;12;153;2;android
Sheena;;1363;72.19;114;475;65;16;113;29;ios
Hailie;;1269;72.44;114;507;222;10;168;11;android
Arkagdynia;;416;68.25;113;372;139;20;94;1;android
Arkus;;651;71.88;113;462;134;20;85;0;ios
Ohus;;483;72.38;113;476;247;16;115;3;android
Tamuchinki;;374;71.44;113;522;247;22;99;2;android
Skall;;1105;71.19;113;523;210;15;116;0;ios
Soni;;1288;72.75;113;531;167;17;98;5;android
Serhio;;1212;70.94;113;576;247;10;146;3;ios
Geros;;397;70.75;113;583;225;12;139;11;android
Odnim;;705;71.00;112;439;96;19;102;17;steam
Koreanair;;734;71.63;112;448;220;15;116;2;android
Hajod;;800;71.44;112;516;218;14;126;7;ios
Tilda;;1265;71.75;112;521;306;12;144;4;steam
Agrunra;;546;72.88;112;569;242;9;146;4;android
Kintamnk;;364;71.63;112;595;233;18;128;3;android
Jora;;1390;71.38;111;300;172;13;136;2;windows
Emerces;;439;71.13;111;440;203;0;186;1;android
Bbob;;844;72.00;111;444;168;6;159;2;steam
Meruta;;418;71.31;111;451;212;5;163;0;android
Jofra;;701;71.31;111;466;182;20;116;8;steam
Izese;;952;72.81;111;511;240;18;101;2;android
Chud;;1078;71.81;111;520;287;14;148;6;steam
Inrehus;;411;71.19;111;528;238;16;108;8;steam
Satha;;870;72.00;111;539;248;17;128;7;ios
Athim;;507;71.00;111;556;173;15;114;2;windows
Rahi;;723;71.00;111;560;220;14;118;2;android
Terra;;1356;72.81;110;232;76;5;168;1;android
Kelli;;1314;71.50;110;238;79;13;136;0;android
Kanri;;1490;72.44;110;263;101;16;118;1;steam
Ercigun;;895;71.56;110;264;126;0;198;0;android
Omnivamp;;1206;72.56;110;276;109;23;159;5;steam
Voma;;1165;71.38;110;276;82;10;139;0;android
Korjakall;;1468;72.88;110;284;49;6;164;1;android
Akim;;419;71.25;110;294;103;12;138;0;android
Beotch;;770;71.94;110;302;73;20;92;0;android
Devour;;494;71.19;110;332;54;13;131;0;ios
Argarke;;967;72.38;110;332;101;17;130;4;android
Tuna;;529;70.00;110;350;139;12;137;2;windows
Manny;;907;72.44;110;351;96;11;151;0;android
Sasya;;725;73.38;110;354;93;10;148;0;ios
Mihantuli;;894;72.00;110;366;112;14;122;1;android
Tamm;;987;70.81;110;372;79;22;81;0;android
Dinny;;553;71.75;110;373;79;11;137;0;amazon
Adram;;908;71.88;110;379;76;5;165;2;ios
Nadijaaa;;749;70.31;110;405;73;16;114;0;android
Aaaccc;;1408;71.69;110;415;185;16;143;18;windows
Ivud;;632;71.56;110;425;138;4;165;0;android
Ares;;970;71.19;110;464;122;13;134;3;android
Khaos;;553;72.19;110;475;112;11;144;4;amazon
Pugovka;;496;71.50;110;475;123;14;122;0;android
Irerza;;842;71.25;109;302;105;13;132;18;steam
Gari;;389;70.38;109;402;168;10;137;2;android
Temp;;1116;71.63;109;429;160;16;107;3;steam
Saraniti;;594;71.31;108;425;109;10;144;1;android
Twofisted;;524;73.88;108;447;184;8;154;4;amazon
Sigrat;;396;70.81;108;492;159;21;92;11;android
Ezurcud;;1259;70.75;108;548;244;12;121;1;steam
Molz;;683;71.56;108;561;263;7;148;2;android
Gare;;879;71.81;107;343;67;10;151;5;android
Onnel;;1305;71.75;107;405;171;4;182;1;steam
Evrishi;;817;70.88;107;515;177;16;105;0;android
Arkochi;;480;71.00;107;516;155;6;156;2;android
Aigrid;;1140;71.13;107;520;164;18;103;6;android
Sleepy;;514;72.13;107;544;190;9;145;0;android
Zege;;779;71.31;107;553;187;14;118;2;android
Mercedez;;477;72.25;107;572;210;8;154;2;windows
Tanit;;320;67.94;106;433;200;8;151;3;android
Zedre;;948;71.25;106;446;190;15;118;11;android
Ogija;;975;70.88;106;509;137;15;116;1;amazon
Shakuras;;249;70.06;106;572;125;8;155;8;android
Cacoje;;1592;72.00;105;59;13;7;161;0;windows
Jaycolls;;997;72.13;105;94;32;22;87;0;android
Lihhem;;1324;71.75;105;261;43;13;129;3;android
Ichishod;;427;71.56;105;283;69;8;154;3;android
Ilerzet;;995;71.25;105;300;62;14;123;2;steam
Vanny;;574;69.88;105;300;115;15;121;0;steam
Samson;;354;72.38;105;310;68;22;108;2;android
Chinakiki;;913;71.25;105;319;46;12;135;1;ios
Tehot;;631;70.44;105;338;75;20;93;1;android
Barok;;782;70.25;105;364;50;15;124;0;android
Artethuz;;381;69.69;105;364;76;20;91;0;windows
Emak;;649;70.69;105;375;79;17;110;5;android
Enrid;;1102;72.13;105;383;84;13;126;2;android
Evebe;;429;72.19;105;386;71;16;121;0;amazon
Sillysally;;753;72.56;105;393;94;22;79;0;android
Rare;;939;72.31;105;420;98;9;148;0;android
Jorte;;864;71.44;105;429;139;6;169;1;android
Nerda;;441;70.81;105;452;99;8;155;1;android
Nazrat;;736;70.88;104;480;194;25;100;1;android
Titane;;632;71.19;104;487;125;10;131;0;android
Inak;;959;69.00;104;520;179;9;147;1;android
Adrian;;395;68.31;104;579;149;19;124;12;ios
Ecula;;335;71.00;103;381;151;16;108;2;android
Mabulli;;564;70.06;103;472;283;14;124;4;android
Cira;;357;64.81;103;500;271;17;143;2;android
Acochan;;535;70.50;103;521;197;23;76;14;ios
Cortaz;;471;70.94;103;539;225;7;159;6;ios
Racet;;777;70.75;103;540;188;13;121;2;android
Kikri;;338;71.06;102;368;61;18;101;1;android
Rooster;;607;70.50;102;371;99;13;127;1;android
Wwjd;;542;70.56;102;442;176;20;83;1;steam
