Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Chinacctv;;2001;74.69;161;479;171;12;132;2;
Chinaf;;1913;74.63;159;477;224;8;147;1;
Lstab;;2023;75.13;157;330;119;8;153;0;
Korsixzabi;;2030;74.56;154;590;257;12;129;9;
Korhell;;2070;75.00;153;595;214;17;104;6;
Kortesbro;;2030;74.56;151;470;154;19;95;1;
Korrong;;1883;74.06;144;545;162;20;92;4;
Karyna;;1774;73.94;144;556;156;19;94;2;
Reign;Challenger;1825;74.44;144;561;203;14;115;6;
Mera;;1816;73.75;144;574;220;15;109;4;
Gardes;;1927;73.69;143;531;146;16;108;3;
Kula;;1868;74.31;143;544;120;8;148;4;
Onix;;1971;74.31;143;551;145;11;133;1;
Seok;;1922;74.56;143;552;147;23;69;2;
Sevb;;1804;74.13;143;554;141;12;124;1;
Zack;;1903;74.63;143;597;151;10;138;7;
Gunsgirl;Challenger;1744;74.13;143;599;118;15;111;3;
Tajpan;;1937;74.19;142;520;159;19;94;3;
Voodooc;;1890;74.38;142;542;176;15;115;2;
Darthspock;;1834;74.31;142;543;162;12;130;3;
Putifly;Challenger;1834;74.19;142;561;157;13;125;0;
Seba;;2006;74.19;142;595;138;14;125;5;
Korben;;1939;74.38;141;467;147;9;143;3;
Korbe;;1977;74.06;141;535;110;9;136;0;
Dethstryke;Challenger;1758;74.69;141;547;160;13;113;3;
Rulamai;Challenger;1961;74.38;141;569;100;10;139;4;
Gunra;;1902;74.31;141;570;169;15;112;5;
Starhunter;;1593;74.00;141;579;139;12;131;5;
Hegemony;;1735;74.00;140;533;171;18;106;5;
Chinaglenn;;1912;74.81;140;534;208;6;160;4;
Dolls;Challenger;1937;74.44;140;588;124;18;104;4;
Chinadige;;1796;74.19;139;440;225;14;123;11;
Chinaic;;1845;74.38;139;480;169;13;124;5;
Rehok;;1669;73.00;139;534;113;5;160;4;
Argon;;1602;73.63;139;540;207;17;110;2;
Dnomyarz;;1894;74.31;139;542;144;10;137;0;
Ymnam;;1954;74.31;139;557;160;5;163;7;
Jaina;;1761;73.69;139;583;191;11;130;11;
Gatsby;Challenger;1913;74.00;139;595;162;20;87;4;
Rafffers;;1707;73.81;138;479;125;22;78;4;
Cyaxares;;1835;73.44;138;484;158;17;101;5;
Kormove;;1916;74.50;138;525;114;13;129;9;
Rumor;;1929;73.63;138;556;109;9;148;5;
Korteacher;;1926;73.81;138;562;119;12;130;4;
Korkor;;1843;74.06;138;573;132;14;117;2;
Vera;;1889;73.13;138;574;121;14;113;2;
Raiik;;1517;73.94;138;590;114;18;99;9;
Ebog;;1906;74.13;138;595;142;6;154;6;
Orgoz;Challenger;1910;74.06;137;547;137;16;117;6;
Loosty;;1018;72.69;137;563;150;12;129;4;
Korboys;;1716;74.00;137;595;127;18;105;6;
Korgod;;1916;73.56;136;480;133;8;149;3;
Basi;;1628;74.25;136;496;109;3;168;2;
Korbbm;;1477;73.50;136;508;141;21;79;3;
Wuchipasa;;1722;73.31;136;522;124;6;155;0;
Jammergnom;;1713;74.06;136;529;118;11;132;2;
Deku;;1006;73.38;136;547;126;2;180;1;
Deut;;1383;73.44;135;383;96;15;116;0;
Zebi;Challenger;1390;72.50;135;537;159;9;144;11;
Hohenheim;;1884;74.06;135;539;111;14;118;9;
Korsori;;1611;73.81;135;540;234;16;115;15;
Slappa;;1153;72.44;135;555;219;10;146;8;
Rirak;;1513;73.50;134;454;118;19;97;6;
Badne;;1482;73.69;134;492;108;14;123;3;
Korloveu;;1761;73.81;134;503;94;9;140;5;
Bloodwyn;Challenger;1801;73.44;134;538;91;9;139;3;
Kollil;;1516;72.94;134;540;183;8;148;7;
Orzog;;1711;74.13;134;540;164;9;143;5;
Codnuka;;1360;73.81;134;547;154;18;93;1;
Viges;;1381;74.13;134;555;244;17;100;6;
Ivala;;1709;73.75;134;572;93;20;91;4;
Cccccccccc;Centurion;1439;73.31;134;586;251;12;127;4;
Rufenomen;Challenger;1618;73.69;134;591;163;10;141;6;
Pendziok;;1742;73.75;133;400;104;12;123;1;
Jonnoce;;1448;74.06;133;412;119;19;93;1;
Nikil;;1330;73.69;133;414;134;18;99;1;
Korgobebe;;1505;73.69;133;420;127;17;100;2;
Korhell;;1535;73.69;133;442;125;6;161;3;
Somehow;;1511;73.63;133;446;154;24;75;3;
Kortotoro;;1606;74.44;133;460;132;9;139;8;
Cujo;;1946;74.38;133;464;95;13;131;6;
Korkim;;1433;73.69;133;475;140;21;88;3;
Chinatang;;1815;74.19;133;485;93;13;128;2;
Koryoon;;1701;74.06;133;529;158;10;139;3;
Vemi;Centurion;1150;73.06;133;539;117;5;159;4;
Binang;Challenger;1922;74.00;133;549;212;13;123;3;
Rollus;;1479;74.19;133;551;113;12;127;4;
Korhunam;;1579;74.38;133;564;187;9;145;8;
Virulentus;;1917;74.38;133;573;173;12;131;2;
Korfire;;1578;74.50;133;580;283;3;180;15;
Zikreg;;1494;73.56;133;582;133;5;164;1;
William;;1580;73.63;133;595;200;13;131;9;
Tomas;;1744;73.06;133;598;161;11;126;1;
Erlaopo;;1614;73.50;132;368;106;14;121;7;
Onif;;1394;72.63;132;458;100;18;96;0;
Qvestik;Challenger;1555;73.38;132;464;94;7;145;0;
Rendang;Centurion;1868;73.38;132;504;145;14;115;1;
Chidori;;1391;74.00;132;519;199;14;118;4;
Roland;;1416;73.44;132;558;185;11;131;2;
Toleni;Challenger;1810;73.31;132;591;136;13;128;12;
