Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Subrun;;1969;72.94;135;491;141;12;137;0;windows
Nahis;;1931;72.13;131;489;225;8;149;1;ios
Sabeer;;1960;74.25;130;341;93;14;126;3;steam
Zwezda;;1706;72.63;130;432;132;6;179;3;android
Babarian;;1831;73.63;130;565;148;12;136;4;android
Vasuti;;803;72.81;130;580;140;12;136;0;ios
Korkorkor;;1604;72.94;127;583;374;17;126;7;ios
Nimi;;1207;73.19;126;476;148;18;97;1;steam
Kirito;;1257;72.19;126;541;147;15;118;0;android
Veri;;1483;71.94;126;547;112;9;143;11;android
Iluz;;766;73.06;125;337;75;12;131;4;android
Sunxox;;1829;73.13;125;417;123;6;169;6;steam
Babi;;1276;71.13;125;539;190;15;125;4;android
Maracana;;1635;72.50;124;357;91;21;88;1;steam
Guriguri;;1804;72.94;124;358;111;19;102;3;android
Elitkurva;;1396;71.19;124;532;179;8;148;1;android
Osirus;;1121;73.00;124;542;139;14;112;1;android
Changsha;;1972;73.94;123;436;277;10;144;3;windows
Arkukra;;548;72.06;123;456;306;19;101;2;android
Nokrol;;1176;71.63;123;475;252;9;148;4;ios
Mothuk;;938;71.75;122;453;204;6;162;2;windows
Sula;;752;73.25;122;589;146;16;103;0;android
Tigrase;;639;71.50;122;598;213;12;126;4;steam
Zugzug;;1346;73.44;121;384;131;11;135;3;windows
Vikarotaw;;1834;72.88;121;484;164;7;154;5;android
Kach;;1379;72.13;121;485;193;14;138;3;android
Ethuzik;;833;71.31;121;491;172;18;98;4;ios
Adnare;;1484;72.06;121;496;31;4;172;3;android
Gare;;1505;72.06;121;506;181;2;180;2;android
Sokil;;1057;72.06;121;531;247;6;158;1;windows
Trinity;;1700;73.06;121;533;260;6;161;5;android
John;;1166;72.25;121;553;178;13;123;2;android
Cheesefry;;605;71.38;121;594;165;9;145;1;android
Dreldi;;1114;72.81;121;599;274;22;75;8;android
Etifre;;1304;71.94;120;216;59;9;148;0;android
Inukral;;1297;73.38;120;324;126;13;132;1;steam
Anbhero;;771;72.25;120;346;104;12;135;2;android
Sizn;;1479;71.88;120;351;92;12;136;14;steam
Bamgo;;1160;71.38;120;363;13;19;103;0;ios
Juny;;837;71.94;120;379;131;3;182;3;android
Olega;;969;71.75;120;384;85;21;86;0;android
Roca;;1559;71.31;120;402;155;14;126;12;steam
Tinuk;;1666;72.50;120;410;72;13;130;4;android
Kaladin;;911;71.63;120;424;36;8;142;4;android
Beda;;869;72.50;120;430;187;10;147;0;android
Morkaz;;1215;71.75;120;467;124;5;167;10;android
Kolyanych;;505;72.38;120;527;161;17;103;0;android
Kokot;;1173;71.69;120;572;131;12;139;1;android
Mela;;2093;74.25;119;43;5;19;102;0;steam
Obozmi;;2029;74.25;119;59;17;23;82;0;windows
Korchosim;;1951;72.69;119;71;16;19;101;1;steam
Hovichi;;2102;73.13;119;82;21;12;139;0;windows
Shotoresha;;2025;74.13;119;95;33;19;102;0;steam
