Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Ejos;;1923;73.31;150;302;99;7;162;3;steam
Able;;1380;72.44;135;202;87;3;173;0;steam
Zusashi;;1654;71.88;135;329;48;5;165;13;android
Prisoner;;1542;71.69;130;181;63;17;110;3;steam
Sorzanri;;830;71.44;130;427;100;7;169;2;android
Mobi;;1381;71.88;127;546;306;16;108;11;ios
Akamar;;1876;71.13;126;515;281;12;136;9;android
Terento;;2010;73.06;125;144;30;10;145;2;windows
Bushe;;1437;71.88;123;524;189;10;139;2;android
Carze;;1630;71.50;123;538;343;4;183;3;android
Bluntevent;;679;70.50;123;554;279;9;150;11;steam
Korgion;;1329;70.94;121;413;137;8;151;14;android
Ethazim;;1600;70.44;115;453;125;10;148;1;android
Crixzsus;;1290;71.81;114;440;34;11;141;77;android
Erzahel;;668;70.94;113;298;142;20;94;0;ios
Miedo;;1188;70.75;113;436;268;12;130;6;android
Seca;;835;71.06;113;486;283;21;89;7;steam
Gryf;;1080;70.88;112;498;183;23;73;10;android
Ragnar;;471;71.06;112;568;258;24;85;20;android
Kykywar;;1079;70.56;111;287;83;8;156;3;android
Smagmar;;663;70.56;111;485;220;3;170;1;android
Etus;;1176;70.44;110;319;71;4;175;1;ios
Rarhh;;949;70.56;110;416;113;0;192;1;steam
Irzushol;;926;70.81;110;424;141;13;133;9;android
Mece;;633;70.50;110;464;112;9;150;0;android
Artok;;830;70.63;109;271;100;11;147;8;steam
Ival;;1261;71.19;107;485;112;23;68;2;android
Napieee;;543;70.69;107;491;364;10;156;15;steam
Nunruzi;;556;70.56;107;570;303;12;150;18;ios
Yarkendar;;931;71.00;104;531;246;10;142;12;android
Uthred;;555;70.44;104;537;305;15;125;20;android
Aaaaa;;383;71.31;103;432;207;11;135;3;steam
Eats;;442;70.44;103;581;336;19;111;4;android
Javi;;963;70.81;102;370;130;13;138;9;steam
Sable;;790;70.06;102;389;98;7;157;1;android
Ohyeah;;605;70.56;102;496;213;10;137;1;steam
Onrike;;432;67.25;102;505;219;14;135;10;android
Adishe;;401;70.69;102;589;143;19;88;11;steam
Ithen;;353;69.69;101;423;176;17;108;6;android
Gloriya;;405;70.38;101;436;140;8;149;5;ios
Harke;;635;70.44;100;360;100;16;115;0;android
Dilodra;;351;70.94;100;505;145;9;143;2;ios
Varion;;521;70.75;99;358;102;17;107;3;android
Laisa;;380;70.75;99;401;124;18;104;7;android
Cothi;;362;70.75;99;457;167;14;117;2;android
Bohinni;;367;70.19;99;558;260;9;140;12;android
Goth;;388;69.94;97;420;134;19;104;8;android
Smooth;;302;70.38;97;491;163;6;152;6;steam
Zichi;;496;70.31;97;492;157;12;128;7;android
Udede;;345;70.31;97;508;99;15;118;8;ios
Citig;;402;70.75;97;558;221;12;142;2;windows
Rhyleigh;;533;68.06;97;590;281;16;124;6;ios
Ravake;;395;67.75;95;298;65;15;120;1;ios
Norgei;;364;70.56;95;459;99;19;98;12;android
Kifrosha;;270;70.38;94;351;90;18;114;6;android
Zinel;;436;70.75;94;592;163;22;82;3;android
Otas;;214;70.56;93;400;189;14;138;0;android
Zavol;;790;70.63;92;300;88;10;153;4;steam
Fuzz;;402;70.38;92;334;128;21;96;3;steam
Ecedni;;395;70.38;92;340;111;13;128;1;android
Pipla;;280;67.38;92;374;116;18;106;3;android
Rariva;;302;70.44;91;460;159;14;117;8;android
Racin;;525;70.31;91;464;239;19;104;7;android
Isanis;;341;70.44;91;535;273;14;128;6;android
Panda;;319;68.94;90;237;68;9;153;6;steam
Freya;;369;70.50;90;403;122;13;131;0;android
Tpouka;;277;69.81;90;492;203;10;151;0;android
Julie;;331;68.56;90;515;265;18;110;7;android
Norzad;;320;70.88;88;596;98;10;131;1;ios
Atothol;;421;69.38;88;598;271;16;139;4;android
Vorgaz;;349;70.44;87;261;38;12;134;0;windows
Gogo;;385;70.63;87;362;125;15;124;5;android
Acat;;282;70.56;87;384;119;22;111;4;android
Sibboleth;;332;70.06;87;438;142;20;92;4;ios
Roza;;227;69.44;86;464;220;16;114;9;ios
Jiti;;291;70.19;86;536;296;14;128;9;ios
Event;;323;69.56;86;548;125;7;147;1;android
Cekri;;328;70.25;86;580;187;18;100;6;android
Irkarce;;556;70.75;86;582;147;8;158;1;android
Aces;;308;69.19;86;591;204;9;140;1;windows
Amutun;;300;70.25;85;279;53;16;114;0;steam
Skorn;;319;70.31;85;296;63;12;135;0;android
Irtidriz;;194;70.50;85;307;122;8;152;0;android
Heka;;332;70.56;85;444;121;17;111;2;ios
Brunnhilde;;150;69.88;83;344;64;21;90;2;ios
Elliz;;281;71.31;83;401;183;20;97;5;ios
Corce;;637;67.56;83;435;160;10;152;1;android
Tanil;;348;68.75;83;554;215;7;147;2;android
Oteg;;249;70.25;83;572;114;7;144;2;android
Lizhou;;256;66.06;82;381;77;12;126;7;android
Garen;;163;65.00;82;452;188;16;116;11;ios
Airan;;362;70.56;82;475;142;10;130;0;android
Zack;;454;70.63;82;490;218;7;147;0;android
Villa;;265;70.00;82;516;236;13;142;2;windows
Innardi;;226;69.00;81;236;49;20;97;1;steam
Safira;;221;69.06;81;540;166;15;110;1;android
Bbom;;153;64.44;80;186;22;16;112;0;ios
Activity;;250;70.06;80;269;55;14;124;1;ios
Ebane;;280;69.44;80;378;57;10;146;0;android
Good;;224;70.00;80;400;80;13;123;1;android
Zaebator;;289;70.56;80;404;106;9;149;0;android
Vukat;;271;70.00;80;511;90;9;142;0;android
Jira;;358;70.63;80;596;140;19;91;1;android
Irun;;1357;72.06;79;22;1;20;100;0;android
About;;451;72.81;79;24;2;26;74;0;steam
Hunters;;1999;71.88;79;31;2;11;145;0;android
Babo;;300;66.19;79;37;4;31;45;0;steam
Domnarion;;894;72.63;79;38;1;18;112;0;android
Nubas;;782;70.56;79;41;6;19;105;0;android
Stalwart;;779;69.50;79;66;11;9;152;0;android
Rincon;;805;71.25;79;71;12;18;109;0;amazon
Midriff;;888;72.19;79;73;5;16;116;0;android
Zuredni;;153;69.25;79;316;89;11;154;1;steam
Malhunjian;;170;69.00;78;597;223;7;139;5;android
Erag;;249;68.56;77;390;84;5;157;1;steam
Obpapa;;265;67.44;77;418;160;21;103;7;android
Arkut;;350;70.31;77;494;173;13;143;0;android
Cubat;;181;68.38;77;534;188;20;96;2;android
Sems;;362;70.56;77;540;121;9;138;3;ios
Goblin;;453;70.13;77;555;263;15;108;0;android
Odin;;287;69.13;76;217;21;16;121;8;ios
Jete;;175;70.19;76;333;122;18;104;2;android
Godnezi;;218;67.81;76;409;83;10;143;5;android
Rustincole;;194;67.19;76;441;174;12;147;4;android
Lokonatzu;;451;70.00;76;575;144;15;105;0;android
Korbygasu;;339;70.50;75;129;31;7;157;0;android
Maro;;356;70.69;75;268;30;11;145;10;ios
Maval;;153;67.44;75;532;123;9;154;0;android
Adeka;;138;68.19;74;366;101;15;120;0;android
Warhalla;;214;67.63;74;413;141;13;121;0;android
Icid;;271;70.31;73;320;102;29;73;4;android
Suhunre;;194;68.75;73;322;124;13;126;8;ios
Ashus;;155;66.75;73;336;64;6;161;4;android
Ccvip;;240;69.50;73;370;121;8;149;2;android
Reacher;;228;67.81;73;372;89;10;135;3;android
Faldarie;;170;70.63;73;492;150;18;98;0;android
Zorkeca;;185;70.19;72;384;65;18;105;1;ios
Govarg;;248;69.69;72;492;180;18;105;3;windows
Yuhh;;442;70.06;72;528;200;15;122;13;steam
Artemis;;210;70.69;72;540;330;23;100;1;android
Adice;;189;61.63;71;337;157;7;159;1;android
Kote;;210;70.19;71;472;185;20;103;6;android
Musaj;;196;70.56;70;266;57;7;165;0;android
Nova;;214;69.38;70;271;35;21;103;1;android
Ides;;382;70.31;70;309;47;10;136;1;android
Pizda;;200;66.50;70;313;62;12;130;0;android
Irog;;228;69.19;70;357;66;7;157;2;android
Maybenot;;221;68.44;70;475;51;10;151;0;android
Jonez;;241;68.75;70;502;83;18;102;0;android
Obogi;;198;69.56;69;576;215;19;112;4;steam
Dreve;;217;70.31;68;366;93;13;129;1;android
Pilulina;;237;65.25;68;396;117;7;151;1;ios
Obrofrad;;178;70.88;68;460;159;9;156;0;android
Takingfun;;235;69.19;68;520;155;11;134;3;android
Innez;;225;69.88;68;530;215;10;141;0;android
Honra;;320;68.44;68;563;271;18;151;4;ios
Aulii;;160;68.44;68;568;131;6;167;1;amazon
Fallen;;218;65.75;67;247;64;21;90;0;steam
Githuga;;262;70.69;67;325;140;22;97;1;android
Curdechi;;241;68.44;67;399;208;7;158;2;steam
Milka;;250;67.13;67;496;171;18;89;1;android
Forte;;165;68.88;67;517;184;9;152;1;android
Cici;;235;70.13;67;520;140;4;180;2;android
Sack;;168;69.31;67;522;207;15;161;1;android
Traiker;;143;69.50;67;572;150;19;107;0;ios
Hucin;;275;66.56;67;581;339;4;171;0;android
Konnom;;162;69.19;66;405;87;25;68;12;android
Nagibashka;;195;67.94;66;469;73;13;122;9;android
Kuki;;151;69.63;66;485;156;11;131;0;ios
Abran;;285;67.38;66;532;163;9;142;4;steam
Onnore;;110;66.25;65;270;44;16;117;1;android
Gonjo;;186;70.13;65;297;75;9;149;0;android
Avan;;216;68.88;65;331;37;14;124;0;android
Dragons;;295;68.56;65;334;102;7;160;0;android
Tefrithi;;198;66.13;65;375;101;14;141;0;ios
Odimun;;133;67.06;65;376;49;15;122;11;android
Zazana;;326;70.56;65;401;71;12;138;0;android
Pizdosya;;220;68.81;65;446;109;9;147;0;android
Hakreki;;161;65.25;65;520;181;15;115;0;android
Cuhi;;151;68.94;65;550;257;13;136;0;android
Kabe;;146;66.69;65;563;155;18;112;0;android
Llegue;;172;66.25;65;594;188;16;139;1;android
Lazon;;181;65.06;64;299;50;10;146;1;android
Vebevi;;113;68.31;64;453;138;13;130;12;android
Ednok;;235;70.50;64;466;128;10;132;2;android
Katzie;;123;66.50;63;385;144;11;135;2;android
Torzem;;412;70.50;63;418;130;16;144;1;android
Nuci;;163;68.00;63;471;96;18;105;6;steam
Gabaghoul;;257;69.88;63;512;132;13;120;2;ios
Jaeok;;155;63.63;63;553;216;9;138;2;android
Cilani;;149;70.44;62;364;128;17;108;0;steam
Zotos;;216;68.88;62;432;105;21;86;2;amazon
Sodna;;216;68.19;62;480;122;11;137;0;android
Etute;;124;70.81;62;511;148;18;108;3;steam
Annosuz;;199;66.38;62;586;158;11;124;1;android
Abathil;;101;68.88;62;590;159;11;134;0;android
Xenon;;207;68.56;62;593;153;9;143;5;android
Zomed;;323;70.31;61;361;101;20;95;0;steam
Oberon;;121;68.31;60;208;17;22;88;0;android
Hoebag;;217;70.56;60;229;21;12;138;0;ios
Cinum;;139;67.31;60;332;62;13;126;0;ios
Lile;;175;70.31;60;369;49;17;116;0;steam
Saje;;144;65.25;60;370;121;20;104;0;android
Teka;;211;70.13;60;383;56;14;116;0;steam
Zuriz;;178;67.19;60;478;68;15;124;1;android
Tuthorki;;239;66.56;60;549;143;15;119;0;android
Sova;;207;67.88;59;348;81;19;107;1;android
Ellica;;252;71.06;58;327;152;13;134;9;android
Rothad;;111;66.88;58;393;159;17;116;6;android
Oniz;;185;65.13;58;408;94;19;126;4;android
Hanobi;;186;68.94;58;438;149;11;140;1;android
Ofrod;;166;65.19;58;442;148;17;121;0;ios
Aimie;;145;60.81;58;508;185;6;174;9;android
Nobody;;121;66.44;57;186;19;20;99;0;android
Zethog;;265;69.94;57;286;21;7;167;0;android
Asud;;239;67.00;57;340;113;20;94;0;ios
Dimotwo;;135;66.25;57;352;88;6;163;0;windows
Odin;;157;66.44;57;419;133;13;117;2;ios
Sohe;;208;64.13;57;449;154;20;105;0;android
Tramlang;;173;66.06;56;302;60;16;110;3;android
Rukas;;234;66.94;56;470;101;14;124;0;steam
Gizevi;;177;67.94;56;541;163;20;100;0;android
Ridni;;176;69.31;55;255;57;12;130;0;android
Bibe;;132;69.63;55;271;91;12;154;0;android
Doca;;128;65.50;55;372;75;7;160;1;android
Porororok;;128;58.69;55;394;91;18;93;0;android
Crimson;;125;64.69;55;396;97;10;143;0;android
Cucig;;280;66.56;54;368;89;13;138;1;android
Alena;;193;70.25;54;402;191;19;91;1;steam
Hotmachine;;121;66.75;54;455;101;12;131;1;android
Newa;;320;70.38;53;262;65;14;120;3;steam
Limon;;157;70.25;53;310;109;12;144;1;ios
Kisil;;270;66.81;53;319;65;8;160;2;ios
Akez;;206;69.94;53;355;184;17;104;0;android
Erkol;;154;67.88;53;356;54;17;106;2;android
Shaannee;;183;67.75;53;390;94;21;91;1;android
Lorciz;;131;68.06;53;403;163;12;128;0;steam
Dibri;;195;62.50;53;564;202;8;150;3;android
Nomem;;279;69.38;53;594;314;13;146;6;steam
Bebe;;177;68.25;52;237;76;15;116;0;android
Ejulug;;65;63.69;52;307;81;18;138;0;android
Evin;;208;68.13;52;357;77;13;124;0;ios
Rawek;;250;67.44;52;420;147;12;128;0;android
Jusarta;;287;68.19;52;420;89;9;149;0;ios
Budodi;;93;60.88;52;422;114;20;91;0;steam
