Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Odin;;1522;71.44;130;492;172;17;106;4;windows
Ballpwner;;865;71.44;121;379;126;20;94;7;ios
Ggtt;;565;70.75;110;361;130;24;81;22;android
Mandragon;;739;70.69;110;509;161;15;125;35;android
Razo;;921;70.44;109;358;134;10;144;10;steam
Tortog;;457;70.81;109;599;230;20;96;34;ios
Ethas;;453;70.56;106;448;114;10;142;2;gpgpc
Saket;;726;71.19;104;372;159;17;110;10;ios
Dexter;;625;70.75;104;595;133;13;133;15;android
Arcoren;;411;70.63;102;373;102;18;104;5;android
Otan;;589;71.00;101;590;170;22;94;15;android
Cise;;379;70.31;100;418;135;14;130;18;android
Bandos;;504;70.50;100;486;58;15;125;11;steam
Nurad;;305;70.63;100;526;138;19;108;13;android
Hala;;446;68.31;100;570;133;13;135;17;ios
Erdis;;450;71.25;99;523;199;12;146;17;android
Poperlo;;386;70.75;98;494;229;16;117;22;ios
Ohha;;403;70.69;98;583;179;8;163;1;ios
Silvara;;285;70.50;97;421;161;20;100;25;android
Nono;;403;70.56;96;394;135;18;105;4;android
Nethibi;;435;70.13;96;434;83;15;121;12;android
Xenax;;363;70.19;96;470;201;11;142;6;android
Nidheebig;;404;69.88;95;388;136;12;136;3;android
Canorus;;363;70.31;95;528;118;23;88;6;steam
Piwpiw;;291;69.75;93;423;77;10;147;18;android
Vigreka;;270;69.56;93;493;197;15;118;4;android
Gethe;;332;69.50;93;516;252;27;60;3;windows
Buna;;298;70.38;92;339;124;7;163;10;android
Harb;;422;70.50;92;432;221;13;130;32;android
Rykranger;;211;68.94;92;553;184;24;76;7;ios
Duki;;475;70.69;91;468;183;3;180;9;android
Shvabra;;474;70.31;90;268;174;17;119;1;steam
Arzem;;407;70.50;90;289;62;13;132;12;android
Alejandro;;338;69.75;90;341;55;14;130;5;android
Cawin;;371;70.38;90;352;81;20;96;5;android
Marksman;;383;70.44;90;438;137;9;161;4;android
Stella;;284;71.00;90;551;197;9;158;7;android
Testla;;257;70.00;88;386;180;18;105;16;ios
Jahuke;;220;69.56;88;440;205;22;88;11;android
Ederkes;;277;67.94;87;359;154;20;104;5;ios
Hiraki;;220;69.13;86;470;200;17;113;12;android
Melody;;505;71.50;85;437;71;12;131;1;android
Pukka;;307;70.00;84;357;188;13;140;6;steam
Ednevel;;426;70.13;84;456;127;11;138;8;ios
Eledal;;315;70.88;82;215;47;18;108;1;steam
Alledi;;349;66.06;82;338;64;13;132;12;ios
Event;;217;67.56;82;396;104;8;157;4;android
Rose;;263;67.81;82;400;215;17;128;6;steam
Funtik;;411;69.38;82;464;278;21;98;17;windows
Eshas;;352;70.31;81;246;25;11;144;3;android
Hinuk;;239;69.50;81;314;75;17;124;13;android
Terta;;218;68.13;81;451;121;12;137;15;android
Superj;;247;70.56;81;563;274;17;110;13;ios
Ivricus;;849;70.31;80;138;36;14;124;0;steam
Aran;;459;70.50;80;202;27;18;106;5;ios
Scarlett;;243;70.13;80;206;28;17;114;7;android
Iruthul;;460;67.19;80;222;24;16;113;1;android
Ozuz;;432;71.06;80;228;47;13;135;4;android
Arzag;;503;70.19;80;240;38;13;136;7;ios
Megra;;167;69.63;80;240;53;13;135;0;android
Ikuta;;216;67.63;80;245;58;18;110;9;steam
Ironwoman;;319;69.81;80;332;47;22;126;21;android
Rocket;;228;70.50;80;413;147;18;104;2;android
Lizi;;1232;70.44;79;37;5;10;148;0;android
Neptune;;554;70.13;79;156;46;23;83;2;android
Event;;270;70.38;79;310;43;25;76;33;android
Demon;;286;68.06;79;368;191;13;131;4;android
Judith;;251;68.81;79;402;204;10;139;3;android
Artubal;;439;70.44;79;489;132;29;51;5;android
Yosha;;188;67.25;79;581;281;13;131;7;android
Bulleye;;256;68.56;78;345;99;13;129;6;android
Toshabe;;381;68.19;78;412;88;12;136;35;ios
Onel;;188;69.75;78;480;222;16;133;21;windows
Desdemonia;;384;70.38;78;516;319;17;130;18;steam
Nirta;;288;63.31;77;524;200;15;116;1;android
Event;;238;70.13;76;259;99;21;94;4;ios
Mamadella;;175;68.81;76;302;96;15;115;0;android
Ijace;;238;67.75;75;198;30;9;154;4;android
