Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Threecue;;2411;75.69;193;554;248;7;179;7;windows
Faraday;;2310;75.69;191;536;254;22;87;5;steam
Abinclass;Champion;2350;75.69;186;518;179;17;134;3;windows
Oshule;;2295;75.69;186;581;34;12;142;12;android
Umbradei;"War Hero";2332;75.63;182;489;176;12;137;16;windows
Giji;;2365;75.69;182;516;203;11;143;9;android
Strive;Warlord;2317;75.69;182;539;216;8;152;8;android
Lulurara;;2294;75.69;182;554;230;17;120;16;windows
Kosty;;2320;75.69;182;579;213;19;101;3;android
Dolce;Champion;2350;75.19;181;466;53;9;184;5;android
Ejang;;2167;75.63;181;517;149;10;162;1;ios
Korssibil;Champion;2350;75.19;181;568;4;23;124;11;android
Birzerte;Challenger;2316;75.69;181;585;469;13;136;4;android
Chinadidas;Warlord;2280;75.69;179;574;229;13;135;11;android
Rino;;2278;75.69;179;592;252;16;119;10;windows
Yuringesun;;2251;75.50;178;559;269;8;161;5;steam
Korstyle;;2320;75.44;178;586;231;7;164;3;android
Seungchan;;2307;75.69;177;555;252;15;126;5;windows
Bongunny;Centurion;2211;75.63;177;588;237;16;116;14;ios
Ednoka;;2197;75.44;177;599;189;8;160;10;steam
Evergreen;"War Hero";2279;75.69;176;518;106;13;139;18;ios
Romme;"War Hero";2349;75.69;176;568;184;19;111;18;android
Rafers;;2280;75.69;176;568;262;18;105;9;android
Babio;;2253;75.56;176;571;241;17;111;3;steam
Ochagen;;2272;75.69;176;580;248;17;109;5;android
Amanda;Warlord;2107;75.63;176;582;226;5;169;4;android
Vinnula;;2276;75.69;176;587;165;9;148;8;steam
Ruchip;;2308;75.69;176;589;192;11;138;7;android
Vnphuong;Warlord;2216;75.50;176;594;177;16;112;9;android
Hoaha;;2202;75.50;175;598;223;13;129;41;steam
Chinawushu;;2288;75.69;174;574;279;10;142;20;ios
Hunter;Warlord;2309;75.69;173;594;278;13;135;2;android
Aigoo;;2306;75.63;172;493;270;12;134;9;android
Sunrive;Centurion;2034;75.13;172;554;126;16;122;16;steam
Rudredd;Warlord;2248;75.63;172;579;261;11;142;12;ios
Torum;;2248;75.56;172;586;247;17;112;15;android
Trinity;;2208;75.63;171;510;250;12;135;2;steam
Vache;Warlord;2118;75.31;171;556;188;22;83;11;ios
Anaijeh;Warlord;2297;75.69;171;596;175;5;167;4;ios
Remember;;2311;75.69;170;483;200;8;155;11;android
Jugug;;2220;75.56;170;569;224;14;122;36;android
Korgw;;2167;74.88;170;598;132;13;134;17;android
Pewpewudie;Centurion;2292;75.69;169;567;270;9;148;16;ios
Tope;;2250;75.69;168;488;272;14;121;3;android
Kirara;Centurion;2194;75.63;168;529;235;12;137;9;android
Oneshot;;2027;75.25;168;560;321;19;98;3;android
Movementss;;2302;75.69;168;560;232;13;137;16;android
Lodroz;Centurion;2048;75.38;168;561;269;14;122;5;windows
Optima;;2120;75.38;168;574;247;20;94;10;steam
Chase;;2196;75.69;168;576;248;12;127;3;ios
Logo;;2236;75.69;168;579;256;12;136;11;android
Franlccccc;;2255;74.88;168;580;291;14;120;8;ios
Qiolisk;;2259;75.00;168;585;199;10;144;3;windows
Thum;Centurion;2200;75.69;168;599;227;8;156;11;android
Nilok;;2179;75.50;167;496;116;6;174;11;android
Diane;;2231;74.88;167;542;193;24;100;8;android
Lalla;;2162;75.56;167;544;244;13;127;23;android
Frank;;2255;74.56;167;585;187;12;139;14;ios
Aisiss;;2252;74.38;167;587;202;9;151;14;ios
Yapboz;Centurion;2169;75.69;167;594;202;18;104;26;android
Venom;Centurion;2223;75.25;166;525;200;9;145;7;steam
Shadow;Centurion;2249;75.69;166;533;168;7;157;7;android
Omicron;;2354;75.63;166;542;222;8;148;9;android
Mavka;Centurion;2275;75.69;166;550;208;15;120;3;windows
Inupse;;2251;75.19;166;569;132;8;159;13;android
Razor;Centurion;2112;75.00;166;580;161;10;142;6;android
Simond;Challenger;2109;75.38;166;581;227;16;115;7;steam
Lilith;Centurion;2201;75.69;166;582;192;10;136;8;android
Kikre;Centurion;2189;75.69;166;591;218;11;138;11;android
Laba;;2253;74.56;166;592;171;14;125;6;steam
Ahdpa;;2225;75.25;166;595;198;18;102;6;android
Agustd;;2105;75.50;166;595;169;15;141;20;windows
Lilith;Centurion;2064;75.25;165;569;231;16;111;55;android
Nagibexe;Centurion;2135;75.31;165;574;200;13;128;15;android
Japanboom;;2252;75.69;165;588;233;16;116;21;android
Ymir;;2162;75.69;164;451;218;9;147;8;android
Rigra;Centurion;2215;75.63;164;524;250;12;138;28;android
Isomatte;Challenger;2194;75.25;164;549;219;13;129;26;ios
Lucy;Centurion;2277;74.56;164;585;275;13;126;18;ios
Cerove;Centurion;2250;75.63;164;585;243;11;136;9;ios
Rutwetty;;2144;75.25;164;588;245;13;128;31;steam
Teoo;Centurion;2288;75.69;164;593;280;0;191;13;windows
Infinity;Centurion;2093;74.88;163;452;190;24;75;3;steam
