Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Rakat;;987;72.00;113;530;238;8;156;11;ios
Swift;;842;70.69;111;522;231;15;122;7;steam
Belzebud;;1005;70.56;110;241;125;15;124;2;steam
Freyja;;988;71.06;110;403;172;11;151;5;steam
Vitulinus;;1296;72.00;110;537;202;9;162;7;ios
Rugosha;;1275;72.00;108;460;204;8;158;3;android
Bane;;810;71.50;106;308;151;15;119;2;ios
Meki;;915;72.50;105;503;122;10;146;2;android
Besaca;;973;72.63;101;376;108;3;178;3;ios
Avrosat;;582;71.56;101;511;194;17;114;10;ios
Chloris;;433;71.69;100;227;54;15;117;0;android
Phoenix;;311;71.00;94;596;327;11;147;13;steam
Uwumage;;561;71.19;93;591;345;18;110;12;steam
Zubr;;723;66.25;93;599;363;21;89;9;android
Beshi;;229;70.31;92;516;282;15;112;0;windows
Theobphs;;476;70.31;91;361;121;10;147;8;steam
Ikad;;764;71.13;90;397;173;21;94;1;ios
Vlad;;435;66.06;88;408;215;11;146;1;android
Kerelina;;631;70.63;88;573;270;13;133;3;steam
Zarya;;404;69.75;87;326;74;14;122;5;android
Visa;;477;71.25;87;472;132;16;118;1;android
Duomagi;;434;67.63;87;493;269;16;107;2;android
Kosmos;;363;70.56;87;519;224;16;110;4;steam
Igeni;;310;71.00;85;535;186;9;148;1;windows
Karzi;;456;70.88;84;485;206;9;152;1;android
Rasha;;564;70.50;83;450;218;10;143;0;steam
Alexander;;434;70.56;83;538;264;15;118;3;android
Sacha;;229;69.69;82;358;201;19;98;2;steam
Tadas;;650;69.94;82;394;268;9;172;0;android
Notreal;;228;70.38;82;493;75;15;121;7;steam
Isirget;;337;69.56;81;429;221;12;142;4;android
Ogarek;;242;66.88;81;492;181;18;108;5;android
Cekci;;445;70.06;80;237;68;19;109;0;ios
Sapphire;;391;70.38;80;244;105;21;94;0;android
Emma;;218;70.50;80;259;40;13;134;1;steam
Jira;;387;71.25;80;360;124;14;130;13;steam
Abery;;332;68.19;80;382;181;9;154;2;ios
Galadruil;;638;70.44;80;410;71;6;159;5;android
Hicha;;223;69.75;80;576;283;17;114;6;android
Neshomi;;201;69.00;79;353;121;14;128;8;android
Tyth;;193;70.44;79;576;219;9;148;10;android
Luriz;;473;68.75;78;444;277;7;160;3;android
Gadeba;;421;69.50;78;461;143;19;114;15;ios
Kitha;;298;70.31;78;495;189;12;134;2;android
Baongu;;500;67.88;78;547;311;12;133;6;android
Zahri;;339;70.19;78;584;252;11;141;4;android
Evruk;;173;69.13;77;406;119;15;118;0;android
Thor;;184;70.25;77;435;186;18;109;11;steam
Athik;;367;69.50;77;449;253;10;140;1;ios
Mika;;472;70.88;77;529;278;9;141;1;android
Miii;;215;70.38;77;576;327;7;171;3;steam
Greymage;;186;70.44;76;546;283;14;121;4;android
Fruuka;;205;68.81;76;586;223;5;157;0;android
Aryen;;577;70.81;75;218;72;14;127;1;ios
Deadpool;;262;69.25;75;264;106;17;128;7;ios
Emitel;;233;70.50;75;282;90;15;124;1;android
Poyopao;;161;69.19;75;291;117;14;125;3;steam
Regresi;;193;70.13;75;387;189;7;164;13;android
Hollines;;154;69.31;75;444;218;17;117;4;steam
Lulu;;331;68.94;75;452;31;23;82;9;android
Eride;;299;70.13;75;479;230;10;163;18;android
Nohope;;209;70.44;75;547;405;12;152;0;ios
Gachette;;189;70.38;74;383;101;15;122;9;android
Kevrekri;;199;70.13;74;584;417;4;180;11;ios
Mephisto;;203;70.75;73;361;94;12;136;1;android
Ultramen;;190;68.38;73;408;276;23;112;2;steam
Mala;;488;71.00;73;421;184;9;153;4;android
Dura;;229;70.31;73;431;86;16;114;6;android
Gojak;;404;70.50;73;435;88;9;148;1;android
Evok;;309;66.00;72;243;102;18;101;1;android
Holyzy;;178;60.44;72;329;213;18;101;3;steam
Morrigan;;392;70.75;72;370;66;12;140;6;android
Zubr;;384;64.31;72;420;244;13;130;1;android
Celia;;227;69.19;72;596;346;14;121;0;ios
Gedrun;;328;68.06;71;271;64;23;81;0;android
Tireci;;167;65.94;71;427;143;11;139;2;android
Enuks;;240;68.44;70;138;32;20;102;0;android
Trinita;;195;70.25;70;149;38;14;135;0;steam
Klopija;;220;68.94;70;222;64;14;129;0;steam
Kartel;;249;68.75;70;243;45;15;127;0;android
Anrot;;218;70.38;70;301;107;12;158;6;android
Ikoiko;;279;70.13;70;303;58;11;142;5;android
Rate;;296;69.81;70;322;156;11;147;1;android
Sargot;;167;67.69;70;343;153;9;157;0;steam
Irzanni;;191;70.31;70;378;109;13;134;0;steam
Meta;;156;69.63;69;293;65;18;106;5;android
Reagidone;;308;69.88;69;403;102;13;129;9;android
Morbious;;229;70.31;69;458;206;19;104;2;android
Llis;;180;68.50;69;508;219;19;97;0;android
Huze;;247;68.06;68;404;110;17;114;4;android
Kosi;;189;67.75;68;494;360;13;176;8;android
Zula;;177;68.00;68;527;214;20;134;4;android
Dodo;;245;68.75;67;287;92;19;116;5;steam
Chinazero;;288;70.25;67;349;218;12;139;1;steam
Yeuthuy;;207;69.31;67;444;72;23;78;7;android
Ruirui;;307;62.06;67;447;170;11;143;3;android
Eldrazi;;183;67.88;67;452;128;10;150;5;ios
Sikri;;237;70.13;67;490;223;18;125;0;windows
Pascu;;173;66.63;67;494;150;7;160;7;android
Meba;;220;70.56;67;513;213;17;111;2;ios
Ikrikra;;249;68.19;67;540;148;7;156;3;android
Luckyman;;203;68.50;66;483;298;9;146;2;steam
Eileen;;196;70.13;65;143;31;20;109;2;ios
Youngstar;;277;69.06;65;195;80;13;129;1;android
Kidra;;130;65.44;65;226;56;19;104;5;android
Eucaliptus;;137;68.25;65;227;117;11;141;0;ios
Allus;;162;70.25;65;230;30;9;151;0;android
Sligo;;297;67.88;65;244;101;22;89;1;android
Lerchik;;113;68.19;65;293;79;17;112;2;ios
Ghoogh;;150;68.19;65;314;137;16;119;0;ios
Vargosha;;195;66.06;65;342;112;15;148;2;android
Argati;;232;69.56;65;344;45;13;131;0;steam
Edrirtag;;120;67.81;65;349;159;8;162;1;ios
Detlef;;110;69.50;65;388;157;22;109;6;android
Icoje;;308;64.88;65;422;81;12;138;0;android
Melaga;;197;69.19;65;448;165;5;172;1;android
Syrene;;319;67.75;65;454;183;10;151;8;ios
Nariz;;156;65.69;65;530;215;17;114;0;android
Onnodni;;118;66.38;64;349;165;22;85;6;ios
Tempest;;245;69.31;64;393;61;16;120;5;android
Aodphant;;183;67.31;63;192;33;11;144;2;steam
Whoareyou;;134;69.00;63;365;153;15;119;4;steam
Shinrim;;262;69.19;63;446;301;12;156;0;android
Vehirka;;132;65.13;63;545;312;12;162;6;android
Vida;;289;69.63;63;549;179;3;178;7;android
Sasha;;215;65.00;62;361;184;15;125;7;steam
Cerek;;190;70.25;62;363;131;9;150;3;android
Puuu;;243;69.44;62;475;269;13;130;5;ios
Psykofilia;;163;68.63;62;535;245;10;147;14;steam
Jagarta;;101;66.94;61;210;118;8;156;3;steam
Real;;110;69.31;61;239;46;18;103;1;steam
Agribrus;;166;70.44;61;335;125;8;145;5;ios
Macurti;;134;66.00;61;395;187;17;134;1;ios
Catzilla;;224;66.94;61;406;227;8;159;5;steam
Ethena;;148;70.13;61;466;234;12;137;3;android
Annaze;;149;58.00;61;525;157;18;111;8;android
Irceshi;;118;66.75;60;201;40;24;87;0;android
Falky;;79;61.63;60;221;45;16;124;4;steam
Bitol;;156;65.13;60;224;58;13;130;2;android
Yasumi;;325;70.19;60;278;72;14;130;2;android
Ithil;;438;69.56;60;280;35;17;113;0;android
Gabe;;150;68.13;60;318;69;11;144;0;android
Twhahaha;;218;64.75;60;321;44;12;137;3;steam
Anniyan;;139;65.31;60;332;25;12;136;1;android
Miji;;119;59.94;60;371;138;3;184;2;ios
Asterion;;350;69.19;60;397;78;8;154;0;android
Elsa;;301;70.13;60;397;172;18;137;3;android
Urmom;;144;66.63;60;408;149;14;132;6;ios
Cobikowsky;;190;63.31;60;430;228;8;167;12;ios
Sergey;;137;60.25;60;592;233;13;137;0;android
Venriz;;107;67.13;59;353;77;15;131;17;ios
Irzen;;175;64.25;59;473;127;20;96;8;android
Wizfoo;;264;66.63;58;406;263;17;171;3;android
Isihe;;428;71.38;58;434;211;19;121;8;android
Edikrik;;228;64.06;58;463;190;18;102;2;ios
Gusirki;;61;67.25;58;597;473;18;106;3;android
Timekiller;;85;64.50;57;310;85;12;137;2;android
Ohoz;;102;65.13;57;337;160;4;176;2;android
Goga;;78;63.19;57;363;69;7;160;1;android
Ahurdi;;119;61.81;57;393;183;16;114;4;android
Danni;;237;61.38;57;417;242;9;145;7;android
Mluisa;;271;68.94;57;440;215;15;134;9;android
Athelle;;153;66.50;57;463;169;15;119;14;android
Efrurun;;245;69.75;57;507;285;14;133;1;ios
Vednolle;;125;70.06;56;206;63;8;153;0;android
Carodejtom;;117;65.81;55;183;21;14;141;0;android
Sirgi;;113;59.75;55;234;98;15;129;5;android
Oruce;;39;62.00;55;240;116;15;125;5;ios
Mkaolyxt;;99;67.25;55;267;97;29;57;0;android
Alhy;;191;57.06;55;300;136;14;135;10;android
Edus;;290;65.06;55;387;188;13;157;0;android
Hope;;218;69.63;55;393;121;18;113;2;amazon
