Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
-;;0;0.00;140;69;0;0;0;0;
Lagertha;;1923;72.31;119;157;102;15;130;0;steam
Yellow;;743;71.56;113;387;179;18;105;3;android
Korsos;;732;70.63;112;181;66;3;179;2;android
Justaname;;757;69.13;112;570;193;20;85;3;steam
Hellscream;;1494;70.75;110;63;15;15;124;0;steam
Cara;;908;67.56;110;184;54;10;150;5;steam
Xelot;;699;71.06;106;263;141;11;136;5;android
Imright;;244;67.63;102;357;192;13;124;1;steam
Clever;;618;70.75;100;278;28;11;138;25;windows
Noname;;480;70.50;100;331;106;18;108;9;ios
Danzozo;;645;70.25;100;400;78;7;156;5;ios
Raaaaaaar;;488;70.38;97;413;155;17;115;2;ios
Sexy;;318;70.25;96;497;161;16;116;10;android
Warrior;;820;68.81;95;300;56;12;136;17;android
Tgfrh;;206;65.31;90;317;74;13;127;2;steam
Vebril;;442;70.69;90;436;121;16;120;40;android
Bracus;;563;70.44;87;508;225;12;129;10;steam
Rerde;;232;70.31;82;421;98;8;157;1;android
Tsukaisute;;222;67.94;81;281;79;22;80;2;ios
-;;0;0.00;80;160;0;0;0;0;
Manowar;;265;70.31;80;284;45;17;110;0;android
Telubra;;198;70.06;80;373;60;14;123;0;android
Orce;;1144;72.50;79;20;0;16;120;0;android
Rurdosi;;1004;69.94;79;22;2;13;135;0;android
Abba;;195;72.75;79;25;2;24;81;0;steam
Chimerap;;1141;70.69;79;26;2;19;105;0;android
Babba;;168;72.56;79;27;3;19;105;0;steam
Stalwart;;688;70.31;79;58;10;35;24;0;android
Rincona;;464;70.88;79;59;11;12;140;0;amazon
Midriff;;727;72.38;79;88;16;19;106;0;android
Agim;;267;64.25;76;189;40;23;75;0;steam
Tishun;;309;70.38;76;518;98;9;154;36;steam
Zevel;;196;69.25;75;426;84;15;108;0;android
Gocica;;173;66.88;73;270;57;10;147;0;android
Evemus;;205;69.81;73;345;121;21;97;6;android
Anbdefendr;;277;66.44;71;483;370;6;184;3;steam
Wiwiwi;;399;70.75;71;521;316;6;161;3;android
Ando;;241;69.81;69;461;229;12;139;3;android
Tryagain;;363;68.38;67;349;110;13;119;4;android
Milsan;;258;68.69;66;348;239;17;115;2;android
Harbrok;;109;67.69;65;223;31;8;160;0;android
Alimi;;145;67.31;61;287;170;15;120;6;android
Tutu;;146;64.50;61;371;62;9;147;10;steam
Shield;;180;64.81;60;76;5;17;110;0;steam
Ohashi;;104;64.31;60;224;35;14;133;0;android
Ajehi;;127;70.50;60;242;37;14;119;0;ios
Reggory;;177;69.50;60;246;85;15;121;0;steam
Tikri;;99;67.81;60;277;32;14;126;0;ios
Maci;;249;56.44;60;297;56;17;106;0;steam
Hori;;144;70.25;60;347;83;10;143;0;android
Artemis;;143;67.81;60;434;132;10;140;2;steam
Gecat;;109;70.81;59;236;56;13;169;0;android
Zhal;;107;62.69;59;259;82;15;121;2;steam
Tumbal;;112;67.56;59;391;147;17;110;1;windows
Zuti;;169;65.31;59;443;217;15;117;8;android
Linnerga;;154;67.44;56;281;62;17;114;3;android
Dijul;;78;61.94;55;202;30;22;91;0;android
Oberon;;135;70.63;55;207;11;19;97;0;android
Reficul;;263;69.94;55;260;64;11;143;0;ios
Akas;;142;55.81;54;376;199;22;113;2;android
Ragnorak;;138;62.19;50;188;22;13;137;0;windows
Haza;;120;61.69;50;190;38;9;155;0;android
Lokonatzuu;;144;64.19;50;333;106;16;143;0;android
Cekronna;;256;70.56;50;458;143;17;99;0;android
Zubaidula;;202;70.00;48;131;3;6;165;0;android
Wangzi;;76;60.25;48;176;27;17;104;1;ios
Okale;;67;66.69;48;193;27;13;134;1;amazon
Angels;;171;67.25;48;362;157;17;107;4;ios
Jhow;;119;66.88;48;456;157;5;158;5;android
Sifrete;;46;64.81;47;155;35;14;125;0;ios
Odona;;136;68.81;47;419;106;18;106;0;steam
Rarcuz;;150;69.13;46;223;37;19;97;0;android
Catig;;75;64.44;46;240;50;22;83;1;android
Carde;;67;65.25;46;301;52;12;138;0;android
Lasiri;;105;35.81;45;39;2;18;107;0;steam
Kage;;194;70.50;45;362;106;16;115;1;android
Illikri;;194;69.06;45;393;57;6;157;0;android
Argiz;;112;64.69;44;269;52;20;97;0;android
Zero;;98;70.56;43;190;45;10;141;1;android
Rosoce;;95;64.06;43;266;93;9;147;1;android
Artemis;;98;64.75;43;276;76;21;92;0;android
Gomis;;97;70.50;42;242;55;13;124;0;android
Xiaoqiu;;55;65.00;42;253;41;15;148;1;android
Amil;;80;63.38;40;153;48;18;110;0;android
Izid;;114;70.33;39;402;183;6;157;2;steam
Cali;;192;69.25;38;457;150;14;111;3;android
Capt;;144;57.19;36;336;67;10;148;2;android
Izeg;;46;63.19;34;195;34;12;138;0;windows
Kitherda;;38;63.50;34;218;82;15;121;0;android
Skinner;;74;65.50;34;422;123;12;149;3;android
Bobri;;91;65.56;33;412;156;9;174;2;ios
Deren;;73;71.00;32;171;28;23;87;0;android
Gaha;;174;70.00;30;206;36;13;133;0;steam
Rurcez;;178;71.38;30;300;32;10;148;0;android
Dordun;;53;63.06;27;170;26;20;89;0;android
Kovari;;5;63.94;26;88;12;17;116;0;windows
Emuse;;0;59.50;22;191;2;5;172;0;ios
Rajil;;0;57.75;21;130;9;5;173;0;android
Jaden;;59;60.38;21;141;17;10;144;0;android
Ikabi;;11;60.31;21;195;19;6;164;0;android
Ilayra;;40;58.56;20;145;19;14;126;0;android
Hera;;0;53.13;18;116;24;19;103;0;android
Garzid;;0;50.38;18;185;22;13;128;0;android
Ehez;;0;58.88;16;66;8;19;105;0;steam
Grigmer;;8;57.13;16;91;3;18;105;0;android
Lianus;;0;54.19;16;268;37;16;115;1;android
Mole;;0;43.75;15;173;18;7;159;0;android
Ivovudude;;0;56.63;14;126;8;13;132;0;windows
Zicota;;0;48.81;14;270;74;20;94;2;ios
Vura;;0;56.50;13;164;23;14;128;1;steam
Ecuji;;0;60.69;12;111;17;5;179;1;steam
Dave;;0;54.19;12;147;31;7;164;0;android
Bagsik;;0;51.44;12;253;28;13;131;0;android
Masson;;0;52.19;11;141;21;17;123;1;android
Otafre;;0;43.31;11;442;179;15;129;5;android
Erefrek;;0;59.00;10;76;4;17;115;0;android
Redbeard;;0;57.56;10;76;5;23;85;0;android
Thongmen;;0;57.00;10;101;1;7;163;0;ios
Moomoo;;0;63.63;10;120;18;14;124;0;android
Bibus;;0;58.19;10;125;6;6;169;0;android
Vegethe;;0;51.88;10;157;22;6;168;0;android
Ortakril;;0;50.13;10;183;22;13;138;0;android
Muhrita;;0;60.13;10;203;26;16;114;2;steam
Vedra;;0;49.88;10;222;51;23;89;0;android
Luvi;;0;37.88;10;231;41;12;138;0;ios
Vanuz;;0;50.44;10;270;33;13;133;0;steam
Jiruvi;;0;48.31;9;221;15;8;150;0;android
Risa;;0;47.06;9;464;204;12;158;2;android
Criminal;;0;49.81;9;469;139;7;156;2;android
Rarisa;;0;50.56;8;81;21;17;120;0;ios
Rotefri;;0;56.88;8;105;11;17;116;2;android
Orim;;0;56.94;8;110;30;26;76;0;android
Hobroji;;0;56.25;8;134;36;16;121;1;ios
Snarf;;0;49.44;8;175;17;20;96;0;android
Vehok;;0;43.13;8;199;47;17;109;0;android
Ovrisek;;0;56.31;8;201;48;12;139;1;ios
Jdbdud;;0;52.75;8;212;46;14;131;4;ios
Enemex;;0;48.75;8;308;90;10;148;1;android
Verum;;0;51.00;8;319;164;21;88;8;android
Omohes;;0;38.06;8;326;74;13;131;1;android
Nasty;;0;50.56;8;336;74;13;131;1;android
Uncle;;0;35.38;8;349;25;19;99;7;ios
Edasin;;0;54.13;8;351;177;19;144;5;android
Oops;;0;45.69;8;387;131;12;145;4;android
Hubriz;;0;57.38;7;64;4;25;76;0;steam
Ganggo;;0;55.75;7;126;19;3;183;0;steam
Tank;;0;41.67;7;127;21;11;152;6;android
Icake;;0;55.31;7;130;13;20;99;2;ios
Nagela;;0;55.31;7;132;21;10;152;2;steam
Ares;;0;54.56;7;140;36;24;91;0;windows
Villon;;0;49.06;7;157;23;6;157;0;steam
Mogi;;0;43.94;7;179;30;11;139;0;android
Edohi;;0;54.50;7;181;62;8;150;2;ios
Hanjin;;0;48.81;7;183;20;10;141;0;android
Baka;;0;51.13;7;208;60;19;115;0;ios
Clegane;;0;45.44;7;216;32;11;143;1;android
Three;;0;42.38;7;220;26;10;154;3;steam
Avovez;;0;41.44;7;225;56;17;112;2;android
Zuzan;;0;53.31;7;250;62;13;137;0;android
Hiba;;0;45.06;7;256;68;25;78;1;steam
Tade;;0;54.06;7;291;62;11;141;0;android
Gorez;;0;48.25;7;291;105;17;112;7;ios
Kukuk;;0;50.56;7;307;36;15;123;1;windows
Rita;;0;44.75;7;313;77;22;90;0;ios
Cindy;;0;53.81;7;315;154;21;182;0;windows
Deborakkkk;;0;45.31;7;322;96;20;96;4;steam
Pipla;;0;45.75;7;332;115;10;152;7;android
Ijuha;;0;45.56;7;333;91;6;164;1;android
Amel;;0;47.63;7;334;72;6;174;4;android
Arceg;;0;42.63;7;334;100;7;160;2;android
Demetra;;0;47.06;7;335;126;11;145;5;android
Bartuha;;0;42.38;7;363;63;3;175;2;windows
Ejashi;;0;42.94;7;376;110;11;136;1;android
Nana;;0;35.25;7;380;97;7;167;17;ios
Iged;;0;43.25;7;409;129;10;142;2;android
Virta;;0;44.00;7;412;124;9;151;9;android
Kari;;0;51.69;7;420;146;17;115;2;android
Adricad;;0;52.69;7;434;95;13;141;0;android
Cita;;0;35.19;7;434;89;19;102;22;windows
Ajok;;0;40.19;7;442;141;27;59;9;android
Eblan;;0;35.38;7;448;130;10;141;3;android
Elluva;;0;48.81;7;512;152;5;171;13;android
Sana;;0;46.75;7;525;104;3;176;4;android
Oshil;;0;39.56;7;528;206;12;130;8;steam
Dali;;0;40.25;7;548;307;12;140;13;android
Dasak;;0;46.75;7;555;149;12;138;20;steam
Nishan;;0;45.06;7;596;150;4;204;1;android
Zeke;;0;57.81;6;87;2;10;150;0;ios
Arkat;;0;51.13;6;96;12;18;109;0;android
Zilla;;0;42.44;6;96;17;23;83;0;ios
