Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
-;;0;0.00;130;430;0;0;0;0;
Andr;;1005;71.88;125;386;136;23;85;17;steam
-;;0;0.00;120;335;0;0;0;0;
Conre;;438;70.56;116;563;129;9;149;15;steam
Adeline;;907;70.44;115;391;174;17;155;21;ios
Surge;;529;71.00;113;289;108;15;117;4;steam
Nicha;;657;70.50;110;342;144;13;139;8;android
Timedmam;;465;70.81;110;371;83;11;146;18;android
-;;0;0.00;110;389;0;0;0;0;
Ojula;;779;70.38;105;283;87;12;140;1;android
Offv;;467;70.38;105;337;132;15;125;9;ios
Evris;;987;70.56;105;425;135;19;107;13;android
Nive;;511;70.69;103;325;95;16;115;8;android
Farmtrial;;454;70.75;103;425;188;12;145;10;android
Zovra;;461;70.56;103;431;144;10;148;13;android
Hosha;;635;70.50;101;374;113;9;151;4;android
Marciana;;328;71.00;101;387;132;5;166;4;steam
Ashlee;;249;67.88;100;353;110;29;60;9;android
Agami;;605;70.75;100;457;149;8;161;27;ios
Zerg;;361;70.31;99;518;128;9;150;7;android
Lexsik;;557;69.75;98;271;131;15;117;0;android
Ajek;;631;70.44;97;337;100;22;90;3;android
Fufito;;231;70.19;97;425;142;13;136;20;android
Bugok;;333;70.25;97;545;254;17;110;6;android
Ruthade;;544;70.50;95;265;99;10;153;3;steam
Icoz;;299;69.19;94;480;228;20;105;20;android
Oblivion;;251;70.44;93;373;112;15;117;2;android
-;;0;0.00;92;158;0;0;0;0;
Jamon;;280;69.13;92;312;82;16;116;6;steam
Mooma;;260;70.31;92;395;93;20;99;20;android
Azod;;236;70.44;92;446;180;13;129;10;android
-;;0;0.00;91;300;0;0;0;0;
Kadinna;;396;70.25;91;398;103;17;113;15;android
Ultileaugr;;412;70.25;90;237;52;13;135;4;steam
Banshee;;741;70.38;90;245;99;17;112;4;android
Ihehe;;371;70.56;90;403;64;19;107;7;ios
Iteza;;296;70.56;90;447;137;14;132;10;android
Shush;;255;70.19;90;462;135;16;126;10;android
Idibe;;311;70.38;88;438;204;12;138;15;ios
Atriazixa;;366;68.81;88;482;165;13;132;14;android
Evregrot;;228;69.81;87;366;74;8;158;1;android
Zole;;197;70.38;86;292;85;5;174;17;android
Soji;;264;69.81;85;389;126;14;132;2;ios
Lesalla;;339;69.25;84;325;177;12;134;14;android
Bocari;;161;67.13;83;428;169;12;145;20;android
Shot;;352;70.06;83;485;318;9;151;6;android
Ejod;;249;70.25;83;499;211;18;110;3;android
Inetha;;420;67.56;83;512;156;7;158;5;android
Tibrefre;;411;70.56;83;577;235;14;125;11;ios
Meatholes;;314;70.19;82;280;121;21;87;4;android
Bensoeven;;332;65.69;82;318;127;18;110;9;android
Acin;;453;70.38;82;390;142;16;115;0;android
Nevut;;262;70.69;81;509;174;6;162;0;android
