Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Chinaok;;2036;74.81;158;561;354;6;166;0;
Anba;;2087;74.88;158;595;339;2;188;1;
Kormango;;2100;74.75;157;545;313;5;172;1;
Korsalgoo;;2091;75.06;156;528;300;3;181;0;
Chinafff;;1992;74.50;156;556;335;3;180;0;
Chinawind;;2042;74.56;156;574;329;7;165;0;
Chinaban;;1939;74.25;152;565;303;2;190;3;
Cooly;;1975;73.81;151;589;328;5;171;3;
Kordurian;;1977;74.44;150;358;159;16;125;2;
Korchu;;2019;74.69;149;548;245;14;128;0;
Bubina;;1882;73.81;149;591;295;14;130;0;
Sauzer;;1977;73.31;148;505;248;8;150;1;
Piperperri;;1981;74.19;148;523;316;11;140;0;
Felthied;;2027;74.06;148;572;233;12;135;4;
Solida;Centurion;1959;73.94;148;596;283;12;127;0;
Korsangchu;;1923;74.50;147;539;273;9;153;1;
Runoob;;1949;74.25;147;598;321;6;166;3;
Cheattowin;;1946;74.00;146;473;226;12;130;0;
Narlacsilv;;1995;74.19;146;568;273;11;135;0;
Silo;;1981;74.69;145;573;360;13;128;3;
Efrinnas;;1577;73.31;145;581;273;7;171;1;
Alistin;;1906;73.19;144;477;259;7;156;1;
Yong;;2005;74.69;143;481;232;5;171;4;
Kangsunwoo;;2015;74.56;143;542;273;13;122;0;
Koravocado;;1807;72.88;143;550;285;12;134;4;
Gordi;;1864;73.06;143;554;299;10;144;1;
Hueputalo;;1972;73.63;143;594;243;15;112;2;
Korenesi;;1665;73.06;143;597;313;9;143;2;
Vnkoduatop;;1871;74.13;142;482;205;12;127;2;
Chinakkk;;1939;74.31;142;492;237;11;144;4;
Zoemitchky;;1694;73.44;142;549;238;10;141;2;
Enfermera;;1922;73.31;142;570;283;10;141;8;
Queen;;2027;73.88;142;596;301;7;160;5;
Iris;;1929;73.63;141;417;179;6;166;3;
Sinda;;1975;73.81;141;418;197;5;164;0;
Erzaph;;1774;72.88;141;459;207;6;159;1;
Serket;;1929;73.38;141;502;182;10;143;2;
Zolajma;;1956;74.63;141;519;257;9;153;0;
