Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Koreaabin;;1753;70.00;138;577;209;17;96;0;
Vinakami;;1664;70.00;137;599;180;7;132;0;
Chinamam;;1508;70.00;136;582;264;3;178;0;
Chinagandi;;1451;70.00;133;554;221;0;175;0;
Koreamrkim;;1231;70.00;132;573;148;12;127;0;
Arin;;1217;70.00;132;588;223;6;142;2;
Chinafly;;1475;70.00;131;499;258;1;191;2;
Chinayong;;1426;70.00;129;505;153;12;116;0;
Koreacolor;;1175;70.00;128;450;166;13;113;1;
Arion;;1473;70.00;128;467;288;5;176;4;
Korealove;;1567;70.00;128;476;148;12;122;0;
Outcast;;1314;70.00;128;503;192;6;152;1;
Gulimok;;1667;70.00;128;505;116;9;139;0;
Meraxes;;1280;70.00;128;519;204;11;123;2;
Koreavivid;;1612;70.00;128;523;192;14;112;2;
Mirades;;1541;70.00;128;526;182;12;115;3;
Hyperize;;1326;70.00;128;534;185;14;111;4;
Hite;;1304;70.00;127;505;153;20;87;0;
Koreachina;;1078;70.00;127;511;207;7;158;1;
Acridix;;1140;70.00;127;536;197;10;150;0;
Dizzy;;1136;70.00;127;565;33;16;109;1;
Thing;;1120;70.00;126;532;162;12;132;1;
Nmusashi;;1067;70.00;126;580;82;14;119;2;
Vietnamese;;1258;70.00;125;479;146;10;158;3;
Ruvolga;;1239;70.00;124;593;215;15;86;0;
Abenam;;1089;70.00;123;433;145;12;117;0;
Craggold;;1321;70.00;123;443;170;11;127;1;
Kbott;;1435;70.00;123;469;167;10;124;1;
Shilien;;1030;70.00;123;485;270;9;147;0;
Russ;;1205;70.00;123;517;288;8;148;2;
Deks;;892;70.00;123;569;170;23;77;0;
Apollo;;1253;70.00;123;587;178;10;139;4;
Rubaka;;1137;70.00;122;519;241;13;131;4;
Koreatrima;;1004;70.00;121;429;123;14;114;1;
Echoes;;1361;70.00;121;471;125;10;127;2;
Mahara;;960;70.00;121;506;136;9;130;0;
Aragorn;;1308;70.00;120;390;93;12;140;2;
Jose;;973;70.00;120;394;74;20;97;0;
Xryaker;;1244;70.00;120;449;217;6;173;3;
Spyclown;;652;70.00;119;506;100;7;156;0;
Juggernaut;;831;70.00;119;586;228;19;93;0;
Amal;;1140;70.00;118;425;133;11;131;1;
Bumot;;1158;70.00;118;426;144;17;95;0;
Baoyi;;1400;70.00;118;441;175;1;186;1;
Annyeong;;1034;70.00;118;476;185;25;75;3;
Pepehands;;911;70.00;118;481;217;7;140;3;
Zoje;;898;70.00;118;490;184;22;79;1;
Imlach;;990;70.00;118;495;166;9;143;2;
Burzafre;;1042;70.00;118;507;214;8;144;3;
David;;954;70.00;118;513;199;3;171;0;
Jarug;;773;70.00;118;521;152;12;122;1;
Weaponsux;;1460;70.00;118;541;370;7;157;1;
Dargun;;695;70.00;118;546;206;13;130;0;
Koreajoy;;779;70.00;118;551;227;7;150;5;
Igruz;;917;70.00;118;551;204;23;71;1;
Omen;;748;70.00;118;551;243;9;145;2;
Wack;;1076;70.00;118;561;218;16;114;1;
Radz;;1208;70.00;118;596;93;7;155;3;
Chinaliu;;1255;70.00;118;597;316;8;147;4;
Discord;;1319;70.00;117;357;177;14;123;1;
Makra;;1069;70.00;117;499;185;8;151;1;
Runtari;;1193;70.00;117;524;205;17;108;4;
Pykekc;;1169;70.00;117;544;187;5;161;4;
Savagevil;;1001;70.00;117;545;255;20;109;3;
Egiri;;1001;70.00;117;552;177;19;101;3;
Tircose;;795;70.00;117;581;212;14;125;2;
Lemi;;870;70.00;116;453;111;20;89;1;
Allera;;859;70.00;116;478;161;18;103;0;
Turk;;587;70.00;116;584;169;16;106;3;
Pidan;;1086;69.75;116;598;227;13;117;1;
Shifter;;910;70.00;115;372;101;10;150;3;
Bork;;962;70.00;115;414;173;14;134;3;
Koreaebel;;925;70.00;115;463;112;25;63;0;
Lothar;;647;70.00;115;568;173;12;129;0;
Chinajojo;;888;70.00;115;586;95;9;145;2;
Ejon;;790;70.00;114;430;154;12;132;1;
Morbix;;630;70.00;114;472;187;4;172;2;
Koreasnow;;940;70.00;114;484;177;11;137;0;
Kilini;;845;70.00;114;582;266;11;137;0;
Secondrun;;948;70.00;114;598;263;3;173;2;
Nathe;;1088;70.00;113;382;120;12;127;1;
Lupus;;457;70.00;113;399;120;18;110;1;
Argent;;985;70.00;113;409;128;17;108;0;
Maximus;;679;70.00;113;423;127;15;123;4;
Koreakata;;974;70.00;113;423;205;4;171;3;
Hungkk;;1026;70.00;113;425;131;22;73;1;
Ibas;;1277;70.00;113;427;137;15;118;3;
Koreablue;;1226;70.00;113;436;138;20;88;3;
Rathigi;;616;70.00;113;439;158;17;107;2;
Hitagisan;;916;70.00;113;439;97;12;126;1;
Chinahq;;989;70.00;113;445;232;5;166;2;
Ocon;;810;70.00;113;448;159;14;122;3;
Manasi;;791;70.00;113;451;136;10;129;1;
Odosod;;556;70.00;113;456;95;10;140;3;
Jore;;931;70.00;113;471;173;19;88;0;
Voce;;717;70.00;113;471;167;13;123;2;
Ruspb;;857;70.00;113;480;202;12;135;1;
Dish;;502;70.00;113;492;128;14;125;3;
Foodie;;607;70.00;113;500;154;16;98;2;
Koreaddori;;880;70.00;113;503;237;0;193;6;
Kyler;;616;70.00;113;517;174;22;86;4;
Korearyu;;578;70.00;113;521;120;9;137;0;
Clubsoda;;1114;70.00;113;553;174;17;111;4;
Ocanul;;787;70.00;113;571;213;15;133;4;
Pepsi;;782;70.00;113;573;199;17;100;3;
Irkirce;;767;70.00;113;577;330;11;133;2;
Rrrrrrrr;;990;70.00;113;581;268;12;130;4;
Baze;;949;70.00;113;583;241;17;96;5;
Tigersage;;657;70.00;113;593;172;17;109;1;
Lunk;;701;69.92;113;593;230;15;110;5;
Conan;;1119;70.00;112;340;117;6;162;4;
Ralang;;937;70.00;112;374;125;11;132;3;
Quan;;918;70.00;112;377;91;11;133;0;
Ogerkig;;691;70.00;112;443;158;10;142;0;
Athoce;;896;70.00;112;498;166;13;126;3;
Cassandra;;1025;70.00;112;524;221;12;146;2;
Morcular;;574;70.00;112;528;162;13;124;1;
Rumakc;;932;70.00;111;494;65;3;168;1;
Lulu;;520;70.00;111;536;134;6;144;1;
Moon;;594;70.00;111;596;155;17;89;5;
Godi;;681;70.00;110;322;43;5;168;2;
Rukavgovne;;1065;70.00;110;366;188;15;126;2;
Koreakaka;;557;70.00;110;393;102;14;113;2;
Jason;;481;70.00;110;437;73;13;126;0;
Osis;;482;70.00;110;443;76;10;136;3;
Bozuk;;688;70.00;110;448;198;3;184;0;
Chinasars;;805;70.00;110;477;170;4;173;2;
Zaza;;529;70.00;110;479;121;16;110;0;
Liloee;;595;70.00;109;512;224;14;110;0;
Warrior;;1031;70.00;109;565;241;12;132;0;
Othethus;;570;70.00;109;565;231;6;169;1;
Kortery;;912;70.00;109;582;292;10;148;3;
Uaspeedy;;758;70.00;108;408;151;13;127;3;
Majingis;;708;70.00;108;408;120;9;135;0;
China;;1075;70.00;108;415;175;15;115;2;
