Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Chinalbqs;;1903;70.00;143;543;336;3;179;0;
Chinalong;;1611;70.00;140;536;287;3;179;3;
Koreanjob;;1701;70.00;138;520;262;8;145;1;
Korbiscuit;;1524;70.00;136;586;255;8;146;1;
Adocmi;;1787;70.00;135;423;140;15;113;2;
Xanthya;;1484;70.00;135;445;204;5;169;1;
Chinalost;;1664;70.00;135;491;205;13;121;0;
Sanctum;;1458;70.00;135;540;206;11;136;2;
Sauzer;;1332;70.00;135;563;223;16;114;2;
Chinarosy;;1603;69.92;135;589;249;4;181;1;
Lagrange;;1510;70.00;134;558;243;10;138;3;
Nerfmeplz;;1550;70.00;133;495;245;11;134;0;
Regalia;;1545;70.00;133;524;241;6;152;0;
Schinken;;1527;70.00;133;593;279;11;127;0;
Aqua;;1205;70.00;132;591;336;10;145;1;
Nancy;;1350;70.00;131;525;217;20;92;1;
Orion;;1320;70.00;131;560;267;10;138;1;
Chinaqun;;1473;70.00;131;579;358;9;147;2;
Chinaqm;;1435;70.00;130;444;189;9;152;2;
Blueluck;;1577;70.00;130;493;159;5;166;2;
Croon;;1345;70.00;130;538;222;6;164;4;
Koreatiger;;1295;70.00;128;436;231;11;132;1;
Koreakang;;1237;70.00;128;586;268;11;134;2;
Erza;;1195;70.00;127;510;193;3;169;0;
Koreakorea;;1196;70.00;127;524;259;0;193;3;
Jeffrey;;1333;70.00;127;580;214;10;136;1;
Hode;;1243;70.00;126;520;248;12;130;0;
Celle;;1236;70.00;126;524;204;10;136;4;
Chewie;;1067;70.00;126;599;224;10;132;2;
Chinaz;;1134;70.00;125;356;130;10;143;1;
Leonora;;1197;70.00;125;363;143;14;120;0;
Vichol;;1284;70.00;125;379;123;14;120;0;
Ashinnak;;1186;70.00;125;488;110;7;154;2;
Fendy;;1289;70.00;125;548;161;12;132;1;
Janthemage;;1224;70.00;124;588;219;22;98;2;
Matac;;1229;70.00;124;589;210;18;94;2;
Chinalan;;1175;70.00;123;460;109;11;131;2;
Lenoranb;;1303;70.00;123;468;169;17;109;2;
Galadriel;;1262;70.00;123;489;272;3;176;4;
Holden;;866;70.00;123;563;185;14;129;6;
Kelaza;;1077;70.00;123;572;184;18;106;3;
Cnooo;;1002;70.00;123;574;216;15;117;2;
Zappel;;1075;70.00;122;420;171;15;112;2;
Kavrardi;;1213;70.00;122;420;140;5;160;1;
Chinache;;1542;70.00;122;439;219;8;149;0;
Zuriel;;1009;70.00;122;522;236;10;136;0;
Arteros;;1044;70.00;122;549;176;13;126;4;
Sori;;1076;70.00;122;555;258;15;115;6;
Baferd;;1104;70.00;122;585;189;17;99;4;
Koreasnow;;947;70.00;121;465;236;15;113;1;
Akua;;1088;70.00;121;550;260;7;154;3;
Onnazi;;846;70.00;121;551;247;9;148;2;
Darklord;;1127;70.00;121;553;236;8;160;3;
Neomond;;1164;70.00;121;598;235;18;103;3;
Chinared;;1179;70.00;120;375;150;1;185;0;
Emir;;1146;70.00;120;384;133;11;141;0;
Chfzo;;1084;70.00;120;402;118;20;95;2;
Rommedahl;;1184;70.00;120;415;146;5;180;4;
Chinaufo;;1185;70.00;120;420;129;6;165;0;
Blizzy;;931;69.92;120;426;177;13;121;0;
Sephiroth;;1142;70.00;120;436;110;16;122;2;
Koreahyun;;1312;70.00;120;441;115;12;129;2;
Chinajun;;1093;70.00;120;449;130;17;102;0;
Jarbin;;958;70.00;120;486;148;3;176;6;
Degrohi;;813;70.00;120;522;199;17;107;0;
Nimiral;;941;70.00;120;523;149;10;143;3;
Chaah;;979;70.00;120;523;132;13;117;2;
Frosty;;887;70.00;119;470;220;8;154;0;
Jack;;1128;70.00;119;500;168;15;110;0;
Ruzarip;;1041;70.00;119;521;164;10;133;1;
Wind;;840;70.00;119;526;180;8;153;0;
Watercloud;;973;70.00;119;526;185;17;102;5;
Rjing;;954;70.00;119;530;207;9;144;2;
Ambeckett;;933;70.00;119;545;244;12;133;0;
Chinaj;;1171;70.00;119;563;243;7;148;3;
Koreagold;;906;70.00;119;570;263;16;109;2;
Livi;;858;70.00;119;584;255;10;138;3;
Chinamz;;919;70.00;119;588;283;9;145;1;
Mmbah;;716;70.00;118;448;205;14;117;0;
Immy;;1110;70.00;118;484;171;12;132;0;
Blot;;788;70.00;118;490;176;14;119;0;
