Sagan,,1069,73.31,123,435,1
Rucopk,,1389,74.23,123,447,3
Jimmybiggs,,1175,74,123,481,2
Jezadri,,1121,73.85,123,483,4
Luma,,1534,74.15,123,507,1
Arzhel,,1612,74.23,123,519,1
Zharradan,,1545,73.92,123,525,12
Wujiandao,,724,73.62,123,531,6
Serka,,1369,74.69,122,361,6
Deepblue,,852,73,122,472,2
Psihopat,,440,73,122,528,8
Prospero,,1039,75,122,552,1
Abregri,Challenger,1446,74.92,122,554,6
Boom,,1050,72.62,122,566,1
Beanboo,,1170,74,121,415,2
Evillady,,1431,74.77,121,470,2
Placek,,960,74.31,121,546,0
Kabok,,857,71.62,121,579,0
Ishatos,,1062,73.23,121,585,5
Azotha,,1400,73.85,121,590,12
Tichorte,,1567,74.38,120,230,2
Acot,,1647,73.54,120,235,0
Korale,,1481,73.62,120,251,0
Agnes,Challenger,1112,72,120,253,0
Chinadeek,Challenger,1250,73.77,120,270,1
Yaonadibao,,1202,74.15,120,285,0
Abaris,,1898,73.77,120,288,3
Rwubaby,,1118,73.77,120,306,0
Posfei,,1280,74.62,120,313,0
Ehak,,758,74.15,120,373,0
Miseria,,945,73.23,120,375,2
Qqcs,,1092,73.92,120,442,0
Mianmian,,1225,73.38,120,517,3
Ellit,,603,72.77,120,551,9
Nazgul,,1111,72.85,120,556,3
Nergut,,1198,73.46,120,591,9
Magician,,1295,73.92,120,593,15
Orinin,,1174,73.54,118,377,1
Riva,,1063,74.92,118,384,2
Sobra,,495,74,118,401,4
Yuuko,,1555,74.85,118,430,0
Falps,,749,72.85,118,430,2
Rutabaga,,1254,74.69,118,434,1
Vebra,,1219,74,118,453,0
Giki,,1409,73.31,118,462,6
Anaji,,1292,72.92,118,482,5
Analsex,,1553,74.38,118,511,3
Misa,,858,73.69,118,517,1
Jace,,964,73,118,535,1
Kohok,,1048,73.23,118,545,3
Rogi,,1264,73,118,551,5
Mryang,,1213,72,118,558,4
Padla,,1264,74.38,118,572,1
Lyra,,729,71.77,118,581,1
Korvocha,,576,73.92,118,587,1
Ortid,,887,73.54,117,405,0
Sameshi,,1316,73.23,117,416,1
Sawsan,,1177,73.77,117,450,2
Ogrune,,680,74.77,117,462,5
Ricek,,685,74.31,117,468,0
Szass,,891,73.23,117,512,1
Chinaniubi,,1075,73.54,116,297,0
Orine,,822,72.31,116,417,2
Hubakri,,1333,73.23,116,454,2
Reper,,896,73,116,515,1
Lukerde,,700,73.15,116,523,3
Uten,,693,73.69,116,587,9
Role,,1179,73.46,115,287,0
Odam,,1757,74.62,115,314,4
Agurda,,1286,73.92,115,333,2
Simss,,1226,73.62,115,340,3
Temp,,852,73.15,115,342,1
Guki,,642,72.62,115,404,0
Lisy,,1273,73.62,115,414,6
Agirun,,1279,73.85,115,418,8
Zinnod,,904,73.15,115,429,5
Xtcfans,,682,72.54,115,432,6
Kokrhel,,1173,73.62,115,462,3
Cashe,,547,74,115,510,4
Okrutha,,501,71.77,115,513,0
Soul,,403,72.77,115,590,5
Kirito,,937,73.31,114,438,0
Vemol,,663,72.85,114,503,1
Akredit,,527,73.46,114,508,2
Starburst,,948,73.15,114,527,3
Silberms,,1091,73.08,114,544,2
Ardusa,,795,73.46,114,545,1
Vagre,,511,72.92,114,589,0
Qwerty,,1246,73.38,113,368,2
Ruby,,1644,72.38,113,380,3
Darksnow,,735,71.46,113,385,1
Borka,,484,72.62,113,410,0
Kormim,,844,73.46,113,429,3
Ashikris,,558,74,113,447,2
Ardira,,639,72.31,113,453,1
Tutan,,570,73.85,113,463,1
Eket,,665,73.92,113,471,0
Guros,,601,74.08,113,485,1
Vili,,1143,73.92,113,489,1
Hpotter,,1360,74.85,113,492,0
Mavis,,895,73.38,113,494,0
Malaclypse,,1360,74.15,113,500,12
Ishom,,1364,71.08,113,500,2
Xanadu,,1051,73.77,113,507,2
Olal,,852,73.23,113,521,0
Morgana,,847,72.69,113,522,4
Zefyr,,877,72.77,113,524,3
Asis,,868,72.54,113,538,8
Rurce,,475,73,113,543,4
Emma,,1154,73.69,113,549,5
Driger,,841,71.62,113,581,1
Bubu,,1015,72.77,113,585,8
Trapperjon,,1111,74.08,113,588,3
Maldae,,674,73.38,113,591,3
Sevi,,557,74.85,112,347,2
Anron,,1173,73.38,112,434,3
Beci,,925,72.77,112,462,0
Iredrig,,1071,72.54,112,499,0
Badboy,,1025,73.31,112,516,3
Doche,,654,74.08,112,518,0
Korssd,,1218,73.62,112,519,1
Oghma,,1132,72.77,112,534,3
Deleteme,,1024,73,112,538,6
Vicky,,821,71.77,112,554,7
Totola,,813,73.38,112,555,1
Rura,,1154,69.08,112,578,2
Oshat,,1086,73,112,580,0
Ramzea,,820,73.08,112,595,1
Noli,,770,72.62,112,598,1
Sociomage,,1153,72.77,111,331,3
Irdichi,,933,73,111,376,2
Kreuz,,391,72.77,111,407,0
Athucek,,563,73.08,111,441,3
Maxi,,1022,74.08,111,468,2
Backro,,527,72.69,111,493,0
Irkik,,611,73,111,535,3
Heze,,995,74.54,111,552,4
Zadi,,662,72.46,111,571,1
Cake,,1282,73.08,110,188,0
Narya,,431,72.85,110,286,1
Nene,,934,72.85,110,294,0
Lana,,1225,73.77,110,303,2
Okobra,,430,71.92,110,318,0
Insemina,,1284,74.23,110,320,11
Lulu,,842,73.15,110,335,1
Korevek,,820,72.85,110,347,6
Koraceman,,1190,71.92,110,365,1
Caca,,634,73.08,110,367,2
Avirus,,992,73.85,110,386,4
Dirta,,1076,73.23,110,390,1
Lulu,,560,73.23,110,398,0
Korpolll,,633,72.38,110,398,0
Regann,,542,71.23,110,405,1
Veridian,,1491,74.08,110,417,7
Hank,,848,73.15,110,435,9
Fabi,,965,73.31,110,436,6
Riolo,,484,72.92,110,443,1
Moonskii,,916,72.77,110,448,10
Bovanne,,848,74.62,110,452,9
Korb,,1221,71.85,110,453,8
Hana,,727,73.69,110,477,3
Bora,,952,72.92,110,485,0
Casper,,937,73.54,110,490,7
Kelly,,858,73.38,110,510,3
Magisteve,,923,74.31,110,511,2
Mukiz,,1076,73.46,110,525,1
Kkoma,,1032,73.15,110,525,7
Arkeve,,993,73.08,110,527,0
Lufia,,1025,72.92,109,200,0
Dash,,869,71.62,109,396,2
Rawefish,,762,71.62,109,413,2
Zacrick,,668,73.23,109,485,1
Nonaimenz,,1129,72.85,109,489,4
Esadris,,583,72.69,109,541,4
Iceyballz,,536,74.15,109,559,3
Esmeron,,891,72.54,108,390,0
Suka,,788,72.62,108,406,2
Zoshi,,991,74.69,108,407,1
Zoya,,443,72.38,108,423,1
Ione,,1018,72.15,108,437,1
Dosene,,758,73.54,108,439,3
Ohud,,452,72.38,108,447,4
Chamot,,1062,73.69,108,462,4
Marikha,,1017,73.23,108,471,1
Maesta,,1114,73.46,108,476,4
Manhongggg,,510,72.69,108,500,1
