Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Hieu;;1957;73.75;119;92;29;12;138;0;ios
Korkost;;1758;73.50;119;95;28;14;129;1;ios
Mage;;1787;74.06;119;108;26;11;140;1;windows
Kora;;1812;74.38;119;109;34;10;149;0;steam
Domage;;1952;74.25;119;121;24;19;106;2;android
Ocijan;;1910;73.31;119;124;48;22;95;1;steam
Dikrim;;1744;73.13;119;135;70;11;143;0;ios
Voshed;;1991;73.81;119;136;30;10;141;0;android
Schwifty;;1599;73.94;119;159;35;15;119;0;android
Soobin;;1191;71.63;119;324;138;16;113;4;android
Slow;;752;71.56;119;328;145;16;113;0;windows
Rula;;1129;72.38;119;372;223;12;135;5;android
Kage;;1095;72.75;119;374;152;13;129;1;android
Keres;;1325;72.75;119;451;178;9;144;0;android
Puqpuq;;1193;72.56;119;458;176;12;132;6;android
Limbo;;1394;72.13;118;435;154;11;136;2;android
Akrirka;;1657;72.88;118;490;258;21;91;4;steam
Xmorphosis;;1201;73.38;118;527;280;23;75;9;steam
Alis;;1545;73.13;117;443;245;8;152;2;windows
Korsabra;;1349;72.69;116;357;166;8;156;1;android
Crystal;;937;72.25;116;450;177;9;153;10;steam
Depressed;;609;73.44;116;540;145;16;135;4;ios
Artemis;;982;71.63;116;595;292;19;107;5;android
Nameco;;1201;72.25;115;218;88;11;142;0;windows
Rana;;961;72.44;113;555;127;17;110;6;android
Qonitha;;967;72.06;112;412;166;10;143;1;steam
Zazi;Challenger;902;71.19;112;559;148;11;133;22;windows
Ddineeejun;;1056;71.25;112;594;259;17;108;1;android
Mume;;532;73.88;110;135;12;16;117;1;steam
Luzaniyoyo;;1187;71.94;110;217;56;16;116;0;windows
Fomm;;1392;72.44;110;284;99;10;150;5;android
Lukre;;439;71.00;110;373;40;15;123;4;android
Itsnotreal;;487;72.69;110;388;143;9;156;1;android
Darka;;567;70.94;109;451;233;13;125;3;steam
Hokrud;;683;71.38;109;462;195;17;106;1;ios
Brossadent;;737;70.69;109;526;143;13;130;9;android
Brimir;;936;72.81;108;523;284;11;141;5;steam
Chert;;398;69.63;107;586;262;15;115;1;android
Igunnok;;499;70.19;107;594;310;13;130;1;android
Orzik;;791;72.63;106;285;78;11;150;0;android
Bernd;;1060;71.44;106;377;156;19;128;0;ios
Hibithi;;548;70.63;106;492;176;13;128;1;android
Kweper;;467;71.19;106;499;148;3;176;1;android
Maaron;;1200;71.63;105;227;63;17;115;3;android
Luzanibb;;818;71.56;105;277;115;13;133;0;windows
Acadit;;1080;72.50;105;329;104;15;124;1;android
Akadnat;;747;71.63;105;355;186;20;111;3;android
Heka;;909;71.50;105;392;28;6;160;0;android
Hermes;;1009;72.75;105;459;102;10;145;12;steam
Mujul;;505;70.81;105;468;129;18;114;2;android
Ritarius;;825;72.38;103;390;141;11;142;0;android
Siviz;;897;72.56;103;472;232;10;136;1;android
Ajegol;;728;71.25;103;498;160;16;111;3;android
Anna;;924;71.56;103;499;155;6;160;2;ios
Devi;;658;71.19;103;503;175;3;177;5;android
Akrotes;;1145;71.38;102;327;135;7;153;3;android
Erzin;;306;71.13;102;479;234;12;132;2;amazon
Zerdate;;482;71.06;102;513;283;11;134;14;android
Racyjka;;432;71.31;102;590;286;22;87;1;android
Ogee;;892;72.50;101;397;71;15;118;2;android
Kirahe;;702;71.06;101;414;127;13;131;4;amazon
Ognezhka;;823;71.25;101;599;262;4;178;9;android
Meteor;;796;71.19;100;318;102;13;128;0;android
Neeko;;327;70.94;100;397;168;10;168;0;steam
Kiba;;482;71.25;100;433;142;16;119;4;android
Nargese;;1138;72.38;100;446;218;15;127;2;android
Cahira;;749;72.69;100;461;75;8;154;0;ios
Zippiest;;364;71.50;99;326;71;11;151;5;android
Lumi;;247;70.50;99;518;389;12;135;6;ios
Ritha;;729;65.31;99;522;137;11;159;19;android
Sanari;;511;71.06;98;371;108;14;120;2;android
Ehud;;410;70.69;98;492;145;16;118;1;android
Lucky;;696;71.88;98;507;191;16;119;2;android
Heath;;796;72.06;98;541;189;15;123;2;steam
Dugi;;309;70.56;98;563;171;12;144;12;android
Chronos;;620;70.69;97;378;144;12;134;2;android
Jochizi;;464;64.25;97;456;204;12;130;4;android
Jobelle;;658;70.81;97;462;248;13;136;3;android
Raigoro;;881;70.94;97;490;286;16;111;0;android
Dodo;;852;72.19;97;527;153;6;170;2;android
Mufral;;600;71.31;97;539;212;12;136;4;android
Jezi;;665;70.88;97;562;288;14;124;2;android
Nigen;;679;70.88;96;291;61;15;121;3;steam
Atarax;;500;71.00;96;483;178;13;128;2;android
Kirzata;;727;70.94;96;539;150;14;136;8;steam
Vircuri;;491;70.75;96;542;200;21;93;4;android
Honeytrap;;938;72.38;95;168;56;22;93;2;android
Romero;;1114;72.69;95;173;44;21;94;0;android
Layla;;982;71.06;95;247;64;12;139;0;android
Mely;;588;68.88;95;351;118;12;139;2;android
Zorcinri;;325;71.00;95;394;124;17;122;4;android
Puppy;;392;70.94;95;399;100;16;115;7;android
Alenka;;269;71.56;95;404;134;21;101;0;android
Oshat;;603;70.56;95;437;162;7;167;11;steam
Sakura;;890;71.06;95;480;100;9;165;1;android
