Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Korxxxxx;;2075;74.94;161;552;310;9;152;2;windows
Anba;;2039;74.50;157;506;292;7;161;0;windows
Kormansaok;;2021;74.56;154;587;423;8;153;10;ios
Nase;;1985;74.50;153;512;252;6;169;1;android
Alistin;Warlord;1959;74.25;153;597;334;9;147;2;windows
Alistin;Warlord;1944;74.38;152;583;306;10;145;3;windows
Ukulelekat;;2001;74.06;150;524;290;10;161;1;windows
Marialupa;Centurion;1993;74.44;149;557;268;10;140;1;ios
Sssss;;1904;73.69;148;599;323;7;164;0;windows
Lirgigri;;1925;73.31;146;544;390;9;148;0;android
Nurze;;1770;73.81;146;549;251;13;127;1;android
Kornibel;;1954;73.25;146;574;248;10;145;4;windows
Michyg;;1601;73.69;146;592;376;6;166;6;android
Chinal;;1693;74.00;145;542;341;14;137;5;windows
Titas;;1864;74.50;144;484;178;11;136;1;android
Ezod;;1809;73.81;144;490;228;11;143;6;windows
Korboogi;;1917;73.38;144;507;230;18;106;1;windows
Sashagrey;;1952;73.19;144;517;305;11;137;1;windows
Dfasouffle;;1718;72.50;144;518;280;7;164;0;windows
Freddy;;1899;73.25;144;578;295;7;163;3;android
Cheery;;1606;73.88;143;548;204;9;154;0;steam
Delman;;1905;73.19;142;468;216;10;146;1;steam
Skade;;1619;73.88;142;571;395;18;104;11;android
Goldfinger;;1505;73.31;141;505;200;16;116;1;ios
Oshat;;1844;73.31;141;511;186;10;146;2;steam
Yoink;;1630;72.94;140;495;180;8;158;1;android
Lausianb;;1801;73.63;139;462;235;11;135;6;android
Bure;;1714;73.13;139;465;175;14;121;2;android
Seven;;1766;73.00;139;469;252;12;134;2;steam
Itchyhands;;1658;72.44;137;557;211;5;160;2;android
Johanna;;1722;73.44;137;566;198;15;112;3;android
Itchyhand;;1509;73.00;136;472;198;9;155;0;android
Fiona;;1708;73.44;136;509;189;10;142;1;android
Mahara;Challenger;1455;73.75;136;564;237;7;160;2;windows
