Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Jufour;;1667;73.19;143;429;53;23;77;8;android
Warior;;1876;72.81;131;426;162;14;126;8;steam
Tarkoshe;;1754;73.25;130;574;194;17;110;0;steam
Zakit;;1482;72.50;127;474;217;4;172;7;steam
Tuzik;;1450;71.88;127;516;140;20;100;3;ios
Sasaograna;;1822;72.81;123;456;81;8;149;5;steam
Star;;1289;71.88;122;527;184;12;133;16;android
Vovuz;;937;72.56;122;543;218;6;164;22;ios
Rarcithi;;518;72.56;122;559;312;6;160;5;steam
Kimmmmmmmm;;1065;71.81;121;469;151;12;129;2;ios
Babrog;;893;72.06;121;553;229;14;121;3;android
Othut;;1368;71.31;120;327;94;10;149;6;android
Murka;;1336;70.94;120;431;64;3;176;4;android
Sirdogra;;822;71.19;120;435;169;14;131;1;steam
Imella;;1591;72.81;120;511;109;15;116;1;ios
Vehubre;;1457;73.25;120;530;105;18;102;6;android
Meti;;856;71.63;120;556;161;7;150;0;steam
Warrior;;2067;74.44;119;36;5;17;110;0;windows
Dojiv;;2057;74.88;119;41;6;17;113;0;windows
Ebac;;2049;74.63;119;47;10;9;150;0;steam
Salty;;1954;74.44;119;55;6;14;125;0;android
Trytrytry;;2050;74.25;119;65;16;10;148;0;android
Elwarcito;;1603;72.94;119;103;43;14;137;0;steam
Tagra;;1682;73.06;119;121;21;10;154;2;android
Sivalgun;;1964;74.63;119;128;20;20;95;7;ios
Slappyz;;1928;74.00;119;153;55;11;143;1;android
Falcon;;2010;73.44;119;230;107;17;116;4;android
Tianan;;1031;73.06;119;231;92;13;128;0;android
Rambunxs;;1617;72.06;119;235;65;9;145;5;android
Onadare;;1518;72.69;119;236;59;18;109;1;windows
Asun;;1718;72.81;119;238;98;19;98;5;android
Overseer;;1859;74.00;119;245;65;16;112;1;android
Negak;;1415;73.25;119;261;129;5;163;0;ios
Gethi;;604;72.50;119;369;164;18;110;3;steam
Izesag;;1006;71.63;119;599;350;10;144;6;android
Ejati;;771;72.19;118;398;170;18;112;4;android
Atree;;609;72.00;118;597;344;21;88;3;windows
Xziieenthe;;1176;71.31;117;404;186;12;142;2;steam
Ogona;;1276;72.19;117;450;213;17;100;3;steam
Marie;;823;71.50;117;460;281;9;151;8;android
Buthod;;906;72.25;117;469;145;13;130;9;steam
Evushi;;1447;72.06;117;489;232;15;133;6;steam
Rokgoo;;1084;72.00;117;520;220;18;100;1;windows
Silvie;;456;71.06;117;530;297;14;129;2;steam
Myway;;1934;72.81;116;403;179;6;166;18;android
Meleyanne;;1135;71.63;116;456;215;14;127;0;android
Babala;;991;71.06;116;498;209;18;100;0;steam
Vajen;;693;72.25;116;500;213;17;106;2;android
Saika;;736;72.56;116;559;310;13;138;3;android
Silvanas;;676;71.06;116;563;177;0;187;1;android
Natusik;;1267;71.94;115;239;107;10;144;0;android
Irguz;;714;71.63;115;284;80;9;147;0;android
Yara;;1372;71.31;115;310;95;11;142;5;ios
Zaradni;;797;71.13;115;311;67;9;152;15;steam
Lojesha;;779;70.94;115;315;130;21;87;0;windows
Cuthit;;1220;72.69;115;322;112;17;112;1;android
Cuibap;;1399;71.69;115;325;106;14;126;3;android
Gagres;;735;71.38;115;398;89;16;116;4;android
Naja;;653;71.56;115;403;103;14;132;4;android
Rukit;;491;71.69;115;436;107;7;158;2;windows
Teshirti;;1420;72.75;115;482;129;11;140;3;android
Rorcun;;1095;70.94;115;530;159;9;149;0;android
Lareta;;759;71.06;114;362;165;11;138;5;steam
Xpectation;;703;72.19;114;463;269;19;96;0;steam
Erusha;;565;71.19;114;499;210;10;143;9;steam
Allog;;1317;71.13;114;563;327;25;104;15;steam
Dtrente;;693;71.56;114;564;248;14;122;4;android
Detishe;;793;71.31;113;417;124;9;145;2;android
Calie;;1308;71.38;113;418;148;15;118;1;steam
Quynh;;801;71.38;113;470;238;9;146;5;ios
Badpig;;993;71.63;113;508;272;10;146;4;windows
Kiimm;;944;70.50;113;543;168;15;110;2;android
Ezio;;650;70.63;113;571;247;16;116;2;android
Oduthuz;;949;71.44;113;582;188;26;65;11;steam
Turig;;473;71.69;113;598;263;9;144;0;android
Okohi;;975;70.06;112;439;148;12;141;9;android
Kaiser;;1039;71.25;112;525;282;13;136;7;android
Athena;;901;69.75;112;530;301;14;120;8;windows
