Korabin,,2039,1339417,2
Radz,,1902,1309524,1
Rudyx,,1943,1309483,0
Wuming,,1902,1309449,1
Koreametal,,1988,1309417,1
Korggolcho,,1950,1299420,0
Kungpaogao,,1917,1299415,2
Skyla,,1873,1279462,3
Jonmani,,2000,1279451,2
Kinnu,,1927,1279427,2
Korjiwoo,,1868,1269415,2
Sauzer,,1867,1269413,1
Chinasha,,1773,1259411,6
Mahara,Challenger,1256,1259405,2
Recoo,,1932,1239429,5
Koryalla,,1660,1229419,4
Erzaph,,1774,1209483,5
Hekate,,1442,1209471,4
Tiara,,1553,1209422,6
Symbul,,1491,1209419,4
Herd,,1506,1189500,7
Denan,Challenger,1776,1189441,6
Huni,,1745,1189406,7
Sauzer,,1284,1179582,3
Koreagaja,,1000,1179538,3
Carza,,1311,1179471,3
Wispy,,1820,1179453,0
Korjune,,1843,1179440,1
Stratoplus,Centurion,1900,1179434,1
Asinoeh,,1756,1179411,12
Syulat,,1514,1159609,1
Korahak,,1616,1159576,3
Opthimus,,1604,1159569,1
Chinafeng,,1593,1159518,0
None,,1353,1159513,3
Atheena,,1373,1159471,6
Shewalk,,656,1159463,12
Bubu,,1533,1159446,4
Craftlover,,1568,1159430,5
Chinaseven,,1441,1159402,5
Korshiva,,1321,1149583,3
Dumbledore,,1638,1149426,3
Eliot,,1055,1149409,4
Kordiablo,Challenger,1492,1149400,7
Mana,,1446,1139598,5
Kasha,,973,1139577,1
Jacksun,,1454,1139534,4
Croon,,1565,1139519,1
Zerzerke,,1429,1139494,5
Blia,,1686,1139458,10
Jaina,,1407,1139433,1
Panda,,1325,1139419,7
Sharona,,1447,1139417,4
Izige,Warlord,1801,1139409,7
Rudantez,Centurion,1631,1129509,0
Grymsch,Challenger,1195,1129475,10
Rucomrade,,1727,1129452,1
Deluz,,1544,1129435,3
Adex,,1396,1119509,5
Yuzi,,1395,1119470,4
Angmar,,1458,1119451,2
Arzina,,1591,1119444,13
Gekko,,1272,1119401,2
Avatar,,1572,1109476,9
Artas,Centurion,1650,1109472,1
Vela,,1120,1109452,5
Amigo,,1436,1109432,7
Tranquila,,1430,1109411,6
Yodude,Challenger,1175,1099525,4
Kadga,,1077,1099468,8
Midgard,,1151,1099405,7
Hexa,,1258,1089482,2
Mike,,819,1089455,6
Zoget,,1225,1089452,5
Rucopka,,1260,1089448,6
Dembo,,876,1089424,9
Corona,,1224,1089418,4
Mojid,,1162,1089417,0
Murcad,,1445,1089416,8
Ochordi,,1151,1089415,6
Nonamess,,1205,1079680,2
Corona,,1502,1079582,3
Korshoong,,868,1079561,6
Wilk,,1320,1079531,5
Icedin,,1320,1079522,3
Chinazhi,,1345,1079495,12
Chinalt,,1316,1079486,1
Erimizaimi,,1124,1079483,1
Yujawang,,1128,1079477,13
Phoenix,,1087,1079473,2
Sideact,,834,1079412,6
Makusi,,1277,1069513,2
Boss,,1221,1069496,3
Ashen,,667,1069487,0
Petunia,Centurion,938,1069448,13
Ambeckett,,1439,1069442,3
Aberak,,1295,1069411,9
Korbunny,,1399,1059783,0
Chinaxxoo,,1428,1059602,1
Olad,Centurion,965,1059552,5
Koreateng,,1156,1059533,0
Mahara,,984,1059515,2
Ryan,,1294,1059443,5
Alarce,,1022,1049427,1
Picola,,520,1049405,3
Ollenni,,1280,1039605,1
Redgreen,,1071,1039428,14
Gerke,,1408,1039425,0
Collier,,937,1039419,2
Isat,,1188,1039407,3
Rudrusha,,1151,1029476,4
Queen,,994,1029475,3
Omal,,1197,1029469,0
Realthree,,781,1029453,12
Sista,Centurion,1069,1029451,3
Zeus,,889,1029450,1
Ludana,,1497,1029442,7
Mita,,840,1029418,2
Bennisaur,,1245,1029412,2
Nicas,,767,1019528,0
Kaos,,1278,1019522,1
Worst,,1136,1019505,5
Chinalei,,1122,1019430,1
Totorokor,,738,1019429,9
Mirr,,906,1019414,1
Zoke,Challenger,893,1019404,7
Snowwolf,,1115,1009761,0
Lile,,1135,1009702,0
Obnulina,,1437,1009688,8
Cannasson,,710,1009584,3
Willow,Centurion,1028,1009578,0
Ircosig,,897,1009559,4
Kruru,,816,1009558,10
Alla,,1253,1009537,2
Keavena,,1299,1009536,0
Dammit,,1038,1009534,0
Perec,,582,1009534,4
Azee,,535,1009531,2
Mousse,,944,1009528,0
Chinachalu,,1188,1009509,3
Seidr,,951,1009507,5
Fiona,,542,1009499,2
Chinastar,,1072,1009491,7
Beka,,497,1009487,1
Ofroza,,649,1009485,1
Bishop,,1108,1009483,3
Kulut,,405,1009470,3
Bilirda,,1097,1009470,1
Chub,,920,1009464,9
Verzati,,807,1009463,0
Yamate,,694,1009459,3
Boss,,929,1009458,14
Imagen,,985,1009455,2
Vera,,1175,1009435,0
Tzsky,,1007,1009424,8
Magia,,1162,1009411,6
Sixixis,,1101,1009403,6
Vegithe,,969,999607,0
Moon,,1072,999516,1
Zodarta,Challenger,1279,999516,10
Ikos,,523,999510,3
Orguvoz,,541,999508,0
Finnean,,803,999405,9
Goldie,,1245,999401,2
Narff,,754,989577,1
Xiep,,672,989531,4
Rast,,1079,989466,0
Fosheezie,,858,989463,3
Duki,,845,989449,1
Tigirl,,1137,989431,15
Tidodri,,953,989428,1
Acle,,841,989412,4
Illada,,1002,989411,1
Maldae,,493,989406,2
Sinep,,838,989400,0
Corathia,,1198,979584,2
Ednizut,,747,979453,9
Alnitak,,803,979434,1
Canardcool,,689,979431,3
Shemira,,859,979421,6
Krosser,,692,979414,3
Echohol,,482,979411,2
Tati,,512,979400,5
Lionheart,,529,979400,0
Imba,,1182,969662,0
Magicmush,,810,969545,3
Amazo,,561,969490,12
Chinazy,,967,969483,2
Silimy,,711,969478,2
Civic,,728,969470,0
Dnomyarll,,872,969444,5
Nushi,,551,969430,1
Yuna,,734,969427,5
Itabes,,886,969413,8
Masks,,949,969413,7
Bugbugbug,,1119,959781,0
Paradise,,986,959647,4
Money,Challenger,1119,959640,2
Shinigami,,887,959608,7
Immy,,1255,959582,0
Pongdang,,859,959517,8
Libera,,615,959514,0
Idren,,438,959503,6
Titties,,498,959502,2
Chinalld,,701,959497,3
Happy,,635,959489,8
Milli,,574,959488,4
Keze,,423,959487,2
Ceche,,564,959425,3
Nurkoz,Challenger,598,959419,7
Ayami,,1086,959411,9
Lufranar,,898,959410,12
Natasha,,323,959405,9
Hoxy,,1063,949633,0
Ocille,,867,949570,8
Livien,,863,949565,4
Efrare,,632,949522,3
Dastanb,,757,949471,2
Huang,,365,949447,0
Hikriz,,690,949400,1
Kisa,,1106,939517,2
Carolus,,999,939509,4
Emeda,,494,939491,7
Sibil,,759,939486,3
Dohude,,694,939470,4
Zorez,,382,939460,8
Drek,,627,939456,7
Inefron,,689,939445,3
Quarkius,,604,939426,10
Zorgore,,623,939425,4
Itheni,,644,939422,7
Lushan,,742,939412,1
Resaze,,825,939405,6
Evevyn,,450,939401,9
Swish,,660,929652,1
Onifra,,930,929562,4
Magisteve,,937,929500,2
Xmiayaki,,614,929480,7
Sarah,,769,929476,2
Zacleen,,630,929467,2
Suborga,,854,929460,0
