Korjesus,,1834,1359448,6
Hidren,,1883,1349406,2
Korbuddha,,1818,1339424,2
Korkiki,,1834,1329555,1
Heraclius,Warlord,1813,1329417,3
Chinacctv,,1669,1329416,1
Koryun,,1551,1329408,2
Korgura,,1449,1299526,4
Korteam,,1540,1289543,0
Cashie,Warlord,1396,1269424,1
Ruveter,,1636,1239540,0
Seba,,1384,1239436,2
Bocajunior,,1400,1239421,2
Deuterium,,1412,1229445,4
Dijkstra,,1562,1229435,3
Ertem,,1277,1229434,6
Rugoheras,,1417,1229425,2
Chinahjh,,1265,1229408,3
Korbunny,,1371,1219541,3
Shinon,,1278,1219513,7
Ogite,,1415,1209541,3
Kormse,,1270,1199414,8
Barbathos,,1112,1189411,4
Robin,,1171,1189411,1
Kormaya,,1442,1179553,2
Sasa,,1032,1179521,3
Korcami,,1345,1179487,2
Gofor,,1244,1179464,1
Brrrrrrrt,,1240,1179456,3
Rookie,,1114,1169595,3
Korkoker,,1106,1169592,1
Korgohell,,1075,1169577,0
Korstar,,980,1169529,2
Ruxapek,,1429,1169510,5
Madagascar,,1291,1169503,10
Korson,,1094,1169481,4
Sarin,,1300,1169465,10
Figadoro,,1317,1169457,2
Korcadi,,953,1169447,2
Caleb,,1352,1169423,3
Chinajc,,1050,1169414,5
Mongu,,1465,1159656,1
Rumor,,989,1159526,3
Tazz,,1133,1159521,4
Mohagga,,931,1159491,2
Korllovoy,,989,1149549,3
Rukoko,,1147,1149510,2
Korson,,1202,1149506,1
Faker,,1006,1149479,3
Zithut,,1136,1149436,1
Idda,,933,1149435,3
Korke,,1144,1149425,4
Korzzang,,1124,1149411,3
Onik,,1100,1139561,4
Rafers,,1103,1139508,4
Korbason,,1020,1139502,2
Koruuuu,,906,1139500,1
Runrun,,873,1139468,1
Mashin,,856,1139457,2
Chinajay,,984,1139438,2
Daywalker,,1001,1139400,3
Orzuni,Challenger,1054,1129557,3
Evrama,,1089,1129471,1
Arkii,,1176,1129461,6
Zigoba,,929,1129449,2
Cory,,1004,1129405,7
Chinatt,,1165,1119650,4
Samsung,,913,1119628,1
Gunra,,1331,1119598,2
Moon,,1095,1119571,2
Ajiral,,1224,1119564,2
Tajpan,,907,1119549,2
Korjoung,,907,1119531,5
Hera,,1154,1119522,1
Nathan,,1199,1119521,0
Ukee,,902,1119520,3
Swann,,983,1119499,3
Korpark,,899,1119493,1
Korgolb,Centurion,1146,1119492,0
Goldie,,1103,1119491,3
Igor,,662,1119461,2
Sparrow,,1040,1119460,1
Phoenixx,,1220,1119459,2
Hebi,,991,1119439,3
Erzud,,967,1119408,4
Korjune,,1032,1119407,6
Ruxapek,,1350,1109681,5
Love,,1150,1109578,2
Bossk,,1079,1109545,1
Ziri,,1019,1109531,3
Jisoo,,813,1109489,1
Koricol,,910,1109485,3
Onos,,957,1109475,3
Xuka,,993,1109438,0
Nicci,Challenger,1099,1099464,4
Korloveu,,992,1099433,7
