Koreamrkim,,1657,1139420,0
Koreaking,,1495,1109413,1
Koreanaeun,,1178,1099452,0
Legendary,,1578,1089580,0
Chinarmb,,1570,1089481,0
Korealati,,1238,1089445,2
Koreatiger,,1406,1069421,1
Knight,,1153,1049466,1
Mirades,,1200,1049450,0
Sauzer,,915,1039525,0
Bulwark,,1084,1039485,0
Felmob,,1145,1039485,0
Spyclown,,793,1039429,0
Fendy,,1188,1039401,1
Arianny,,1237,1029547,0
Rudyoma,,1041,1029477,1
Ferrari,,1141,1029472,1
Amashi,,1137,1029458,3
Sakina,,1330,1029435,1
Migeg,,1113,1029410,1
Warone,,888,1009556,0
Gezonre,,1066,1009438,1
Vava,,1083,999472,0
Korealove,,1142,999445,2
Dellyy,,906,999407,0
Toma,,1168,999402,0
Russ,,889,989563,0
Sona,,907,989519,1
Trouble,,902,989484,0
Yohoho,,1134,989469,0
Aimer,,1033,989453,4
Orion,,981,989448,0
Ruthrall,,1035,989436,1
Smoteyou,,714,989414,2
Rubaka,,1014,979601,0
Chinadidi,,875,979569,2
Andrzej,,1179,979524,1
Unknown,,711,979514,3
Ruandrey,,1058,979509,1
Koreasozu,,919,979500,3
Arin,,1201,979456,1
Vuthi,,925,979445,1
Nagibator,,889,969537,4
Sugar,,918,969519,1
Casti,,993,969412,1
Ashoki,,1114,969402,6
Nameless,,1100,969400,2
Akin,,799,959559,1
Yurate,,835,959554,0
Rumakc,,909,959549,0
Rulia,,1095,959493,1
Irzam,,558,959488,0
Tamida,,960,959464,5
Fenix,,787,949487,0
Hybz,,611,949421,0
Runtari,,953,949411,3
Korshoong,,855,949410,2
Ovothut,,706,939570,0
Koreakata,,935,939562,0
Redneck,,1076,939557,3
Silenthill,,1012,939549,0
Ruhedgehog,,854,939529,0
Event,,877,939505,0
Aicirtap,,636,939498,1
Dougg,,753,939497,0
Jojo,,657,939495,1
Rubas,,888,939486,2
Mobmobstep,,728,939482,2
Ruzzz,,871,939476,2
Natsuo,,795,939467,0
Jami,,496,939441,2
Onoke,,1031,939440,3
Kilgroth,,648,939431,1
Upup,,499,939428,3
Lashe,,424,939424,1
Akiviz,,1042,929544,1
Saber,,643,929540,1
Granis,,785,929529,1
Niceperson,,989,929501,1
Kane,,937,929491,1
Mirda,,727,929464,1
Rukuzin,,982,929430,2
Peyton,,798,929425,4
Ashel,,503,929418,1
Jewel,,395,929413,2
Blaise,,685,929407,0
Othinrud,,754,919531,0
Kingkong,,731,919514,2
Kingizzard,,915,919468,0
Erderti,,488,919460,1
Qnfrk,,715,919451,0
David,,846,919428,1
Evruvra,,614,919409,2
Event,,547,919403,1
Yeonta,,801,909678,1
Dozen,,743,909664,1
Koreashy,,1106,909655,2
Rubart,,862,909564,1
Tosesi,,660,909560,3
Goodman,,668,909547,3
Joan,,801,909500,0
Ogratit,,726,909494,1
Rudeeman,,576,909492,0
Lagertha,,702,909483,2
Ruangron,,748,909461,0
Karie,,464,909450,1
Vanhel,,397,909430,1
Squidward,,696,909410,0
Goby,,696,909407,2
Majid,,652,909405,0
Artakus,,1039,899550,2
Loci,,631,899495,1
Jiyeon,,905,899484,0
Brute,,483,899467,3
Feniks,,627,899432,1
Susanna,,606,899412,0
Nirca,,430,889584,1
Elis,,548,889566,2
Narro,,476,889564,1
Dschingis,,558,889555,2
Wildiin,,444,889540,1
Matrix,,736,889527,1
Ardog,,631,889521,0
Rukykypyky,,707,889520,0
Ruby,,704,889505,1
Brutal,,580,889492,2
Ates,,576,889480,4
Vibre,,800,889471,3
Gasata,,607,889468,4
Bernd,,494,889467,1
Ahole,,679,889462,4
Ebis,,510,889449,4
Rudamarus,,601,889449,1
Iiiiiiii,,489,889449,0
Roti,,536,889448,0
Vuje,,745,889430,3
Eral,,491,889403,2
Assult,,535,879543,1
Vaga,,645,879538,2
Vujiru,,540,879534,0
Ezocas,,743,879526,2
Vanin,,366,879475,2
Michael,,775,879461,2
Koreabenz,,682,879457,0
Shwadiwadi,,772,879444,3
Shady,,398,879441,2
Gaobinbin,,550,879441,2
Halesa,,649,879428,5
Ruturian,,585,879403,1
Trion,,649,869562,3
Yalala,,391,869512,1
Mystguy,,910,869481,1
Riva,,693,869477,2
Galileo,,1018,859695,1
Siberian,,822,859661,0
Rusalex,,642,859647,1
Zevrak,,620,859619,2
Enongs,,531,859588,0
Ruzimina,,763,859586,0
Lulu,,406,859583,0
Gurca,,542,859564,1
Justdo,,634,859554,7
Slasher,,371,859541,2
Rivan,,740,859523,0
Vadic,,688,859520,1
Amos,,366,859517,2
Gunaby,,434,859490,1
Artemis,,467,859479,1
Corea,,654,859470,0
Knicklicht,,463,859463,3
Lorziva,,714,859459,0
Degurechaf,,772,859457,0
Gage,,598,859418,1
Nolimit,,415,849521,0
Hera,,590,849494,1
John,,645,849433,0
Tusa,,699,849433,7
Ruandrew,,427,849426,0
Vithiz,,438,849424,0
Althea,,612,849421,0
Mrgin,,329,849416,0
Wonhyo,,501,849400,2
Alenni,,836,839620,0
Churro,,769,839613,0
Garion,,907,839590,0
Saji,,431,839585,0
Ruyoda,,763,839559,2
Robinson,,525,839556,1
Ruvictor,,758,839554,1
Yohoho,,475,839544,0
Ravra,,661,839532,2
Alakram,,757,839524,0
Michele,,405,839520,0
Forpda,,407,839514,3
Kena,,842,839513,1
Albertsmit,,506,839506,1
Justforme,,726,839501,0
Filemon,,568,839500,0
Online,,555,839491,1
Bandung,,448,839488,1
Cirilla,,581,839488,2
Amilit,,619,839480,0
Idadris,,615,839479,0
Master,,402,839477,0
Time,,526,839476,1
Maxikivent,,659,839467,3
Ozortez,,552,839460,2
Anreja,,516,839453,2
Sorsha,,410,839453,0
Haha,,472,839449,0
Soulm,,374,839449,0
Mudboy,,294,839441,3
Hanul,,694,839439,3
Gazsi,,489,839437,0
Deletildo,,578,839433,1
Reper,,309,839430,1
Zigman,,354,839430,1
Skarro,,337,839426,1
Duce,,382,839425,0
Event,,269,839423,1
Leja,,427,839402,0
Irgutok,,526,829655,0
Ashen,,839,829642,3
Voga,,559,829584,2
Nuzega,,324,829583,0
Jutas,,236,829568,1
Othunri,,337,829566,0
Undomiel,,442,829485,2
Nokali,,580,829479,7
Adoce,,484,829472,0
Ethan,,575,829463,2
Whyme,,435,829463,2
Jomothi,,389,829444,0
Moon,,277,829443,2
Alin,,404,829436,2
Bomzis,,503,829434,1
Felben,,421,829432,0
Varyaga,,373,829409,2
Vito,,442,819565,2
Oronil,,597,819517,1
Arcevem,,669,819485,2
Zunom,,448,819480,1
Acekri,,649,819445,0
Kamelot,,657,819445,2
Jane,,381,819445,0
Otot,,370,819433,1
Ruemilich,,636,819430,0
Chrono,,466,819429,1
Rukris,,489,819416,0
Tirket,,445,819413,1
Tart,,550,819400,1
Diana,,699,809712,0
Jelim,,416,809670,0
Trinity,,317,809665,0
Nitug,,885,809665,0
Hiturta,,519,809653,0
Rulissa,,662,809646,1
Olga,,356,809630,0
Odolli,,509,809627,0
Hodi,,328,809616,0
Russ,,434,809610,0
