Thefool,,2033,1469422,0
Chinakings,,2075,1439419,1
Chinawolf,,2042,1439400,0
Arin,,1934,1429402,1
Chinafly,,2002,1389459,0
Korealove,,2039,1389424,2
Koreamrkim,,1978,1389420,0
Romme,,1793,1389415,2
Chinaawsl,,1429,1379414,7
Koreajiwoo,,1860,1369492,2
Eisheilig,,1916,1369418,1
Koreablue,,1926,1369402,0
Chinaqp,,1853,1359542,4
Aiden,,1929,1359478,0
Chinaby,,2022,1359438,1
Crisxask,,1867,1359402,0
Chinai,,1839,1339476,2
Ihavnolife,,1395,1339462,1
Comrade,,1915,1339450,1
Nomorelies,,1908,1339426,2
Zzzz,,1528,1339411,3
Archaix,,1660,1329486,0
Agom,,1774,1329433,0
Warrior,,1648,1319476,2
Xrywa,,1910,1319428,0
Yvmo,,1812,1309546,0
Rumakc,,1502,1309486,1
Icehill,,1625,1309431,1
Mirades,,1566,1289545,0
Rwutank,,1271,1289526,2
Tymbyf,,1802,1289518,0
Wilfred,,1792,1289515,1
Chinaonole,,1429,1289514,3
Chinamir,,1606,1289503,1
Eragon,,1771,1289458,1
Jayn,,1542,1289456,1
Crafterc,,1506,1289454,1
Tanker,,1907,1289444,1
Seed,,1315,1289421,4
Toolegit,,1957,1289415,1
Orzuhug,,1658,1289408,3
Orion,,1916,1289401,7
Ejon,,1185,1279513,1
Marusia,,1409,1279506,0
Nirn,,1829,1279479,1
Koreamax,,1629,1279470,0
Porkchop,,1445,1279468,5
Zero,,1340,1279404,0
Mahara,,1539,1269467,2
Invictus,,1336,1269462,14
Ejes,,1500,1259672,0
Xiagao,,1776,1259644,0
Chinajoy,,1694,1259609,2
Deksing,,1204,1259433,0
Koreashin,,1682,1239573,0
Koreajj,,1458,1239567,2
Ronnie,,1012,1239542,1
Starlight,,1420,1239532,3
Busterbbb,,1553,1239528,4
Kovi,,1239,1239523,3
Koreamf,,1371,1239512,0
Yxzcm,,1514,1239496,1
Anrhfflq,,1126,1239490,1
Dredd,,1610,1239485,1
Fendy,,1399,1239468,1
Zenek,,1631,1239466,1
Lookatme,,1076,1239460,0
Runtari,,1754,1239459,0
Argent,,1476,1239440,1
Bonus,,1209,1239432,3
Koreah,,969,1239430,4
Chinao,,1922,1239426,4
Seje,,991,1239403,1
Deeman,,1568,1239401,0
Robot,,1532,1229600,4
Rudimental,,1900,1229561,3
Inigut,,1299,1229525,1
Ragnar,,1109,1229475,2
Lothar,,900,1229439,0
Idnuvi,,1214,1229420,1
Schlumpf,,1042,1229407,1
Alan,,1030,1209631,2
Exarna,,1352,1209590,0
Kugelblitz,,1055,1209588,0
Jurgusha,,1515,1209563,0
Inrik,,1073,1209550,1
Bidy,,1057,1209535,0
Lucheng,,837,1209506,1
Ychym,,1401,1199436,1
Cherrios,,444,1199401,1
Word,,635,1189604,1
Koreaasw,,1420,1189581,2
Korearyu,,995,1189565,1
Dprueba,,1499,1189557,2
Anashe,,1231,1189556,2
King,,1274,1189554,2
Chinahoer,,1441,1189532,1
Qmao,,1224,1189524,5
Kirgudur,,883,1189516,0
Hofmann,,1185,1189502,4
Ellis,,1194,1189498,5
Agen,,1041,1189495,2
Esper,,1097,1189494,4
Ruitum,,1306,1189488,2
Tuananh,,1078,1189457,2
Bathode,,1294,1189449,2
Zini,,1149,1189448,1
Bigdogs,,1157,1189448,2
Ukii,,1165,1189448,1
Koreagaren,,1192,1189443,4
Zanom,,1255,1189432,1
Phawkewe,,1047,1189411,1
Bale,,582,1189401,1
Arclight,,1229,1179643,0
Sunny,,1148,1179535,0
Kokosi,,912,1179502,0
Gornathan,,1291,1179487,0
Celestial,,1136,1179457,2
Death,,1326,1179452,1
Korealim,,1236,1179431,2
Magikarp,,1390,1179430,0
Korea,,1335,1179420,3
Vecon,,888,1179416,2
Arcarce,,1313,1169564,9
Theophila,,768,1169449,2
Narff,,1469,1169414,5
Explosion,,1447,1159693,2
Bigdudette,,1149,1159643,1
Cevit,,1408,1159631,0
Neal,,544,1159599,1
Farquall,,765,1159556,1
Boudica,,1164,1159552,1
Bove,,1096,1159547,1
Skum,,668,1159431,0
Hidan,,584,1159400,2
Orgy,,962,1149469,4
Jeka,,1021,1149466,3
Lola,,955,1139609,1
Atigrin,,678,1139607,0
Gabe,,1234,1139603,0
Zanna,,1099,1139594,2
Burmone,,1054,1139591,1
Aratha,,484,1139575,1
Samiam,,886,1139573,0
Sigma,,1277,1139568,0
Ratslayer,,725,1139565,2
Koreanoopy,,1081,1139563,2
Hebrena,,653,1139561,3
Mephisto,,1141,1139554,5
Zathebri,,1095,1139552,3
Damocles,,1002,1139545,1
Felmob,,1127,1139540,1
Vekid,,769,1139535,4
Trigg,,1107,1139522,2
Ennarcun,,1160,1139504,3
Sophy,,907,1139504,1
Tachel,,786,1139499,3
Bilam,,1134,1139495,0
Apolzine,,1275,1139482,4
Russk,,958,1139463,1
Zathe,,1207,1139461,1
Olivia,,847,1139458,1
Azariel,,984,1139440,2
Avirul,,810,1139436,2
Event,,760,1139436,3
Alice,,766,1139435,3
Boudica,,826,1139432,4
Alexis,,1013,1139426,4
Opel,,1216,1139416,5
Chinas,,1161,1139415,5
Ohad,,779,1139405,0
Siolos,,1258,1139400,3
Piche,,966,1129556,2
Edachin,,866,1129517,2
Ransoy,,1001,1129502,1
Namale,,958,1129487,3
Madman,,838,1129473,0
Duthak,,1261,1129465,3
Superpoop,,666,1129458,0
Batato,,1081,1129434,3
Lulu,,962,1129431,2
Dunwright,,1384,1129411,6
King,,1141,1119503,3
Odin,,551,1119473,0
Chaaaarge,,598,1119470,4
Beast,,737,1119452,4
Irkicat,,695,1119428,1
Lalaland,,1790,1109845,0
Girlfight,,1038,1109670,0
Amig,,721,1109659,0
Xorap,,708,1109608,0
Cqnf,,1002,1109598,1
Wetwillie,,1557,1109591,2
Etuviz,,638,1109568,1
Tristan,,981,1109566,6
Stranger,,967,1109543,2
Juef,,723,1109543,3
Laik,,569,1109532,3
Belar,,1383,1109511,0
Muldy,,452,1109481,0
Asdrubale,,879,1109456,2
Reymon,,1308,1089596,2
Loshagi,,824,1089577,2
Rugreen,,582,1089565,3
Hannah,,828,1089563,0
Titties,,769,1089558,0
Tycoon,,1089,1089531,0
Sonet,,1325,1089513,3
Motion,,746,1089509,2
Zavrom,,1015,1089505,0
Phill,,555,1089493,2
Thelampa,,1048,1089492,1
Gove,,539,1089486,2
Inron,,777,1089483,3
Nese,,529,1089482,1
Adaz,,739,1089479,2
Dutushe,,469,1089478,2
Lushe,,785,1089476,0
Lulu,,412,1089458,1
Warrior,,1070,1089449,3
Mivuk,,784,1089437,1
Akshoot,,605,1089419,4
Soviga,,914,1089416,1
Zerohero,,1032,1089407,2
Covole,,1235,1089403,0
Nahe,,833,1079739,0
Eshevrim,,835,1079572,1
Vokus,,541,1079569,0
Jasha,,693,1079534,4
Xanderia,,840,1079533,1
Erubos,,865,1079484,0
Shalalala,,690,1079470,2
Nana,,516,1079465,0
Adolin,,1149,1079435,3
Luna,,927,1069541,2
Tituk,,928,1069539,4
Nwolcyps,,568,1069522,0
Xihu,,563,1069517,4
Kartos,,751,1069515,0
Ograren,,781,1069452,7
Cajen,,913,1069446,6
Rudjooma,,864,1069437,1
Sisorzi,,858,1069423,1
Mistowar,,575,1069417,2
Pidan,,1240,1059723,0
Barracuda,,559,1059657,0
Jhokeyr,,1286,1059652,1
Rookie,,696,1059650,0
Mmmm,,787,1059634,0
Huza,,816,1059614,1
Zigfrid,,797,1059596,0
Hello,,1052,1059581,0
Jabeca,,975,1059578,4
Ainur,,902,1059556,1
Tribeangel,,736,1059522,3
Misa,,850,1059471,1
Wadiah,,585,1049403,1
Tazi,,649,1039687,0
Ohsome,,605,1039646,1
Hellboy,,692,1039594,1
Rach,,686,1039589,3
Adam,,482,1039570,0
Misi,,595,1039569,0
Dithunra,,833,1039556,1
Peter,,1043,1039547,0
Goss,,900,1039534,2
Ebanad,,1059,1039526,3
Rabi,,551,1039522,0
Oldsoldier,,449,1039504,0
Azrael,,403,1039488,0
Devoitch,,592,1039483,2
Fdghg,,801,1039475,2
Beanz,,442,1039469,2
Babytata,,678,1039468,3
Krkys,,607,1039455,3
Spacko,,552,1039439,1
Analosimos,,760,1039436,2
Vulomi,,648,1039435,0
Huora,,465,1039433,6
Meatwall,,560,1039408,1
Cyndear,,909,1029610,0
Ercera,,647,1029598,0
Chen,,871,1029571,2
Marina,,590,1029547,4
Ekoca,,458,1029525,1
Ajegos,,1002,1029503,1
Veke,,519,1029439,1
Agrirkom,,514,1019688,1
Slager,,808,1019528,2
Adim,,648,1019512,2
Tevum,,685,1019505,1
Bergi,,469,1019471,2
Moli,,1141,1019457,2
Ollum,,488,1019451,2
Icen,,504,1019445,14
Goodday,,850,1019443,3
Bazivi,,482,1019415,4
Sidri,,577,1019413,2
Hegel,,1990,1009937,0
Ilillill,,1917,1009877,1
Kadim,,913,1009833,0
Rici,,950,1009833,1
Forzaee,,566,1009812,0
Yaheigou,,680,1009791,0
Rebol,,598,1009758,0
Rukobi,,908,1009742,0
Celine,,992,1009740,1
Davidleon,,909,1009732,6
Chinaking,,1025,1009731,3
Synnove,,801,1009722,3
Ssamgirl,,808,1009717,1
Brnzbb,,1217,1009698,4
Sara,,711,1009680,0
Sobek,,993,1009676,4
Kabal,,778,1009673,0
Ahed,,561,1009666,0
Gothit,,827,1009662,0
Bobbus,,474,1009647,1
Stskingw,,645,1009645,3
Koreajaze,,577,1009644,0
Merk,,864,1009639,0
Moke,,702,1009628,0
Bababooey,,811,1009626,2
Erkes,,766,1009625,1
Acez,,550,1009618,1
Kgyela,,439,1009606,3
Arintest,,820,1009598,2
Baek,,803,1009592,0
Xigezao,,502,1009589,0
Akim,,865,1009581,4
