Korhonest,,2053,1289427,0
Duelist,Centurion,1901,1279499,0
Korjiwoo,,2000,1279456,0
Korharmony,,2017,1279448,0
Guitarwolf,,1937,1279445,0
Laowang,,1955,1279429,0
Korkins,,2052,1279428,0
Chinayue,,1967,1279410,0
Chinacrv,,1966,1269445,1
Korclc,,1906,1269413,1
Korshiva,,1951,1239492,1
Chinajoker,,1874,1239456,1
Korseol,,1976,1239438,1
Aphex,,1828,1239431,0
Adol,,1933,1239427,1
Korddoti,,1566,1239420,0
Korllovob,,1614,1239413,1
Gothic,,1813,1229546,0
Chinadk,,1936,1229530,0
Romme,,1728,1229488,0
Igrovre,,1639,1229471,0
Kinnu,,1711,1229439,0
Korympapa,,1596,1229423,1
Trigga,,1488,1229419,0
Crong,,1763,1229418,5
Argon,,1715,1229418,4
Korhell,,1803,1229406,0
Korjinjin,,1902,1229401,2
Korahak,,1928,1219543,2
Kordex,,1866,1219444,1
Winterfell,Centurion,1547,1219444,0
Emothe,,1606,1219407,1
Chinadige,,1766,1209505,2
Sake,,1658,1209502,1
Michinda,,1442,1209482,0
Chinaps,,1733,1209470,0
Juej,,1560,1209462,1
Korllovob,,1649,1199506,1
Margot,,1178,1199428,1
Odod,,1390,1199423,0
Tehrz,,1617,1189552,1
Chinaqq,,1666,1189538,0
Koreablue,,1546,1189501,1
Lobster,,1580,1189496,0
Korhun,,1807,1189487,0
Korion,,1708,1189475,2
Donquixote,,1510,1189455,1
Fantaghiro,,1558,1189450,1
Korbarian,,1849,1189445,2
Korsicka,,1665,1189443,1
Geezer,,1510,1189440,3
Cchina,,1770,1189432,1
Aiden,,1657,1189421,0
Sambo,,1284,1189407,2
Chinamx,,1530,1189404,1
Chinayu,,1508,1179600,0
Chinak,,1703,1179535,0
Testest,,1637,1179496,0
Gang,Challenger,1749,1179495,1
Kkkkk,,1642,1179484,1
Kbot,,1919,1179480,1
Gulimok,,1810,1179478,0
Nipsanhips,,1444,1179472,1
Korparapra,,1317,1179471,0
Anbirene,,1438,1179466,0
Knobrot,,1338,1179462,0
Nirn,,1693,1179444,1
Kormc,,1891,1179426,5
Korduna,,1335,1179414,2
Missme,,1119,1179401,0
Vich,,1428,1169550,0
Chinazhang,,1299,1169490,1
Albedo,,1854,1169459,0
Pinoyhenyo,,1429,1169431,0
Emos,,1358,1169409,1
Korsukiho,,1209,1159551,0
Korbruce,,1327,1159529,0
Elsa,,1757,1159514,1
Veter,,1507,1159506,5
Siva,,1477,1149418,0
Atid,,1465,1139670,0
Boril,,1102,1139619,1
Sunrise,,1848,1139600,2
Chinaxi,,1735,1139599,4
Kogri,,1361,1139593,1
Granite,,1333,1139545,3
Paraethia,,1187,1139534,0
Sethi,,1364,1139529,0
Grymsch,,1318,1139509,0
Eons,,1363,1139506,2
Korddak,,1402,1139502,2
Chinafeng,,1640,1139502,1
Omar,,1317,1139499,1
Gornathan,,1375,1139498,1
Koreasong,,1230,1139491,4
Newj,,1210,1139489,3
Gimin,,1402,1139483,4
Miqiy,,1764,1139478,4
Rumakc,,1296,1139473,2
Kenoba,,1523,1139471,1
Chinazhan,,1395,1139467,6
Koroddo,,1433,1139461,2
Lichungang,,1774,1139458,4
Chinaice,,1641,1139450,3
Luxbrd,,1446,1139448,1
Ices,,1652,1139444,5
Korseeker,,1261,1139439,5
Gigi,,1143,1139438,2
Jstcjj,,1553,1139437,3
