Koreaabin,,1762,1179501,2
Chinating,,1650,1159515,0
Misaki,,1615,1139503,1
Koreaboss,,1287,1109427,0
Kongz,,1243,1099478,1
Koreayman,,1580,1099407,6
Aidana,,1230,1089519,1
Chinahaha,,1355,1069464,5
Koreazon,,1317,1059586,3
Irida,,1111,1059502,0
Elastic,,1303,1049401,1
Chinamogu,,1281,1039604,3
Hoony,,1340,1039582,1
Korean,,797,1039474,2
Gashet,,1236,1039437,5
Hungkk,,1130,1029607,0
Dexyhunter,,1217,1029590,2
Ofdelphi,,1133,1029538,0
Koreajj,,1299,1029515,3
Peashooter,,958,1029486,5
Mrrobot,,1036,1019604,1
Elona,,1116,1019595,1
Wavelet,,875,1019507,4
Khrushaene,,1154,1019498,7
Vajeerna,,916,1019494,2
Aboow,,901,1019449,0
Anpanman,,1341,1019432,1
Kerzas,,1029,1009663,1
Ookok,,1004,1009623,3
Luka,,1233,1009609,0
Chinalady,,1045,1009605,2
Nuvroz,,659,1009596,3
Piggydream,,983,1009538,4
Bronzeball,,945,1009528,3
Mdfk,,1010,1009402,7
Borka,,973,999602,0
Corry,,1154,999575,0
Cube,,1052,999537,2
Ruinuki,,1062,999489,0
Zava,,833,999487,5
Desancfify,,553,999474,3
Hunter,,1159,999462,4
Jango,,794,999453,5
Oguten,,1315,999425,2
Evrus,,742,999423,4
Chinaxiaot,,967,999417,2
Cabim,,691,999414,2
Gemini,,627,999403,1
Korea,,847,999402,4
Eragon,,1074,989625,2
Johuja,,915,989558,3
Chinaboy,,1347,989557,0
Sina,,672,989545,0
Ethan,,1043,989478,5
Abcg,,749,989455,0
Kjoyha,,1174,989442,3
Wtff,,1188,989418,3
Roganban,,831,989410,2
Koreakakao,,1103,979641,1
Axin,,1028,979615,1
Koreamir,,1037,979608,0
Chinachris,,882,979603,1
Zulivarus,,910,979574,0
Etus,,604,979543,1
Ruqazxc,,898,979527,1
Hans,,855,979517,0
Umbradei,,972,979511,5
Selene,,823,979510,6
Ashus,,972,979507,3
Koreapride,,999,979500,2
Innez,,887,979474,4
Maevelous,,1018,979436,3
Walk,,816,979402,2
Coti,,1054,969527,0
Spin,,907,969514,2
Loubina,,697,969509,2
Liza,,914,969500,0
Radious,,534,969475,1
Gikone,,770,969469,3
Nuthat,,574,969456,0
Alitabada,,996,969443,5
Jellobh,,483,969441,0
Hahaha,,559,969405,9
Orkog,,527,969401,3
Zero,,970,959729,0
Mingdang,,811,959628,2
Odut,,987,959599,1
Tryme,,752,959592,2
Tigersage,,839,959563,3
Fett,,562,959548,5
Ssang,,826,959538,5
Orcuvi,,957,959537,2
Adrian,,1016,959519,1
Fudyb,,835,959499,1
Dada,,881,959462,3
Diablo,,1145,959455,0
Avrechi,,969,959446,1
Rukir,,527,949573,0
Boshes,,867,949559,1
Mina,,754,949520,6
Ithadri,,894,949518,1
Blackbean,,891,949494,2
Ferenc,,648,949480,1
White,,681,949470,4
Kobayashi,,969,949463,0
Wachina,,885,949462,2
Etem,,773,949460,3
Vegruz,,642,949459,2
Flamewreat,,689,949453,2
Chinaday,,989,949429,3
Cici,,827,949419,6
Headshot,,567,949413,3
Zanre,,899,939593,0
Kohone,,909,939591,0
Urizz,,892,939588,4
Suconco,,966,939566,2
Terania,,623,939565,1
Erdorat,,549,939549,0
Finding,,884,939526,0
Jose,,684,939502,3
Knight,,981,939494,0
Jamesbond,,662,939494,1
Eckbert,,570,939491,3
Edali,,675,939487,2
Imorzal,,591,939481,1
Amani,,975,939477,3
Rubeast,,705,939476,2
Hellokitty,,960,939470,0
Hirin,,918,939465,2
