Chinahwang,,1937,1579411,1
Laowang,,2000,1569456,4
Gang,,2021,1569406,1
Halbae,,2005,1559524,0
Chinadoll,,1970,1559454,0
Chinadv,,1968,1559430,2
Korsungti,,2035,1549421,4
Guitarwolf,,2002,1549418,1
Kortsensei,,2050,1539582,0
Chinadige,,1853,1539459,1
Korseol,,2002,1539414,1
Korjia,,2020,1529514,1
Tear,,2011,1529409,1
Chinaf,,1961,1519513,3
Zjzhw,,1937,1519454,1
Korsoondae,,2000,1509609,0
Romme,"War Hero",1943,1509596,0
Korjepis,,1954,1509482,0
Igig,,1731,1509414,0
Byroad,,1930,1499624,0
Larcardi,,1906,1499449,4
Korlol,,1903,1499423,2
Thegoat,,1954,1489487,1
Gothica,,1926,1479583,2
Argon,,1860,1479484,1
Jjue,,1845,1479442,0
Chinacoin,,1928,1479441,1
Korkata,,1810,1469548,1
Ruby,,1939,1459688,0
Jaded,,1923,1459633,0
Testicleez,,1805,1459541,1
Chinak,,1770,1459475,2
Kornion,,1984,1459464,5
Korseeker,,1805,1449415,1
Xiaodoubi,,920,1439597,1
Sangoku,,1846,1439582,2
Korwo,,1952,1439496,1
Sand,Challenger,1966,1439493,1
Nofrudi,,1771,1439492,1
Chinamm,Challenger,1908,1429528,3
Slashy,,1645,1429484,4
Koronni,,1887,1429465,1
Kenobzee,,1671,1429438,3
Masterzerg,,1519,1429435,4
Ivek,,1902,1419604,4
Korwind,Challenger,1720,1419580,0
Koreanyeah,,1784,1419552,1
Forglory,,1877,1419458,5
Athuke,,1680,1419450,1
Jhokey,Challenger,1844,1409619,1
Chinaqin,,1796,1409616,2
Eshas,Challenger,1759,1409602,0
Yeolmoo,,1832,1409564,0
Mirzel,,1348,1409483,0
Kormore,,1885,1409449,0
Trigg,,1609,1409437,1
Overlord,,1877,1399599,2
Rijin,,1752,1399583,0
Biregri,,1714,1399544,2
Reza,,1627,1399487,0
Ovenrim,,1516,1389618,6
Chinappppp,,1889,1389614,2
Korhun,,1648,1389586,4
Talos,,1596,1389579,2
Cchina,,1461,1389539,0
Chinatang,,1626,1389511,0
Icon,,1314,1389501,2
Kormango,,1659,1389498,2
Blackwind,,1603,1389497,4
Kormagg,,1642,1389488,0
Korparapra,,1169,1389481,1
Jillaz,,1111,1389472,1
Ohoo,,1730,1389457,2
Mrasyard,Challenger,1208,1389449,1
Abrus,,1884,1389445,1
Stayhome,,1347,1389427,3
Liamx,,973,1379635,3
Heralt,,1552,1379629,1
Mrls,,1389,1379509,2
Korwon,,1973,1379498,0
Vich,,1308,1379469,3
Snapdragon,,1964,1379459,4
Darthspock,,1408,1379437,6
Urzsula,,1305,1379435,5
Kavrardi,,1250,1379419,0
Korro,,1426,1369497,2
Korllovob,,1611,1369490,3
Korkidara,,1229,1369448,6
Ethan,,1549,1369432,1
Hueputalo,,1733,1369429,3
Fireinwind,Centurion,1610,1369418,1
Korone,,1866,1359705,1
Eowyn,,1870,1359664,0
