Korealook,,1151,1159589,1
Chinabin,,1437,1139507,0
Chinasaobb,,1156,1109422,0
Korbiscuit,,1010,1099415,0
Gamma,,639,1089512,0
Outlaw,,921,1079471,0
Never,,881,1079454,0
Yuzzi,,1128,1079423,2
Chinawz,,1111,1069541,0
Chinabin,,1260,1069483,0
Catalonia,,1273,1069482,2
Chinabanye,,1040,1059520,0
Chinamouse,,941,1059472,3
Koreajade,,1002,1049578,1
Chinafly,,839,1049525,0
Koreanjob,,1069,1049432,4
Kavrardi,,700,1039417,0
Zaja,,915,1029565,0
Leviosssa,,824,1029523,0
Bluelongxx,,812,1029485,0
Obin,,748,1019477,1
Sanctum,,674,1019450,0
Solution,,949,1019450,2
Cereblon,,717,999600,0
Kigrakra,,745,999525,1
Koreabaam,,827,999505,0
Koreabad,,390,999495,1
Koreatiger,,777,999408,4
Jellybean,,671,989582,0
Kilandra,,597,989575,1
Koreacolor,,897,989537,1
Fendy,,645,989501,0
Voshuge,,915,989499,0
Delay,,692,989405,1
Karas,,445,979548,0
Koreaokb,,1018,979434,0
Lagrange,,920,969544,0
Chinaliubi,,922,969532,1
Lirti,,842,959612,1
Kora,,530,959586,0
Garlic,,594,959447,1
Orion,,606,949586,1
Salt,,661,949583,1
Scrat,,545,949571,0
Koreakang,,619,949544,0
Chinayong,,876,949543,0
Jiakorea,,635,949527,0
Gija,,612,949497,1
Northkorea,,401,949470,0
Qmage,,310,949467,1
Scarecrow,,530,949453,0
Twdevotion,,329,949433,1
Ilillill,,577,949405,0
Drastick,,699,949403,0
Pondi,,537,939542,0
Eric,,504,939533,1
Koreasiba,,811,939460,0
Elminar,,713,939455,0
Wack,,737,939455,1
Chinafashi,,747,939434,1
Koreafaker,,755,929683,0
Gornathan,,887,929532,1
Ofdelphi,,702,929517,1
Kogat,,542,919593,0
Bagodonuts,,546,919462,0
Rurcis,,509,909628,0
Ashoka,,524,909606,1
Immy,,659,909543,1
Ijurdi,,577,909521,0
Xell,,722,909439,0
Zzzzzccccc,,373,909405,1
Koreajisoo,,699,899560,0
Chinaoa,,627,899548,0
Lacil,,781,899529,0
Eledysss,,637,899523,0
Gold,,644,899486,0
Nirva,,405,899478,1
