Korealook,,1487,1189472,0
Nblue,,1128,1119464,1
Never,,1101,1109430,0
Ebriki,,1580,1099538,1
Chinamouse,,1510,1099473,0
Morestuff,,968,1099469,1
Anonymous,,1017,1099456,2
Chinadalao,,1249,1099429,1
Gamma,,895,1099414,0
Ashodi,,965,1059504,0
Sanctum,,906,1059433,0
Koreagaga,,1017,1049464,0
Koreanjob,,1137,1049411,0
Outlaw,,940,1049402,1
Bigc,,1063,1039474,1
Nikodeamas,,981,1039453,1
Mikello,,927,1039453,3
Amez,,1174,1039442,1
Valarie,,732,1039438,0
Geche,,1019,1039431,0
Yujji,,1078,1029520,2
Andrewcb,,1249,1029459,3
Chinalin,,916,1019490,1
Koreasiba,,1082,1019427,0
Ellefri,,1094,1019413,0
Chinafashi,,944,1009569,0
Koreajade,,1193,1009512,3
Vandy,,683,1009503,0
Chinaoa,,1151,999570,1
Mfcnm,,975,999528,0
Icis,,884,999495,0
Dchina,,721,999430,1
Coci,,864,999424,1
Delay,,701,999402,0
Chinawz,,1180,989591,0
Bbcaraudio,,1128,989578,0
Chinaone,,1020,989577,0
Ragadam,,742,989458,1
Thassa,,871,989440,0
Cantik,,675,989421,0
Peacedog,,911,989413,1
Boram,,842,979591,0
Thegamer,,660,979509,2
Chinatwin,,907,979498,1
Thane,,932,979481,3
Anronra,,925,979451,1
Cereblon,,868,979440,0
Rowan,,631,969539,0
Immy,,950,969489,0
Luciel,,824,969473,2
Chinaduke,,946,959605,0
Koreajin,,570,959589,1
White,,784,959587,0
Rema,,787,959480,2
Ikuca,,634,959459,1
Gherthor,,751,949543,1
Vitac,,931,949521,1
Capellix,,781,949512,0
Ichoca,,610,949505,0
Blueluck,,481,949483,0
Crooked,,859,949481,2
Rizetka,,749,949478,0
Chinaa,,780,949477,1
Baris,,488,949451,1
Runa,,856,949448,1
Saze,,992,949435,1
Acaha,,553,949430,0
Chinasun,,870,949411,1
Qmage,,890,949408,1
Slooth,,722,939581,0
Roza,,647,939557,0
Squall,,863,939536,0
Adus,,884,939507,1
Nekra,,522,939470,0
Telara,,777,939467,2
Inchia,,849,939427,0
