Koriamgod,,1871,1339414,2
Chinacloud,"War Hero",1902,1329433,2
Koryalla,,1810,1309471,1
Chinamwm,,1839,1309445,3
Koreagzone,,1739,1309405,3
Chinadoll,,1707,1299478,2
Korail,,1834,1289574,0
Korggolcho,,1574,1289424,1
Kungpaogao,,1486,1279422,2
Csha,,1433,1269417,2
Skylune,,1352,1259470,4
Chinamimi,,1420,1259443,4
Mahara,Challenger,1089,1249479,1
Rucovid,,1287,1249472,3
Sauzer,,1374,1239413,1
Maga,,1436,1229489,0
Korshoong,Warlord,1278,1229480,2
Korgochu,,1145,1219583,0
Hekateiii,,1212,1219473,5
Lowfps,,1387,1219456,3
Korzzang,,1310,1209565,0
Erzaph,,1312,1209498,3
Kinnu,,1223,1209489,4
Koreaone,,1065,1209425,3
Croon,,1237,1199504,4
Chinadfs,,1039,1179493,2
Athera,,1209,1179489,6
Litlbch,,1290,1179475,3
Korllovoy,,1047,1179469,1
Korjune,,1188,1179438,5
Kotka,,1095,1169423,1
Guthiz,,1380,1169417,6
Korsoso,,1020,1159661,1
Avatar,,1079,1159456,9
Eruun,,1069,1159454,4
Synbul,,1158,1159450,3
Kbot,,1198,1159449,4
Protovesta,Centurion,1389,1149439,0
Lovecraft,,1370,1139523,3
Sijorki,,1174,1139490,1
Bathak,,1126,1139467,8
Mahara,,1026,1139421,1
Chinaade,,1099,1129529,3
Erimizein,,861,1129527,4
Mogull,,1027,1129521,0
Shiymmas,Centurion,1354,1129462,2
Qmage,,1146,1129434,10
Endor,,1024,1129433,2
Korshay,,980,1129427,10
Christine,,1187,1119473,9
Vincent,,1147,1119467,6
Kormansaok,,1047,1119417,7
Opthimus,,1380,1109627,2
Bubu,Challenger,1210,1109589,1
Koreana,,996,1109562,2
Eroz,,1020,1109543,6
Hodi,,1208,1109532,7
Kyira,,1138,1109491,9
Yong,,1113,1109482,9
Dearmoon,Challenger,982,1109470,1
Sauzer,Centurion,822,1109464,4
Gandolf,,1038,1109463,9
Koral,,929,1109450,3
Rigra,,740,1109420,9
Kormisskim,,1090,1089624,1
Grymsch,,963,1089610,4
Okdog,,1147,1089599,0
Pangolina,,1220,1089501,2
Chinatang,Challenger,1039,1089479,3
Hexa,,1079,1089471,3
Chinalimai,,1180,1089458,1
Kordiablo,Challenger,972,1089451,3
Shewalk,,441,1079616,7
Chinaseven,,904,1079464,2
Anbrichie,,969,1079439,4
Orion,,962,1079432,4
Artas,,1221,1079420,2
Midnight,,900,1079407,1
Kura,,766,1069508,10
Sora,,1232,1069501,1
Rasputin,,776,1069471,7
Gekko,,1191,1059610,0
Mikedrei,,940,1059594,5
Marcos,Challenger,874,1059544,8
Enone,,1083,1059543,1
Karmba,,920,1059536,5
Ladydee,,911,1059526,3
Onija,,828,1059521,2
Illiad,,1131,1059469,1
Jean,,859,1059423,11
Chinaapril,,887,1049629,2
Hera,,1083,1049457,2
Arcanist,,752,1049422,6
Efribes,,545,1049417,0
Gajeli,,959,1039669,0
Wang,,737,1039555,7
Zjzhw,,680,1039528,4
Newj,,801,1039512,6
Yujawang,,956,1039505,7
Invoker,,1195,1039423,12
Ranian,,787,1029613,3
Nuthaka,,494,1029562,3
Korkingdom,,718,1029509,2
Razathe,,943,1029500,7
Jomagia,,969,1029492,9
Narff,,751,1029445,2
Izalith,,873,1029421,8
Lacuhi,,1260,1019650,7
Rugrom,,827,1019549,0
Mandala,,834,1019514,1
Atom,,491,1019509,2
Divinely,,720,1019498,2
Tigbitties,Centurion,862,1019473,3
Berdy,,588,1019456,6
Qcid,,842,1019432,2
Eurica,,956,1019428,3
Boss,,634,1019427,2
Arzon,,780,1009630,2
Albu,,1028,1009611,11
Cechil,,559,1009576,4
Ebaz,,764,1009543,0
Grinder,,741,1009539,8
Chinastar,,1057,1009507,6
Livi,,751,1009498,0
Aries,,934,1009486,7
Abrotham,,631,1009480,4
Ashishet,,569,1009460,6
Hans,,485,1009441,7
Near,,411,1009431,9
Miranda,,977,1009415,7
Azorgi,,779,999491,7
Imobi,,363,999481,5
Gojira,Challenger,776,989573,2
Eventia,,596,989537,0
Rasi,,1032,989531,5
Bete,,638,989477,3
Averomodus,,743,989470,5
Wodtjs,,669,989430,4
Rutagan,Challenger,996,989426,8
Alora,,645,989405,0
Wolfmoon,,758,989402,1
Ishirzel,,663,979583,2
Ederok,,954,979571,5
Xvvx,,769,979524,8
Huthathi,,675,979459,2
Luobol,,684,979404,8
Aruki,,906,969466,1
Emuci,,509,969463,7
Senip,,476,969444,3
Zelda,,629,969443,0
Ocabros,,970,969423,13
Chinayyy,,808,959739,0
Hanhan,,774,959614,0
