Illiililil,,1972,1599477,10
Korss,,1904,1599443,5
Korvenus,,1997,1589475,3
Korpop,,2001,1589412,6
Faith,,1819,1589411,3
Manuel,,1944,1569530,2
Persephone,,1930,1549467,7
Chinacctv,,1915,1549426,3
Koreagura,,1882,1469499,3
Korddagji,,1867,1459555,5
Korhell,,1892,1449451,6
Koryote,,1251,1439455,5
Bunny,Challenger,1815,1439426,5
Ruveter,,1791,1419520,0
Kortino,,1315,1419493,2
Deut,,1782,1419473,2
Seba,,1787,1409523,8
Zala,,1440,1399537,6
Gunra,,1488,1399489,3
Korkkang,,1620,1399466,14
Igor,,1459,1399456,3
Mirades,,1634,1399409,11
Tony,,1909,1399403,15
Golfiv,,1456,1399403,5
Coheed,Challenger,1500,1399402,14
Cheyo,,1892,1389577,2
Rerki,,1579,1389448,6
Chumplyguy,,1454,1389430,9
Figadoro,,1539,1389428,5
Dachez,,1560,1389407,0
Jobe,,1263,1379511,5
Daywalker,,1258,1379482,2
Paldo,,1403,1379481,2
Caleb,,1631,1379454,12
Korwitch,,1435,1379415,18
Ganet,,1293,1379412,7
Luthut,,1438,1369449,7
Chinajc,,1382,1359530,10
Sarin,,1619,1359525,6
Furcas,,1354,1359488,6
Hetod,,1321,1359484,10
Orobe,Challenger,1813,1359478,22
Kordark,,1479,1359450,18
Artemis,Centurion,1467,1359449,11
Kormm,,1334,1359444,13
Bokita,,1760,1349510,5
Korloveu,,1437,1349460,8
Goldslave,,1605,1349440,14
Punkd,,1331,1349420,10
Kordong,,1856,1349416,27
Nicci,Challenger,1514,1339608,3
Rurcuz,,1191,1339582,0
Dingdong,,1408,1339508,8
Warehouse,,1307,1339504,2
Korlast,,1401,1339497,5
Rucomrade,,1454,1339493,1
Ardoriz,,1084,1339474,8
Kyeongnam,,1400,1339473,5
Kordoll,,1382,1339463,2
Katapiola,,1393,1339454,4
Corkiller,,1232,1339446,7
Tazz,,1459,1329529,15
Vellugra,,1128,1329499,6
Sanlaopo,,1436,1329468,14
Ozon,,1238,1329466,7
Korsohee,,1146,1329426,13
Pajo,,1250,1329422,7
Dasote,,1062,1329407,6
Experina,,1268,1329403,6
Espada,,1094,1319635,1
Hishra,,1226,1319585,3
Archer,,1262,1319574,0
Korexp,,1417,1319558,6
Doink,,1137,1319511,7
Odadi,,1320,1319494,1
Athralya,Centurion,1055,1319474,5
Dascth,,1125,1319469,10
Dnomyarzz,,1385,1319465,2
Magnus,,1439,1319456,5
Ruemilich,,1212,1319456,4
Tajpan,,1057,1319454,8
Drokk,,1649,1319443,8
Umbradei,,1258,1319437,8
Golda,,1325,1319422,3
Ednolus,Challenger,1434,1319405,18
Cadirki,,580,1309525,3
Korben,,1281,1309463,2
Rogerain,,971,1309443,5
Kornonstop,,1253,1309429,17
Rumor,,1132,1309421,16
Setha,,1106,1309420,10
Somi,,1115,1309419,8
Nirn,,1588,1309405,5
Joel,,1241,1299485,2
Korluvjina,,1359,1299441,6
Move,,1263,1299417,18
