Olderone,"War Hero",1903,1239436,0
Arin,,1854,1239430,0
Igomarket,,1545,1219436,6
Korlati,Champion,1666,1219408,1
Chinacheni,,1767,1189580,0
Korstar,,1849,1189435,5
Korjia,,1409,1189407,0
Saint,,1297,1179412,2
Sarah,"War Hero",1065,1169413,5
Sonny,,1305,1159538,0
Blackmour,Warlord,1261,1159462,1
Tempadin,,1306,1159419,1
Persona,,1062,1149456,1
Matapacos,,1225,1139448,0
Neosamurai,,1162,1139439,0
Shockwavy,Challenger,941,1139410,1
Koreaiu,,1328,1129637,0
Yallacha,,1215,1129516,0
Adrian,,925,1129485,2
Ethan,,1046,1129476,0
Oldbutgold,,1264,1129452,0
Baja,,1267,1129403,2
Egis,Centurion,1247,1119595,1
Faqua,,1111,1099446,1
Qeen,,1215,1089605,0
Eyecrap,Centurion,922,1089590,0
Eval,,1090,1089559,0
Gugeg,,1100,1089502,1
Mirades,,1230,1089489,1
Goldslice,,795,1089445,1
Shilien,,890,1089438,1
Gulimok,,1342,1089435,2
Chinamaomm,,943,1089428,0
Geniejin,,944,1089412,2
Borok,,1188,1079634,2
Derricktf,,926,1079574,2
Sibal,,1074,1079556,0
Tuolaji,,1156,1079530,1
Druvas,,948,1079467,1
Abiki,Challenger,893,1079407,10
Chinajun,,1250,1069662,2
Korakek,,841,1069551,1
Chinayun,,1294,1069497,1
Rudeeman,,868,1069435,5
Chinav,,783,1059602,4
Trigg,,771,1059578,0
Ejon,,820,1059511,0
Maggie,,748,1049455,3
Jhokey,Challenger,896,1039558,0
Koreablue,,1000,1039519,0
Rumakc,,725,1039518,0
Malcor,,981,1039512,2
Chuu,,691,1039504,1
Korsangnom,,701,1039500,3
Rubaka,,1120,1039466,1
Bozoone,,789,1039459,4
Koro,,885,1039449,4
Rwubaby,,676,1039424,2
Putita,,773,1039404,1
Ruazia,,1002,1029580,2
Chinazz,Challenger,915,1029563,3
Lomenne,,634,1029549,0
Vinet,,539,1029545,1
Athena,,796,1029543,3
Madman,Centurion,635,1029528,0
Kordiablo,,740,1029513,1
Korson,,894,1029470,2
Igor,,543,1029458,2
Jose,,824,1029454,2
Michyg,,946,1029440,2
Chinagsws,Challenger,804,1029425,5
Rugold,,669,1019613,1
Apolzin,,811,1019582,1
Korkhanie,,704,1019549,2
Dunwright,Challenger,1143,1019541,2
Tagalle,,696,1019489,3
Lllll,,644,1019432,4
Xiagao,,832,1019413,0
Baby,Centurion,1039,1009722,0
Chinaxiny,,945,1009664,0
Shield,,1106,1009637,0
