Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Chinadv;Champion;2034;75.19;160;566;274;0;200;2;windows
Chinadoll;;2031;75.19;159;575;316;0;192;1;windows
Maybe;;2048;75.00;158;517;266;0;193;0;windows
Pianopooh;;2072;75.25;158;545;304;0;194;2;windows
Korshen;;2064;75.13;158;558;310;0;194;2;windows
Chinahebi;;2036;75.13;158;580;277;0;191;1;windows
Korsasin;;2057;75.00;154;584;323;0;192;2;windows
Chinaaoc;;2001;74.88;153;468;243;0;188;1;windows
Korapple;;2061;75.06;153;493;270;0;190;1;windows
Chinahehe;;2101;75.25;153;538;298;1;188;2;windows
Chinanb;;2011;75.19;153;559;283;0;190;1;ios
Korea;;2016;74.69;153;569;309;0;189;2;windows
Nojoker;;2051;74.56;152;502;279;0;195;3;ios
Cnkim;;2004;74.19;152;504;300;0;190;2;windows
Blackbee;;2030;74.63;152;532;273;0;188;1;windows
Rushy;;1986;74.50;152;592;355;0;191;1;windows
Chinayeye;;1946;74.44;151;473;189;1;183;0;windows
Chinayang;;2011;75.00;151;537;228;0;191;2;android
Etas;;1939;73.88;151;589;317;1;185;2;windows
Tsukasaaoi;;1980;74.38;151;593;278;1;187;2;windows
Palidzky;;1886;74.19;150;527;278;0;200;1;windows
Cream;;1964;74.38;150;528;281;2;192;0;android
Korolo;;1936;73.63;150;573;309;0;201;1;android
Game;;1987;74.38;149;428;245;1;189;1;windows
Chinawyl;;1863;74.25;149;552;355;0;191;0;windows
Mristerx;;1951;74.06;148;551;312;4;171;3;steam
Korpeace;;1954;73.94;148;563;256;3;171;1;steam
Chinadns;;1984;74.50;148;574;312;7;152;2;android
Daje;;1924;73.81;147;518;253;0;189;1;steam
Fixbugs;;2016;74.06;146;393;189;3;175;0;windows
Feibaoer;;1904;74.31;146;488;234;5;168;2;ios
Octavia;;1992;74.25;146;499;242;5;162;1;windows
Seteg;;2020;73.75;146;508;228;3;174;3;windows
Resetitem;;1938;72.94;146;515;250;0;193;4;android
Nipsanhips;;1984;74.19;146;523;241;3;170;0;ios
Cucoce;;1979;74.00;146;537;209;6;157;2;android
