Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Ivithed;;421;71.75;131;472;65;11;144;10;android
Cristal;;455;71.38;130;564;58;14;129;14;android
Squishy;;629;70.19;112;496;89;16;115;12;ios
Chumanochi;;634;70.75;110;421;133;14;126;10;android
Ashibar;;1326;71.38;110;442;44;8;150;4;android
Amuhi;;359;71.13;110;551;166;17;119;22;android
Tomi;;234;69.19;108;199;2;15;127;8;steam
Drjkl;;538;70.63;106;392;113;12;135;13;steam
Kill;;668;70.19;106;572;98;12;133;12;steam
Tatishula;;494;71.63;106;588;114;15;130;5;android
Mage;;473;70.31;103;527;122;10;144;0;android
Lorzig;;406;70.63;103;580;46;5;169;3;android
Hilok;;542;70.63;102;493;89;19;108;10;android
Yersinia;;748;70.69;102;587;237;13;136;5;android
Yuri;;848;70.94;101;498;74;16;111;10;android
Jens;;350;70.94;101;540;230;12;128;2;steam
Qwer;;743;70.50;99;443;144;10;145;2;android
Hearth;;484;70.50;99;572;454;16;129;2;android
Rothim;;415;70.69;98;389;150;10;140;2;ios
Vatat;;317;71.44;98;540;108;17;104;10;ios
Idnara;;345;70.50;96;575;110;11;137;13;steam
Scrol;;334;63.19;95;364;131;13;140;11;android
Dualperson;;390;70.44;95;469;76;18;101;23;android
Tarzig;;396;71.75;94;476;130;14;128;5;android
Szarekh;;438;70.44;93;433;110;19;100;1;android
Surikat;;947;70.94;93;541;334;17;111;4;steam
Zelek;;507;70.75;93;577;154;13;124;14;android
Azaji;;492;70.31;92;590;360;17;107;6;windows
Emul;;554;70.38;91;458;310;18;105;0;steam
Vodrig;;535;70.88;90;283;68;12;137;3;android
Brueeee;;528;70.94;90;360;119;7;156;0;android
Luibina;;403;70.25;90;442;203;9;150;2;android
Noblesse;;275;70.75;90;529;88;23;83;8;steam
Nail;;370;70.50;89;542;324;20;90;1;android
Midet;;601;70.75;88;507;235;12;138;1;android
Athima;;369;70.44;88;596;218;12;137;3;ios
Lanig;;429;73.81;87;322;125;8;158;17;android
Kilgarra;;388;70.50;87;573;171;14;123;10;android
Manaburger;;215;68.88;86;260;59;11;135;0;ios
Zorarte;;701;70.94;84;523;160;4;175;11;android
Ishorzez;;296;70.69;82;497;198;21;92;2;android
Berkak;;517;69.69;82;520;187;11;138;3;android
Cegre;;204;66.88;82;526;286;12;144;0;android
Trona;;517;70.19;81;452;133;9;153;7;android
Inolah;;433;70.50;81;566;345;14;121;1;android
Elut;;270;70.13;80;242;106;20;97;2;android
Zuleha;;331;69.38;80;516;91;13;136;4;android
Kapout;;568;65.88;80;533;91;10;153;9;windows
Moonshadow;;1189;73.31;79;45;2;24;82;0;android
Jani;;843;67.06;79;55;7;8;157;0;android
Eter;;257;70.88;79;62;13;14;127;0;android
Bethe;;451;71.06;79;197;18;15;119;1;android
Cathaba;;248;69.44;78;468;109;19;104;15;windows
Casha;;223;69.31;78;560;268;12;150;5;steam
Hunothe;;215;70.44;78;574;345;22;112;1;windows
Sodim;;276;66.56;78;586;223;14;123;2;android
Ruta;;267;70.63;77;447;241;6;163;4;android
Ducutha;;647;67.13;77;470;302;10;142;1;steam
Enigma;;148;70.00;77;516;293;19;102;16;android
Irarus;;213;69.19;76;297;134;12;138;0;android
Bavos;;295;69.31;76;490;133;24;80;3;windows
Funny;;183;63.88;76;557;98;17;105;9;android
Eventbltch;;300;67.38;75;219;35;14;130;8;android
Omoii;;173;70.44;75;251;90;6;169;0;ios
Alifri;;321;70.75;75;519;136;13;122;1;android
Ashalok;;251;69.63;74;187;64;19;102;7;android
Dung;;208;70.06;74;356;56;14;128;7;ios
Arzik;;265;70.38;74;431;146;13;131;4;android
Green;;390;70.31;74;472;249;24;108;4;android
Ezabe;;275;70.38;72;333;56;17;120;5;android
Susha;;221;71.31;72;412;197;13;132;1;ios
Lola;;446;70.31;72;432;173;13;131;4;steam
Chill;;194;69.56;72;434;141;17;111;9;steam
Celestia;;258;69.69;72;471;127;21;83;1;steam
Goat;;227;69.13;71;148;46;13;134;0;ios
Dark;;169;70.19;71;403;93;15;123;3;android
Cabag;;350;70.94;70;189;12;15;122;4;ios
Zzzz;;250;70.00;70;271;20;18;105;1;android
Ollinan;;322;70.13;70;533;73;15;121;6;ios
Vite;;240;69.50;70;583;144;12;141;30;android
Eshorta;;138;68.44;69;296;62;17;101;0;android
Cassandra;;121;64.44;69;423;111;16;121;0;android
Vovolla;;171;70.44;69;555;234;19;103;9;android
Edneta;;134;64.38;68;343;62;22;86;0;ios
Dosa;;395;70.63;68;428;164;10;145;0;android
Elrmage;;389;70.56;68;454;221;15;113;0;android
Loten;;283;69.88;67;341;77;20;96;4;steam
Gones;;333;70.06;67;446;182;12;133;4;android
Zandar;;157;69.69;67;473;94;12;132;6;android
Skadgit;;149;66.31;67;545;207;18;130;1;android
Zarielle;;171;69.50;67;572;238;10;146;2;android
Enraga;;219;66.94;66;483;137;17;110;2;steam
Sillik;;257;70.75;66;504;278;6;161;3;ios
Nofux;;191;65.88;66;520;181;13;134;5;windows
Benismusic;;185;64.13;66;564;250;14;126;7;android
Mufrava;;294;68.06;65;206;66;20;101;2;android
Korta;;160;69.13;65;314;110;10;147;0;steam
Gakrit;;223;65.88;65;386;101;17;124;0;android
Sangwich;;295;70.69;65;394;169;12;145;0;steam
Reya;;215;68.19;65;422;57;13;138;1;android
Cokoje;;246;70.38;65;561;216;9;152;2;android
Lohan;;115;60.00;64;329;83;17;128;1;gpgpc
Zariz;;208;70.88;64;475;109;10;143;1;android
Keda;;232;67.56;64;500;185;16;112;1;android
Travalta;;221;64.69;63;294;89;14;132;4;android
Nurca;;106;43.06;63;315;88;9;152;0;steam
Erizes;;132;68.38;63;380;125;14;131;3;android
Nalfein;;315;70.19;63;381;149;14;138;1;ios
Amam;;160;66.81;63;414;177;9;159;1;android
Aluva;;415;70.56;62;332;60;25;73;8;gpgpc
Athena;;230;68.81;62;401;127;11;141;2;android
Docim;;368;69.13;62;462;168;19;98;1;android
Farm;;186;66.44;62;497;223;11;136;5;android
Megalamka;;195;66.31;62;515;215;10;155;2;android
Eridanus;;254;68.38;61;345;59;18;102;0;android
Dannoni;;152;70.06;61;367;98;18;107;1;android
Alghaib;;292;71.88;61;415;199;23;82;16;steam
Yvette;;198;65.94;61;581;228;14;133;11;steam
Ethone;;164;66.75;60;187;24;11;140;0;steam
Ijit;;214;70.13;60;255;52;9;154;5;android
Vuke;;113;67.81;60;257;59;12;146;2;android
Mongolman;;183;69.88;60;261;58;14;131;10;android
Ednod;;168;63.13;60;261;78;21;100;0;android
Bidefra;;159;67.19;60;314;93;13;136;0;android
Assassin;;137;66.94;60;319;56;9;146;1;android
Lezora;;183;63.94;60;509;146;7;163;0;android
Fodder;;108;58.56;58;204;27;16;120;0;android
Plesh;;118;70.56;58;382;130;16;117;1;android
Anide;;146;64.56;58;499;172;10;146;9;android
Raven;;158;69.50;57;359;64;20;96;0;android
Besa;;95;64.75;57;385;107;12;137;2;android
Mivruza;;216;68.25;57;412;149;10;151;1;android
Frieren;;164;65.44;57;449;189;17;112;1;windows
Harce;;107;63.00;57;487;152;18;117;0;ios
Cive;;101;57.50;56;378;160;13;139;11;android
Narayana;;85;66.38;55;235;55;10;152;2;android
Osaroz;;156;69.69;55;280;61;21;93;20;android
Dina;;144;68.38;55;332;39;6;168;3;android
Orad;;143;65.31;55;498;176;25;122;1;windows
Cuvi;;327;69.94;55;523;217;20;159;7;android
Sinema;;277;68.50;55;527;129;8;155;0;android
Yaga;;147;63.25;55;542;194;32;62;20;android
Ochorkig;;139;64.19;54;201;37;13;132;1;android
Mede;;133;69.69;54;300;114;19;105;0;ios
Kokre;;186;61.13;54;359;154;18;105;16;android
Thefox;;88;65.56;54;388;222;14;125;5;android
Mikassa;;110;61.81;54;396;170;18;104;0;android
Irdadaz;;51;62.81;54;401;125;12;135;10;ios
Ahos;;185;64.00;54;437;80;20;92;2;android
Gizmo;;122;64.63;54;543;191;12;156;3;android
Oshevra;;144;64.63;53;356;109;18;114;12;android
Togas;;111;68.88;53;436;90;9;150;0;android
Harce;;225;63.19;53;446;184;15;137;5;android
Mifra;;127;65.56;53;501;234;14;126;7;android
Killer;;163;62.06;53;595;283;19;156;3;android
Greg;;94;62.94;53;599;425;17;119;8;ios
Vive;;116;67.63;52;368;87;21;94;2;android
Kuga;;109;65.38;52;379;101;11;138;3;android
Rarde;;170;66.50;52;397;82;17;133;1;android
Loji;;148;68.50;52;500;251;19;107;15;android
Jaslyn;;126;64.69;51;295;80;14;145;5;android
Tris;;126;62.88;51;485;107;12;136;0;android
Raafiki;;76;67.00;50;226;66;21;94;2;android
Eventine;;65;64.38;50;266;93;12;140;0;android
Ogedi;;184;63.13;50;294;62;12;156;0;android
Moooo;;119;62.06;50;300;76;17;112;0;android
Rethon;;202;70.31;50;306;73;25;75;4;windows
Vele;;167;67.06;50;350;52;10;143;0;android
Arukos;;188;69.69;50;353;83;19;126;1;android
Mikuze;;142;66.94;50;375;53;16;115;0;windows
Kain;;201;60.56;50;490;158;11;141;3;android
Vilogre;;135;69.38;50;508;104;19;106;0;android
Omega;;164;67.50;49;308;71;21;92;0;gpgpc
Kathis;;85;66.19;49;324;56;22;93;1;android
Kingdon;;188;70.25;49;341;78;8;155;2;android
Ezurti;;95;59.75;49;450;51;18;106;2;android
Reda;;127;69.75;48;188;63;19;116;0;android
Ortaji;;154;63.00;48;422;163;19;103;5;android
Adravrul;;106;61.88;48;435;91;14;130;2;android
Osomod;;86;61.44;48;533;188;24;86;2;android
Glas;;127;64.88;47;249;32;11;141;0;android
Aharze;;149;70.75;47;302;98;10;155;3;steam
Hanjisung;;207;70.38;47;351;34;22;91;2;android
Ednesos;;116;64.63;47;442;83;3;172;2;android
Ohos;;114;66.31;47;448;122;18;103;2;android
Jiji;;159;68.63;47;523;275;8;154;5;android
Zive;;154;66.75;47;539;226;13;129;8;ios
Girzen;;134;60.44;46;331;109;11;146;1;android
Kadnizi;;71;65.50;46;424;122;21;93;0;windows
