Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Moon;;2151;72.88;173;552;299;0;180;1;windows
Lewy;;2067;72.06;165;307;101;6;153;1;steam
Heycat;;2092;72.06;160;292;93;2;193;0;steam
Kkkkk;;1998;72.88;155;528;118;10;148;9;steam
Ovohol;;1089;72.00;145;416;117;8;155;3;android
Asog;;1465;71.38;140;90;30;4;174;0;steam
Anne;;1445;70.75;140;230;54;1;195;7;android
Jebirca;;850;70.81;140;242;54;8;151;1;android
Dimonster;;940;71.69;140;267;88;15;114;3;android
Jordeta;;1071;70.75;140;467;94;8;154;4;ios
Acufreez;;1052;71.13;138;528;246;16;110;7;android
Oblivion;;1966;71.13;137;495;268;1;182;2;windows
Guchog;;751;71.19;135;327;64;15;121;8;android
First;;1051;70.69;135;471;153;3;182;0;steam
Agel;;1304;71.31;133;465;195;7;155;6;android
Yury;;1174;71.06;133;559;335;11;139;5;android
Zlobij;;1491;71.25;131;585;264;12;133;6;ios
Elizabeth;;1150;71.63;130;278;72;12;132;5;steam
Lorda;;1719;71.56;130;283;120;10;144;3;android
Haggar;;905;70.25;130;284;73;10;143;0;android
Badida;;992;71.44;130;284;71;15;116;0;ios
Nednut;;1042;71.06;130;344;95;15;126;3;android
Vesok;;865;71.06;128;495;366;14;134;10;steam
Cuta;;1162;71.00;128;509;301;14;127;6;windows
Mabra;;901;69.75;126;553;336;8;150;6;steam
Imaaru;;1448;70.88;125;241;118;6;166;1;steam
Roci;;1798;71.19;125;303;94;11;139;0;android
Voin;;878;71.38;125;320;100;3;180;3;windows
Aabbcc;;654;70.63;125;366;88;10;148;5;android
Izorgek;;651;70.50;123;453;266;16;117;5;steam
Sograse;;953;70.69;123;487;200;12;130;21;android
Exter;;952;70.94;122;326;144;14;123;0;android
Boltt;;974;71.38;120;275;74;12;137;3;android
Wundarr;;1287;70.88;120;287;76;19;106;2;steam
Ibrakum;;702;70.31;120;308;98;8;155;2;steam
Jashuza;;540;71.25;120;330;111;14;124;5;ios
Erkak;;1865;71.94;120;333;62;6;161;1;windows
Terrawin;;1390;71.06;120;352;95;7;161;1;android
Nyenye;;916;70.44;120;378;190;5;177;1;android
Maui;;1416;70.31;120;384;155;12;138;1;ios
Iron;;1086;71.38;120;507;128;10;149;24;android
Nasi;;1211;70.81;120;534;93;11;142;0;android
Acid;;2138;72.69;119;26;1;14;129;0;windows
Tome;;2128;72.56;119;30;3;13;131;0;steam
Revenge;;2109;73.19;119;32;3;16;117;0;steam
Zebavo;;2011;71.00;119;41;7;12;136;0;windows
Noseauto;;2041;71.19;119;44;15;15;121;0;android
Artodre;;1699;70.38;119;48;5;11;141;0;android
Bagruk;;1892;71.31;119;57;19;13;132;0;steam
Voice;;1969;71.75;119;67;23;22;87;0;android
Junior;;1987;72.81;119;74;20;17;112;0;ios
Jixy;;1870;71.00;119;76;33;23;83;1;steam
Warrior;;1236;71.44;119;85;37;3;182;0;android
Nano;;2023;70.31;119;91;48;5;170;0;android
Korapt;;1820;71.00;119;100;50;19;108;1;android
Trytrytry;;2092;71.38;119;104;38;9;151;0;windows
Sunny;;1691;67.63;119;118;58;12;137;1;steam
Iiiiiiii;;1356;69.56;119;126;51;7;159;2;android
Adori;;1937;71.50;119;156;97;12;136;0;ios
Zyzy;;601;64.44;119;231;157;19;103;5;steam
Ishicaz;;1765;67.50;119;365;283;23;96;16;android
Kivefri;;727;69.38;119;529;198;16;107;1;android
Yong;;861;70.44;118;423;220;8;152;8;steam
Aden;;1049;71.00;118;492;346;20;96;11;android
Dumbsaster;;836;70.69;117;359;144;13;127;6;android
Hithe;;1195;71.19;117;424;263;4;171;4;steam
Cami;;1423;71.06;117;532;253;12;133;15;ios
Serendipty;;1668;70.00;116;510;147;16;111;0;windows
Ijergan;;1928;71.13;115;80;9;15;118;0;android
Warry;;1411;70.69;115;142;24;9;150;4;android
Zoval;;803;71.19;115;248;82;14;135;5;android
Karn;;1068;70.56;115;272;124;14;129;1;android
Queen;;1703;71.06;115;318;73;9;149;1;steam
Apaanih;;1151;70.06;115;368;223;20;106;3;windows
Kaps;;1010;70.38;115;390;163;17;113;7;steam
Otuzol;;563;69.56;115;399;129;13;130;14;android
Glory;;655;70.56;115;518;101;12;138;2;android
Edak;;911;70.50;113;378;181;17;113;4;steam
Fukkit;;843;70.75;113;432;171;16;108;7;android
Gertrude;;536;71.13;113;462;285;4;168;6;android
Emiga;;622;71.50;113;501;300;10;140;6;ios
Trox;;482;69.94;112;395;152;16;128;2;android
Lulu;;1094;71.31;112;486;232;15;119;5;ios
Hojinra;;817;71.19;112;553;248;21;83;5;android
Klara;;516;70.81;112;562;210;19;101;5;android
Gladiator;;916;70.63;112;580;207;6;162;2;android
Arzekiz;;1064;72.19;112;589;281;6;160;1;android
Ronin;;1092;71.56;111;243;59;14;129;8;android
Tara;;641;69.94;111;467;202;16;112;5;android
Ergathi;;588;70.56;111;483;150;17;116;3;windows
Dedem;;641;67.88;111;546;197;15;106;2;android
Beast;;1421;69.81;110;60;7;10;144;0;android
Bivere;;588;67.69;110;92;9;12;138;2;android
Dedi;;882;70.38;110;108;24;12;133;0;steam
Mosk;;874;70.31;110;255;53;26;64;4;android
Evil;;328;68.25;110;277;114;14;129;0;android
Laki;;872;70.56;110;366;118;4;179;3;android
Odnurdud;;856;69.31;110;400;173;16;115;0;android
Satin;;532;71.31;110;403;170;5;179;4;android
Reymicle;;883;70.69;110;404;110;11;141;0;android
Imok;;680;70.69;110;418;108;19;105;7;ios
Lonrame;;901;66.56;110;446;204;12;139;2;android
Tanranne;;705;70.44;110;564;192;16;121;5;android
Rovi;;845;69.56;108;238;63;9;151;1;ios
Liga;;975;70.88;108;408;160;13;127;3;steam
Irtat;;711;65.50;108;547;330;13;132;1;ios
Conchberry;;427;68.44;107;596;395;10;139;10;android
Erzos;;817;71.00;106;496;297;14;119;3;android
Leten;;655;70.75;106;587;236;19;117;4;android
Odnidol;;1197;70.63;105;89;31;18;106;1;ios
Ijillan;;1852;71.44;105;105;23;18;107;0;android
Mumegi;;1747;70.44;105;149;31;4;175;2;android
Test;;295;67.13;105;171;46;14;128;3;android
Zasot;;1589;71.06;105;196;61;15;123;2;android
Oleza;;590;70.63;105;201;86;6;163;1;ios
Nacet;;513;70.69;105;242;57;8;157;1;android
Care;;407;69.00;105;268;93;14;123;1;android
Cawoo;;684;71.31;105;332;150;12;131;1;android
Sokol;;747;70.00;105;333;121;6;169;0;android
Keve;;754;70.50;105;343;125;13;131;0;steam
Kiri;;1046;71.06;105;402;89;15;119;1;amazon
Life;;1099;70.56;105;409;143;16;119;11;steam
Fikon;;486;70.19;105;421;116;12;148;1;android
Oshushed;;784;69.00;105;426;190;15;123;0;android
Artom;;461;68.75;105;504;67;12;131;1;android
Arkodun;;397;71.25;105;578;141;18;103;0;android
Nami;;497;70.88;104;330;107;15;110;0;steam
Katalina;;966;70.56;104;352;82;18;106;4;amazon
Ururu;;679;70.81;104;479;174;17;109;4;android
Etan;;683;71.06;103;372;154;9;141;1;android
Murced;;736;68.31;103;438;251;7;156;8;android
Atmara;;850;70.69;103;488;252;6;155;0;android
Rakeba;;635;70.75;103;489;170;8;149;3;windows
Elesis;;1120;70.44;103;518;238;11;147;9;android
Zoti;;783;66.31;103;541;258;14;114;4;steam
Ekasa;;367;62.19;103;558;265;26;86;4;android
Obollag;;893;70.69;103;583;214;12;124;1;android
Javrulli;;741;71.44;103;594;207;15;113;19;ios
Sister;;477;70.75;103;594;287;9;143;4;windows
Onnofre;;1016;66.25;103;599;204;6;158;8;android
Tezusa;;812;70.44;102;424;114;11;151;3;android
Wwiirr;;454;70.56;102;512;187;21;89;3;steam
Ivana;;1340;70.75;102;550;188;13;127;2;android
Nuri;;597;69.50;101;272;93;15;122;1;ios
Jcbeast;;303;67.63;101;384;143;7;158;3;android
Danaya;;874;70.50;101;480;176;12;128;0;android
Onig;;556;69.88;101;486;218;15;121;15;steam
Goldarnm;;528;71.63;101;534;166;16;112;2;android
Ados;;1221;67.19;101;554;250;9;152;8;android
Ihsan;;646;70.75;101;555;288;16;123;2;android
Ifrus;;442;69.50;101;559;250;18;125;6;android
Kenah;;504;71.06;101;568;190;3;171;2;android
Evus;;473;69.63;101;575;268;18;115;8;android
Icirud;;448;70.31;101;580;326;11;131;2;steam
Reaper;;593;70.38;101;581;217;8;149;4;android
Zathil;;378;69.63;101;594;188;8;151;2;android
Serenity;;1056;70.19;100;202;76;13;128;0;steam
Lonran;;806;70.56;100;223;87;12;138;3;gpgpc
Ceja;;658;71.38;100;226;31;8;155;2;android
Arehon;;340;64.44;100;230;53;5;169;0;ios
Milo;;824;70.94;100;234;78;16;117;1;android
Hartobra;;481;68.50;100;239;81;19;107;6;android
Power;;322;71.81;100;252;103;17;111;3;android
Dark;;649;70.88;100;253;31;10;150;2;android
Adnikut;;757;70.00;100;266;104;14;123;0;android
Eventado;;469;70.25;100;268;69;12;136;3;ios
Beham;;327;70.69;100;292;64;16;115;0;android
Kabal;;621;70.94;100;310;130;17;114;0;android
Revrel;;670;69.25;100;311;136;4;170;0;android
Doje;;796;70.31;100;316;63;18;107;0;android
Enzo;;511;67.13;100;338;58;21;90;2;android
Supporter;;600;70.88;100;352;98;7;157;0;ios
Lorenza;;432;58.31;100;365;70;9;145;0;android
Vaha;;719;70.75;100;365;112;18;102;0;android
Inovis;;995;71.44;100;377;98;8;157;8;android
Mecherke;;888;70.13;100;400;144;8;155;0;android
Zensniper;;420;69.31;100;403;102;16;108;0;android
Mercy;;719;69.81;100;431;64;10;149;0;android
Trogwar;;565;70.31;100;439;215;15;122;4;windows
Baba;;316;67.13;100;447;108;9;155;2;steam
Ihobre;;789;70.63;100;452;96;13;147;0;android
Dahize;;427;70.63;100;462;118;17;108;0;steam
Astats;;507;70.00;100;474;89;15;124;2;ios
Supportik;;539;69.50;100;475;168;14;127;7;android
Lomula;;919;70.50;100;481;243;7;159;1;android
Schnuppi;;716;70.00;100;494;131;20;96;0;android
Jooo;;585;65.06;100;495;123;16;125;1;android
Malan;;311;70.50;100;509;94;17;114;1;android
Chuzen;;599;67.50;100;513;154;13;126;1;android
Ebaka;;495;69.88;100;516;175;11;141;1;android
Bergad;;546;70.56;100;557;145;9;155;2;android
Elenora;;654;70.38;100;565;276;12;138;0;android
Seanna;;470;70.94;100;573;114;10;152;0;steam
Blond;;944;71.94;99;481;286;7;162;8;android
Pepito;;497;70.38;98;319;90;13;134;0;android
Bullyngot;;841;70.25;98;368;188;15;168;1;android
Cyka;;572;71.06;98;403;191;1;184;0;android
Babyyaga;;481;68.31;98;490;153;23;74;5;android
Hera;;802;66.75;98;495;206;14;120;1;ios
Casil;;609;71.50;98;523;278;16;113;3;android
Susan;;822;70.00;98;524;236;11;136;2;android
Korvin;;915;69.94;98;586;283;17;102;3;android
Rostl;;390;70.56;97;297;150;14;125;2;steam
Emanotua;;513;70.88;97;444;110;15;116;0;windows
Lodnehe;;375;70.19;97;482;155;16;111;3;steam
Voughart;;487;70.63;97;486;126;3;167;3;android
Hekron;;433;70.94;97;504;120;14;133;5;android
Ranna;;432;70.44;97;543;176;15;107;3;android
Zeti;;482;62.44;96;283;105;14;131;2;ios
Aronnin;;424;66.31;96;402;59;5;168;0;amazon
Innuchan;;525;71.44;96;472;173;14;126;0;android
Judy;;690;71.38;96;492;211;9;141;1;android
Sitem;;764;70.69;96;544;222;10;148;3;android
Athena;;460;70.94;96;554;195;13;122;1;android
Bumalone;;470;70.88;96;555;203;11;142;7;android
Norci;;1328;70.13;95;159;23;17;111;0;android
Micsonn;;257;69.44;95;209;23;13;131;0;android
Ileg;;299;70.69;95;243;85;7;162;0;android
Cokog;;650;71.06;95;274;89;23;97;4;ios
Jumala;;500;70.75;95;282;70;19;105;1;android
Gifkikker;;895;70.50;95;374;106;11;138;1;gpgpc
Lutig;;497;70.44;95;451;173;13;134;0;android
Sage;;409;70.69;95;513;165;13;124;0;android
Stalan;;390;70.88;95;534;103;17;116;0;android
Onat;;1031;67.56;94;443;176;5;167;10;android
Ryzen;;367;70.69;94;480;94;12;134;0;android
Talla;;410;66.81;94;493;174;13;123;3;android
Tathile;;807;70.13;93;339;110;16;128;1;android
Rubri;;486;70.13;93;486;101;12;131;0;android
Negove;;391;70.31;93;494;185;18;107;6;android
Ghost;;408;67.19;93;497;239;19;91;1;android
Emeg;;383;70.63;93;510;187;24;87;2;android
Katrin;;463;70.94;93;511;158;19;120;3;android
Icel;;593;66.56;93;533;203;16;130;2;android
Mmef;;524;70.69;93;566;188;15;113;5;android
Nedal;;444;70.38;93;577;329;21;89;2;android
Masha;;586;71.56;93;598;392;12;136;5;android
Dorci;;383;70.63;92;341;101;19;113;0;android
Kazam;;288;61.25;92;408;124;20;97;2;android
Rogen;;239;67.69;92;477;196;15;127;7;ios
Bones;;423;69.56;92;519;156;7;152;4;amazon
Malakas;;867;70.63;92;536;146;13;125;6;android
Korze;;388;68.50;92;538;253;13;125;1;ios
Pizdec;;425;71.31;92;553;122;13;116;3;android
Derkil;;404;69.63;92;574;217;16;112;6;android
Onat;;522;71.00;92;594;185;12;138;2;windows
Borca;;534;67.44;91;277;66;19;95;1;android
Inathe;;396;69.44;91;451;193;12;130;3;android
Lerke;;610;70.81;91;474;252;4;169;0;android
Damar;;696;63.38;91;508;127;12;129;0;android
Dtbryj;;537;68.38;91;579;293;4;167;4;android
Alad;;316;70.38;91;583;172;13;129;9;android
Jjckl;;461;66.94;91;585;261;6;165;3;android
Dimasik;;352;70.00;91;592;136;15;107;0;android
Seara;;467;70.00;91;598;332;12;134;20;android
Irzamiz;;263;70.06;90;153;40;21;90;0;ios
Mefrija;;297;68.25;90;160;22;8;153;0;android
Willow;;423;69.00;90;206;60;16;114;0;android
Misha;;227;67.81;90;221;39;10;148;4;windows
Ligga;;363;68.88;90;265;63;17;111;9;steam
Idisa;;347;69.19;90;288;110;11;138;2;android
Rukrore;;419;70.63;90;305;119;18;109;0;android
Jishi;;476;70.75;90;357;156;10;146;1;ios
Mammoth;;289;70.69;90;361;77;13;129;0;android
Toecutter;;373;69.81;90;371;73;9;148;1;android
Ecogri;;655;69.63;90;381;118;7;158;0;steam
Tyra;;340;70.50;90;398;49;13;123;6;amazon
Lilana;;336;68.00;90;456;57;12;139;0;android
Gardukra;;438;70.75;90;465;78;7;160;0;windows
Marimar;;371;68.75;90;504;149;15;116;1;steam
Ethod;;559;64.00;89;312;104;6;163;1;android
Onodi;;340;71.25;89;482;150;6;153;1;steam
Imovrel;;671;67.13;89;536;201;13;136;1;android
Jesuba;;476;70.50;89;584;143;21;86;14;android
