Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Seoul;;2133;75.13;167;595;29;33;31;14;android
Chinayang;;2042;75.06;160;556;40;27;60;8;ios
Wagner;;2100;75.00;159;481;46;36;15;5;steam
Thirdannie;;2102;74.56;159;536;140;32;38;5;android
Chinawyl;;2062;75.06;158;403;21;31;44;3;ios
Chinawww;;2101;75.31;157;402;29;28;57;7;ios
Techno;Challenger;2007;74.13;156;506;48;27;59;4;android
Adolf;;2042;74.63;156;584;44;22;82;3;android
Korxxxx;;2069;74.81;156;593;19;29;50;17;steam
Lovemansa;;2125;75.31;155;516;132;32;48;17;android
Rulancet;"War Hero";2106;75.13;155;568;124;33;34;12;ios
Arod;;2075;74.44;155;575;114;30;49;6;android
Zakal;;2025;74.81;154;554;69;35;22;20;android
Kami;;1972;74.00;153;505;46;25;72;9;android
Korbanya;;1959;74.25;153;560;25;22;81;17;android
Kilada;;1897;74.06;151;509;36;26;62;2;steam
Bardoooooo;;1929;74.88;151;517;72;25;66;2;ios
Zobrojo;;1786;73.75;151;543;33;33;35;14;android
Ahatry;;2036;74.63;151;566;16;31;35;10;windows
Chinahua;;2018;74.94;150;537;34;7;158;2;ios
Talrocxix;;2005;73.56;149;433;49;21;87;1;android
Cudne;;1989;73.56;148;446;46;24;72;7;android
Korbaekmi;;2013;74.44;148;551;32;27;58;11;android
Aviloz;;1963;74.00;148;551;48;23;76;12;android
Dropbear;;2029;73.94;148;594;52;13;127;4;android
Bored;;2083;74.13;147;321;12;30;43;4;android
Kedil;;1761;73.31;147;519;35;13;129;3;windows
Korilu;;2033;74.50;146;478;27;26;58;6;steam
Hibye;;1857;73.19;146;498;91;24;75;5;android
Rifrita;;1960;74.00;146;580;62;26;55;8;android
Valerian;;1951;73.88;146;582;139;17;118;3;steam
Neke;Challenger;1847;74.19;146;585;37;30;41;14;android
Ruwint;;2045;73.88;145;418;17;19;95;5;android
Nipsanhips;;2071;74.44;145;542;71;4;170;3;ios
Theturd;;1722;73.50;145;571;92;22;88;3;android
Stella;;2054;74.19;144;483;134;21;85;2;android
Ligri;;1932;72.75;144;514;131;32;34;4;ios
Windy;;2023;74.13;144;529;16;12;132;7;android
Fckptn;;1960;73.19;143;408;20;26;67;3;android
Sushi;;1858;73.88;143;466;52;16;109;1;android
Abuba;;1571;73.88;143;516;83;18;98;15;steam
Kent;;1843;72.63;143;532;62;20;87;6;windows
Gaji;;1977;73.88;143;556;96;15;116;12;android
Noseanb;;1987;74.44;143;589;143;12;127;1;android
Carmus;;1492;73.56;143;594;37;23;77;20;android
Chinadhk;;2076;74.75;142;356;19;29;54;1;android
Sammy;;2032;74.56;142;370;25;18;102;2;windows
Wellimback;Centurion;1942;73.13;142;513;18;22;77;3;steam
Leliana;;2022;73.38;142;570;16;16;109;27;android
Seema;;1778;74.06;142;571;58;14;118;2;android
Maclinx;Centurion;1528;72.88;141;489;30;7;157;2;ios
Korrasa;;1971;73.69;141;542;84;25;73;5;android
Ortarzes;;1982;73.94;141;549;30;22;81;7;android
Bezi;;2012;73.81;140;333;163;3;181;0;android
Tyao;;1989;74.38;140;353;126;7;158;1;steam
Evim;;1936;74.69;140;406;115;9;153;1;android
Farmich;;1974;73.44;140;453;130;6;161;0;steam
Duvol;;1413;73.13;140;462;29;20;95;12;android
