Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Bupyc;;1943;74.50;182;538;184;9;162;3;steam
Korggochu;;2037;72.69;179;543;314;19;99;10;steam
Korever;;2023;74.94;178;545;177;14;128;5;ios
Korgganda;;1941;74.50;178;555;103;11;156;9;android
Korsonny;;2010;74.81;177;586;237;17;113;10;android
Nete;;2029;74.44;176;367;76;11;158;2;windows
Kordwi;;1983;74.31;176;541;71;15;148;4;android
Umbradei;"War Hero";1936;74.25;173;505;245;15;120;4;windows
Romme;;1944;74.38;173;572;269;14;129;6;android
Chinahrb;;1909;73.69;173;581;298;16;117;5;android
Korpolaris;;1911;73.81;169;572;257;10;141;14;android
Korkobong;;1905;74.69;168;549;243;18;114;11;android
Dietrying;;1892;74.38;167;558;242;16;115;15;android
Yeager;;1917;74.19;166;463;85;11;143;1;steam
Ehug;;1874;73.25;165;570;264;17;113;53;windows
Korlu;;1920;74.00;165;576;297;14;128;20;android
Korva;;1912;74.06;164;456;252;21;91;34;windows
Betuci;;1953;74.56;164;515;277;9;147;20;ios
Idaa;;1845;74.00;163;580;282;11;141;9;android
Croakfrog;;1909;74.56;163;592;288;13;127;10;android
Really;;1905;74.38;163;599;233;11;137;12;android
Travissoon;;1917;74.38;162;501;171;9;146;26;android
Korsoksok;;1910;74.56;162;537;207;5;173;14;android
Reincarna;;1713;74.38;162;562;163;10;145;26;android
Bilese;;1855;74.50;161;552;183;9;146;6;android
Ahahahaaa;;1944;74.06;160;583;157;14;124;24;android
Korhimmae;;1924;73.69;159;534;215;8;155;23;android
Ohoh;;1873;73.19;159;588;213;12;130;22;ios
Lover;;1727;73.88;158;477;228;10;143;7;android
Vicky;Centurion;1744;73.63;158;503;244;11;137;12;steam
Popo;;1784;72.81;157;533;185;19;99;8;steam
Korkia;;1748;73.88;156;461;122;13;124;7;android
Hara;;2000;73.94;155;356;202;15;118;46;android
Torum;;1588;73.50;154;533;268;9;147;24;android
Laportea;Centurion;1620;74.69;154;580;256;10;149;47;ios
Roque;;1864;73.88;153;412;199;16;115;8;android
Flankcc;;1831;73.25;153;447;196;15;116;9;ios
Atoa;;1817;73.00;153;462;224;9;150;11;windows
Hronos;;1840;73.06;152;447;169;17;107;19;windows
Chinadi;;1809;73.75;152;476;201;17;111;25;ios
Piupiu;Centurion;1800;73.38;152;477;152;10;158;10;steam
Castani;;1854;73.38;151;376;117;10;142;5;windows
Kormoves;;1821;73.38;151;443;162;5;168;14;android
Slonik;;1440;72.75;151;496;145;17;112;4;windows
Atoa;;1798;73.38;150;502;173;4;184;19;windows
Erzalus;;1572;73.38;149;508;276;13;128;4;android
Chinalyh;Challenger;1534;74.31;149;563;271;11;136;49;android
Moana;;1856;73.56;148;537;218;12;131;14;windows
Chemnitz;;1263;73.94;148;540;197;17;114;10;android
Dianelly;;1031;72.81;148;574;213;18;125;8;android
Jemima;;1710;73.50;148;585;192;10;139;5;android
Sime;;1765;73.25;147;420;169;13;130;13;steam
Onat;;1639;73.44;147;506;162;14;119;8;android
Jodooho;;1318;72.69;147;529;205;14;133;22;android
Deletable;;1220;73.31;147;560;216;7;156;11;windows
Oges;;1218;72.75;146;298;85;12;143;4;android
Jbyden;;1771;73.44;146;358;150;8;153;2;steam
Nivi;;1653;73.63;146;432;95;14;125;21;ios
Jsbumble;;1328;73.13;145;456;188;13;130;20;steam
Stan;;1681;73.88;145;479;147;16;125;17;steam
Marc;;1537;74.13;145;487;152;21;92;36;ios
Germania;;1789;73.00;145;502;106;16;121;10;android
Korelame;;1420;73.94;145;505;150;8;154;59;android
Silhouette;;1558;72.38;144;403;162;13;128;4;steam
Pleiades;;1276;73.38;144;426;197;12;142;12;android
Shedevil;;745;73.69;144;440;219;12;132;5;android
Hasan;Challenger;1127;73.44;144;465;185;15;122;25;steam
Datdeptrai;;1531;74.13;144;560;389;17;111;29;steam
Tugo;;1778;72.88;143;332;150;19;101;9;ios
Zude;;1773;73.38;143;496;187;8;152;1;android
Asin;;1602;73.75;143;503;153;19;99;10;android
Nitrolily;Challenger;1333;74.19;143;519;230;18;99;10;ios
Chinaojbk;;1806;73.88;143;538;202;7;161;23;android
Korgenge;;1804;74.00;143;538;191;17;118;17;android
Abdi;;940;72.88;143;571;215;13;129;9;ios
Hunter;;1563;72.75;143;592;167;13;126;5;steam
Rampage;;1680;73.38;142;523;136;14;127;15;steam
Susha;;1570;73.81;142;524;177;9;148;25;ios
Joti;;1890;72.94;142;528;132;15;121;2;steam
Raepllama;;1807;74.13;142;549;193;10;145;10;ios
Yssb;;1561;74.38;142;565;342;13;132;38;android
Kofrak;;1330;72.81;142;590;207;20;94;23;android
Dushuvri;;1580;73.75;141;384;141;10;142;5;ios
Abita;;1501;73.19;141;400;113;13;130;14;android
Weeeee;Challenger;1864;72.88;141;446;159;8;148;9;steam
Aresevent;;1321;73.13;141;466;108;10;141;0;windows
Ical;;1819;73.00;141;514;87;18;105;2;steam
Xyilo;;1228;72.88;141;549;234;11;141;5;ios
Fakim;;1061;72.75;141;594;86;9;146;14;steam
Saicar;;1354;71.88;140;396;155;15;124;10;steam
Onemoment;;1491;72.88;140;459;174;11;141;13;android
Cooo;;1373;72.88;140;496;173;18;107;22;steam
Cuketi;Challenger;788;72.81;140;518;258;13;128;7;android
Naga;;1726;74.13;139;419;116;11;142;12;ios
Kori;;1551;74.06;139;460;249;14;126;28;android
Iviz;;1442;72.38;139;462;198;14;125;13;android
Eatdarich;;1283;73.13;139;462;181;19;100;6;android
Lanaya;;1674;73.44;139;495;245;18;103;15;android
Korsnowy;;1745;73.69;139;505;207;20;105;42;android
Josephine;;1188;73.81;139;523;184;15;121;20;android
Coffee;;1160;73.13;139;559;274;19;100;45;android
Korpaking;;1378;73.19;139;570;160;3;173;6;ios
Reacher;;1454;73.75;139;580;307;10;140;46;android
Korhope;;1573;72.75;139;582;229;24;75;55;android
Ollit;;1044;73.06;138;372;142;20;91;2;windows
Hanmeimei;;1446;73.50;138;381;206;16;118;3;android
Ikok;Challenger;1289;72.50;138;384;153;14;124;1;ios
Rusalko;;1720;73.38;138;431;172;20;96;6;windows
Korepost;;1391;74.06;138;445;214;17;107;6;windows
Imithi;;1711;73.31;138;461;193;16;115;2;android
Jeli;;1496;72.38;138;484;210;11;135;5;android
Dodapol;;1520;73.06;138;500;232;10;148;17;ios
Zefre;;577;72.94;138;536;243;2;176;2;android
Imud;;1479;73.25;137;399;161;11;142;5;android
Laja;;1554;73.06;137;462;142;22;84;4;android
Trinity;;1308;72.81;137;493;238;10;144;1;steam
Kaban;;1298;72.25;137;507;187;9;153;10;android
Alles;;1522;73.00;137;527;190;20;90;8;android
Silmaril;;493;72.81;137;540;209;14;125;13;windows
Krapull;;967;72.56;137;580;303;8;156;12;steam
Neoforce;Challenger;1241;72.75;136;344;128;17;106;2;android
Lira;;1470;72.94;136;367;81;18;104;13;ios
Foboskill;Challenger;1501;73.13;136;369;143;10;145;6;android
Zoda;Challenger;1636;71.69;136;390;179;16;120;10;android
Afsok;;789;72.38;136;453;208;13;132;12;android
Adnofra;;1507;72.06;136;505;149;7;156;10;android
Korsongpa;;1369;72.50;136;575;157;12;133;18;android
Sercerta;;571;72.25;136;588;169;7;155;3;android
Suje;;1072;72.81;135;369;172;18;110;3;android
Master;;1229;73.63;135;370;144;21;92;34;android
Ginger;;1267;72.94;135;414;89;14;132;7;android
Bisdak;Challenger;1839;73.25;135;419;130;15;127;21;android
Krnows;;1308;73.19;135;434;154;9;156;10;android
Boogiemen;;1374;72.56;135;475;138;12;139;20;android
Oshoz;;1097;73.38;135;486;129;10;148;4;ios
Gizes;;1053;73.19;135;514;196;10;147;21;steam
Varda;;735;72.31;135;537;161;20;98;28;android
Anbgold;Centurion;995;72.81;135;546;268;11;141;7;android
Goldigger;;1259;71.63;135;568;135;11;139;9;android
Neshal;Challenger;1010;72.25;135;570;185;9;154;6;ios
Enrel;;1617;72.88;134;419;256;17;112;23;windows
Haunter;;1234;73.44;134;434;215;21;99;24;android
Vonnnnnn;;1470;72.69;134;453;207;23;82;38;ios
Adora;;1576;72.94;134;484;239;9;150;59;android
Nikolle;;1178;73.75;134;507;235;16;116;16;android
Loka;;814;73.19;134;536;270;8;148;3;android
Ellul;Challenger;805;72.63;134;551;271;12;130;5;android
Koreaman;;682;72.13;134;572;258;15;115;10;android
Saca;;553;72.75;134;582;229;11;142;7;android
Nopaytowin;;1197;72.31;134;596;186;17;118;9;ios
Olem;;1514;72.94;133;359;157;23;85;15;android
Korvictory;;1348;72.75;133;369;205;13;130;7;android
Lopez;;1559;72.63;133;422;153;13;129;6;steam
Korara;;942;72.38;133;430;227;16;115;3;ios
Amandaaaa;;1032;72.63;133;438;196;16;117;3;android
Elevil;;1421;72.75;133;443;185;13;130;3;windows
Calesha;;687;73.00;133;448;213;22;86;10;android
Zzsimbazz;;1411;72.94;133;450;177;17;117;18;ios
Dagrul;;809;72.31;133;463;231;22;83;11;android
Ezethi;;774;72.44;133;463;200;17;109;14;ios
Teva;;920;73.63;133;490;211;10;147;10;windows
Tithos;;827;72.56;133;527;190;17;110;21;android
Mlira;;942;72.31;133;529;219;16;113;2;android
Goldshot;;1154;72.06;133;553;163;10;145;20;steam
Chinacc;;1171;73.94;133;556;248;16;111;6;windows
Ebati;;1195;72.56;133;591;219;16;117;5;android
Teshem;;1431;72.88;132;315;141;7;158;7;android
Illase;;1182;72.75;132;347;105;10;147;2;android
Amod;;1150;73.50;132;354;148;13;133;28;android
Gamsi;Challenger;1146;72.63;132;409;213;17;107;10;android
Pichacka;;1490;72.63;132;430;130;12;131;1;android
Zidan;;1397;73.06;132;445;188;19;103;16;android
Dave;;1139;72.56;132;453;196;17;105;11;steam
Ollezi;;1142;72.75;132;455;115;9;149;24;android
Titi;;661;73.19;132;472;227;15;116;8;ios
Tanziro;;1763;73.13;132;485;276;16;129;18;android
Vodukra;;617;72.19;132;505;190;13;132;8;android
Jujeh;Challenger;942;72.50;132;505;176;4;176;8;android
Konili;;734;72.06;132;519;248;10;142;3;android
Gurken;;1125;72.44;132;587;225;8;154;35;android
Cocut;;1195;73.00;132;588;137;13;133;78;android
Korsibural;;1591;72.69;131;254;52;10;143;9;android
Jebet;;1456;72.56;131;312;83;13;127;7;android
Neshe;;1177;72.56;131;318;115;12;133;2;windows
Olubre;;1407;72.81;131;322;129;13;127;6;android
Onalle;;701;73.00;131;398;167;7;159;3;steam
Jeshi;;1303;72.88;131;413;154;16;114;6;android
Udachnik;;1302;72.44;131;483;80;12;134;5;steam
Lylu;;1213;72.81;131;496;159;12;139;1;android
Erduke;;991;72.75;131;537;173;13;126;3;android
Deadwish;;1068;73.19;131;543;197;9;157;11;ios
Ejus;;1362;72.56;131;553;158;15;118;1;steam
Momop;;1542;73.44;130;268;94;13;132;10;ios
Tari;;1460;73.13;130;319;116;18;108;17;windows
Zipper;;809;72.44;130;323;166;15;121;21;ios
Anrak;;1187;72.13;130;324;46;27;65;11;android
Orgese;;1341;72.75;130;356;159;18;106;6;android
Igriz;;1129;72.38;130;357;90;18;106;8;ios
Baobao;;1461;72.75;130;357;162;11;146;0;steam
Osus;;1675;72.94;130;361;148;16;119;23;android
Ruset;;1575;72.69;130;392;135;13;129;22;steam
Jullas;;1004;72.38;130;399;141;12;139;17;android
Layphat;;828;72.63;130;408;167;17;110;4;android
Doom;;1745;72.50;130;420;170;11;145;20;windows
Diki;;1167;72.00;130;421;211;19;106;24;android
Korhicom;;1152;72.56;130;422;161;11;147;25;android
Jela;;790;72.81;130;431;204;14;133;11;android
Korotoy;;1183;72.69;130;432;200;17;118;19;android
Rutinol;;1566;72.81;130;450;178;15;122;20;android
Splunker;;1309;74.00;130;453;164;14;130;8;android
Enon;;1266;72.75;130;455;180;11;148;14;android
Cothi;;670;72.06;130;457;175;12;136;10;ios
Inemen;;1313;72.75;130;473;168;15;121;30;android
Eastw;;482;71.63;130;484;181;21;96;3;steam
Barilan;;1396;71.56;130;526;250;12;137;19;android
Kaka;;1629;72.94;130;527;236;14;130;8;android
Gabesha;;594;72.25;130;540;270;17;116;6;steam
Queen;;1243;73.38;130;551;125;16;118;18;android
Idreke;;1367;73.06;130;569;133;12;141;14;ios
Reek;;927;72.19;129;378;158;15;115;2;android
Kadije;;1065;72.69;129;435;146;18;108;26;ios
Puckfutin;;1149;72.88;129;459;183;15;120;15;android
Bimbo;;1252;72.81;129;508;127;14;130;11;amazon
Ukraine;Challenger;1327;72.13;129;508;241;8;153;29;steam
Jara;;761;71.63;129;512;161;16;113;7;ios
Vadris;;725;72.63;129;546;261;8;149;16;android
Lova;;535;71.94;129;556;245;20;89;5;ios
Scabera;;1332;73.06;129;557;158;4;176;11;android
Groot;;1251;73.25;129;570;281;11;137;6;ios
Cathi;;996;73.69;128;334;118;24;75;6;steam
Palindale;;1439;74.19;128;356;188;24;76;2;android
Marca;;1729;72.81;128;379;155;13;125;7;android
Ukelele;;1168;72.44;128;397;221;13;132;8;steam
Diesel;Challenger;1214;72.56;128;405;145;16;111;7;android
Vacuse;;776;72.06;128;415;174;13;130;11;android
Markethe;;897;72.25;128;427;249;26;63;3;android
Kormilk;;1214;72.63;128;454;189;15;115;7;android
Tidnad;;992;71.69;128;473;165;13;134;11;android
Otovil;;776;72.19;128;474;201;18;107;7;android
Yapboz;;1096;72.50;128;496;164;14;127;15;android
Nandor;;1469;72.19;128;501;195;7;158;4;android
Nokia;;1173;72.56;128;504;160;15;117;9;android
Operationz;;881;72.81;128;508;220;18;104;9;ios
Rowlan;;1282;72.75;128;519;197;19;101;8;ios
Higuze;;1045;72.94;128;535;163;6;160;4;android
Mana;;756;73.94;128;551;232;10;143;7;android
Oiling;;1147;73.31;128;568;182;14;124;0;ios
Fisther;;1526;73.69;128;571;213;13;181;11;android
Cozom;;646;72.69;128;581;133;10;143;5;android
Efita;;1180;71.94;128;582;189;18;107;8;android
Klompa;;1709;74.13;127;302;80;10;153;21;android
Acela;;774;72.31;127;333;128;16;120;8;android
Pawtekxp;;1563;72.31;127;335;109;10;153;3;android
Marajade;;595;72.88;127;345;94;8;157;9;windows
Akasha;;1473;73.25;127;385;177;14;129;15;android
Chad;Challenger;1276;72.25;127;390;114;5;175;21;ios
Boomies;;1116;72.31;127;431;109;12;136;5;ios
Ichija;;1073;73.00;127;445;176;19;96;1;windows
Tolimar;;951;74.44;127;455;199;14;133;57;ios
Juwon;;1228;72.88;127;467;237;17;105;6;android
Fast;;658;73.56;127;478;231;6;160;2;android
Afrilel;;814;72.31;127;502;201;13;130;14;steam
Etiham;;1159;73.25;127;540;249;10;146;23;android
Secifra;;1387;73.44;127;563;285;6;163;23;android
Voxa;;1084;72.31;127;574;191;12;134;22;steam
Eatinazz;;844;72.19;127;597;235;15;117;10;ios
Vega;;843;72.31;126;316;86;17;115;4;android
Odnid;;1386;72.88;126;332;122;10;142;4;windows
Andrea;;962;72.50;126;350;106;19;103;2;android
Flygg;;1103;72.63;126;352;121;12;134;4;android
Ladyboy;;1262;72.25;126;419;139;16;115;33;ios
Achusa;;1440;71.44;126;470;174;12;136;5;ios
Sosed;;613;72.00;126;483;130;19;95;1;android
Liane;;605;72.31;126;487;127;13;130;6;android
Puckfutin;;1331;72.31;126;495;123;10;145;4;steam
Catin;;537;71.69;126;565;182;15;120;8;android
Luka;;656;71.94;126;579;78;15;118;2;steam
Riicz;;1096;72.50;125;242;72;13;135;3;ios
Elena;;1194;72.56;125;308;135;20;101;3;windows
Sukri;;854;73.31;125;319;106;10;150;10;android
Itaveg;;1578;73.31;125;336;124;6;170;5;android
Tera;;1084;71.88;125;370;134;10;143;5;android
Naomigun;;1248;72.94;125;389;107;7;163;13;windows
Zajete;;735;72.44;125;389;132;9;152;5;android
Lgboom;;953;72.63;125;425;178;15;125;9;windows
Shcdyan;;1288;72.94;125;444;118;16;109;10;android
Joana;;600;72.69;125;482;158;10;147;8;android
Gurtot;;636;72.31;125;527;178;9;162;28;android
Rachel;;858;72.56;125;527;144;12;140;12;ios
Memule;;538;72.13;125;551;114;23;84;5;android
Gekagre;;1091;71.81;125;578;223;10;152;8;ios
Eret;;812;73.38;125;596;128;17;111;19;android
Ekayana;;1197;73.88;124;427;156;10;149;41;android
Ebal;;794;72.69;124;435;199;23;80;17;windows
Gorte;;548;73.00;124;448;262;10;143;2;android
Rivenbis;;1662;73.13;124;499;213;20;97;21;android
Sokad;;697;72.38;124;522;272;13;132;57;android
Travissoon;Challenger;890;72.63;123;263;83;10;147;8;android
Duellante;;1269;72.56;123;300;84;12;135;6;steam
Duckpuppet;;1885;72.75;123;331;141;17;112;9;ios
Jelerke;;496;71.75;123;334;138;13;129;4;android
