Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Kors;;2137;75.19;157;546;362;5;172;1;
Anba;;2101;74.81;157;551;347;9;151;1;
Msirnggod;;2019;74.81;157;594;347;3;182;0;
Chinaok;;2077;74.81;156;573;294;11;144;3;
Koreakukan;;2132;75.19;153;430;241;4;180;0;
Korjune;;2125;75.00;153;560;321;4;179;1;
Kortwo;;2093;74.94;153;569;395;5;174;2;
Cooly;;2017;74.13;152;536;252;17;115;1;
Felthied;;2005;74.00;149;532;325;6;166;5;
Ginagerson;;2001;74.94;149;596;336;0;192;2;
Kornyang;;2001;74.19;148;542;217;8;152;2;
Chinay;;1942;74.94;148;582;320;10;141;1;
Enter;;2011;74.50;147;507;274;10;147;0;
Boring;;1888;73.94;147;551;226;11;143;2;
Ruhegel;;1873;73.38;147;586;302;13;129;0;
Tega;;2084;73.44;146;398;223;5;172;0;
Owyeah;;1717;72.94;146;468;201;5;172;0;
Deffo;;1454;73.69;146;518;272;10;143;2;
Mantis;;1923;73.63;146;532;273;6;169;0;
Rutravis;;2006;73.94;146;554;235;18;109;2;
Ruslate;;2084;74.00;146;558;234;14;128;1;
Kinnu;;2053;74.69;146;564;419;7;158;1;
Huni;;2061;74.75;146;582;206;12;133;5;
Rukinogi;;2052;74.19;145;551;259;3;189;1;
Kormama;;1975;73.94;144;485;262;9;155;0;
Oviz;;1923;73.88;144;489;261;2;183;4;
Klio;;1905;73.75;144;494;197;10;142;0;
Boring;;1922;74.25;144;558;249;11;133;2;
Jeonghyeok;;2066;74.69;144;594;221;9;146;1;
Chinakkk;;1986;74.38;143;483;216;15;113;3;
Nurse;;2032;74.31;143;517;236;23;80;6;
Iris;;1977;74.13;143;518;191;8;161;3;
Vnchutich;;1778;73.75;143;547;270;12;145;6;
Themiser;;1834;73.06;143;599;302;14;124;1;
Erzaph;;2006;73.44;142;419;212;6;163;3;
Scopper;Challenger;1908;73.44;142;494;250;14;121;1;
Koreverse;;1768;73.44;142;506;204;17;105;1;
Cubita;;1820;73.75;142;539;289;12;137;6;
Gekrola;;2050;74.13;142;565;246;18;100;2;
Tulbar;;1903;73.88;142;572;252;6;160;6;
Ginel;;1778;73.31;142;594;276;10;142;0;
Stavi;;1984;73.88;141;434;179;6;165;1;
Gordi;;1872;72.81;141;470;238;5;173;2;
Bathe;;1873;73.06;141;491;228;13;131;3;
Solida;;1978;72.75;141;496;214;10;141;4;
Michyb;;1773;73.44;141;501;233;23;80;2;
Seret;;1928;74.06;141;517;221;13;124;1;
Nage;Challenger;1884;73.06;141;553;205;11;139;2;
Alistin;;1884;73.06;141;557;226;7;160;7;
Vngaugau;;1808;74.13;141;565;217;5;161;1;
Pokkabnz;;1879;74.00;141;567;240;10;138;1;
Korobag;;1859;73.69;140;474;229;14;130;1;
Lara;;1874;73.44;140;527;177;9;164;0;
Hueputalo;;2056;73.88;140;552;211;15;120;4;
Aura;;1940;73.88;140;553;264;11;148;2;
Tarmage;;1938;73.81;140;569;210;8;158;2;
Irzennin;;1913;74.25;140;584;289;8;166;22;
Ifike;;1928;73.69;139;433;177;9;144;3;
Otive;;1842;73.13;139;478;221;7;156;1;
Ilegez;;1487;72.81;139;570;311;10;144;3;
Ashirdit;Challenger;2060;73.00;139;588;275;17;107;3;
Janeausten;;1945;74.00;139;595;226;19;92;10;
Bronze;;1786;73.06;138;379;223;5;172;1;
Zela;;1790;72.94;138;413;236;9;155;0;
Serotonin;;1927;74.19;138;457;182;11;144;2;
Pokkabz;;1816;73.50;138;491;218;15;112;1;
Craftman;;2002;73.81;138;499;241;13;124;1;
Nicebsc;;1996;72.75;138;510;207;14;131;1;
Allicem;;2038;74.25;138;516;280;6;175;4;
Odromi;;1889;73.69;138;534;189;12;134;10;
Magicman;;1952;74.31;138;572;311;7;157;2;
Gabi;;1581;73.56;138;575;191;16;116;0;
Marvada;;1668;72.69;138;576;251;13;124;1;
Zoemitchky;;1924;73.31;138;576;272;11;133;3;
Jericho;;1852;73.81;138;581;299;13;129;4;
Bronze;;2022;73.63;138;595;205;19;95;2;
Allin;;1447;72.56;138;595;303;14;131;6;
Hyfam;;1804;74.00;137;465;234;15;116;8;
Nitrosha;Challenger;2016;74.56;137;510;262;16;108;5;
Mdmcyc;;1957;73.75;137;520;264;7;158;3;
Solamus;;1622;73.94;137;528;301;12;136;1;
Azer;;1604;73.63;137;532;185;9;144;0;
Rafers;;1611;73.00;137;548;246;11;143;5;
Rupunkpo;;1959;73.38;137;570;274;11;138;5;
Tipok;;1911;73.81;137;587;280;17;111;0;
Cherryvn;Challenger;1904;73.81;137;589;416;11;138;1;
Amedez;;1821;73.69;136;383;170;17;110;3;
Rusoonium;;1969;74.13;136;434;239;9;147;4;
Ogrorze;;1752;73.75;136;457;209;9;143;1;
Cozu;;1902;73.56;136;480;152;9;147;1;
Pixa;;1945;73.63;136;484;194;14;122;1;
Koranakum;;1826;73.69;136;484;184;9;148;4;
Alina;;1421;73.38;136;505;208;14;123;2;
Wizardry;;1513;73.00;136;547;172;10;144;4;
Kukuma;;1468;72.94;136;566;238;16;112;5;
Worzbronze;;1768;73.63;135;308;135;11;148;5;
Boop;;1895;73.69;135;361;171;14;133;0;
Chinaxin;;1940;73.06;135;366;244;12;149;5;
Blanchett;;2022;74.38;135;406;126;6;167;2;
Orkit;;1827;73.88;135;471;200;10;153;6;
Morgana;;1742;74.38;135;527;125;15;122;5;
Oshart;;1474;73.25;135;535;170;7;164;0;
Alut;;1960;73.94;135;558;312;19;115;8;
Jang;;1868;73.00;134;461;187;10;145;2;
Jeve;;1926;73.38;134;496;250;16;110;6;
Beast;;1813;74.13;134;596;258;13;130;8;
Anbbmagz;;1850;73.69;133;415;164;13;124;4;
Marizian;;1593;73.56;133;445;179;13;127;0;
Alistair;;1645;73.19;133;474;237;15;118;4;
Ardemi;;1828;73.63;133;500;215;18;104;10;
Nagibator;;1821;73.56;133;500;255;11;138;4;
Feomatha;;1651;73.75;133;511;321;9;150;0;
Twowinds;;1008;73.13;133;516;359;18;102;3;
Korwi;;1873;72.69;133;534;215;6;157;1;
Ebredim;;1505;73.44;133;585;253;7;166;0;
Atrox;;1695;73.63;133;596;446;9;151;3;
Empyrean;;1962;73.56;133;597;254;10;150;0;
Ayshel;;1850;73.81;132;415;162;17;118;2;
Ashrorona;;1815;74.06;132;497;238;11;132;3;
Lennikraft;;1965;73.63;132;526;169;18;112;1;
Elessar;;1893;74.19;132;528;198;7;154;1;
Jaja;;1047;73.63;132;530;250;13;127;2;
Tear;;1484;73.13;132;566;246;19;97;10;
Kali;;1974;74.25;132;582;135;9;141;10;
Hundrad;;1796;74.00;132;583;229;18;99;15;
Eligrid;;1188;72.38;132;584;189;14;126;3;
Shin;;1475;72.50;131;283;137;2;187;0;
Sorcerer;;1828;73.94;131;347;135;11;137;3;
Vurkok;;1930;73.19;131;348;181;10;147;0;
Hacat;;1692;73.88;131;365;120;18;102;2;
Kirara;Challenger;1737;73.25;131;384;190;13;130;2;
Kafritha;;1008;72.44;131;464;137;16;113;0;
Mydnyght;;1678;73.38;131;466;151;16;115;2;
Snowdragon;;1929;73.00;131;483;258;12;134;0;
Phyra;;1208;73.00;131;491;238;13;129;1;
Saithanh;;1854;73.25;131;527;147;12;140;5;
