Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Brabo;;1393;72.63;128;348;148;12;134;4;steam
Hermes;;1417;73.25;124;567;348;3;179;10;steam
Roid;;1727;73.44;123;501;313;16;120;0;steam
Duodev;;987;71.44;122;577;263;18;102;6;android
Glaviana;;1261;72.25;121;355;111;11;135;2;ios
Burzit;;1667;71.88;121;453;171;13;125;5;android
Hieu;;2062;74.00;119;78;23;10;151;0;ios
Domage;;1977;74.19;119;84;26;5;173;0;android
Korcostco;;2050;74.06;119;96;15;26;72;1;ios
Kora;;1938;74.25;119;97;21;21;94;0;steam
Mjyyds;;2013;74.25;119;131;43;15;123;0;android
Oresi;;1882;72.88;119;149;69;16;117;0;ios
Nonotagain;;793;71.81;119;179;87;6;166;0;windows
Hebatnye;;1608;73.44;119;180;77;11;141;1;android
Mixing;;2022;74.81;119;222;65;17;106;3;android
Hestia;;1763;73.69;119;232;105;15;122;2;android
Foma;;1904;73.06;119;249;106;16;119;3;steam
Esile;;1173;72.31;119;286;142;20;96;3;android
Aenyora;;1426;72.69;119;338;132;22;85;12;android
Pete;;1489;72.50;119;476;293;6;163;1;steam
Vebegi;;1734;72.25;119;487;328;10;151;0;steam
Ablackman;;661;72.38;118;425;227;8;159;0;ios
Mielie;;590;72.19;118;563;142;15;112;0;android
Osucha;;1005;72.50;117;416;207;11;136;3;android
Befran;;893;71.56;117;442;129;18;104;3;android
Orkodem;;1254;72.94;117;454;209;12;130;7;android
Atarax;;1142;72.13;116;576;176;16;120;4;android
Tociki;;834;73.31;116;583;228;15;130;8;ios
Virzod;;1263;72.88;115;151;46;19;108;5;steam
Luzaniyoyo;;1061;72.00;115;472;207;11;148;1;windows
Anbguy;;1099;72.13;114;382;210;15;126;3;android
Clakan;;1133;72.75;114;576;230;11;155;5;android
Sukin;;1034;72.69;114;596;364;7;158;1;android
Alissa;;1460;71.56;113;415;218;15;122;4;steam
Sakeni;;1071;72.44;113;454;159;19;98;7;windows
Egral;;1505;72.25;112;210;84;15;122;1;android
Luzona;;1229;70.69;112;403;220;17;108;4;steam
Lavi;;948;72.06;112;476;272;20;97;8;android
Zikog;;811;71.00;112;537;277;9;143;2;android
Aveli;;1481;72.63;112;553;206;21;94;3;android
Zapem;;1338;72.94;112;564;270;18;100;6;windows
Esime;;948;71.44;112;575;310;23;93;4;steam
Fqgy;;454;72.31;112;578;173;11;136;3;android
Childy;;906;73.06;112;583;214;12;137;2;android
Eventhero;;372;71.31;112;596;299;11;138;2;ios
Avok;;1008;72.44;111;569;276;13;137;3;android
Mishinra;;1272;71.75;110;229;36;11;145;3;android
Cimorti;;852;72.19;110;256;140;17;118;0;steam
