Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Miss;;1695;72.44;130;319;177;19;112;3;steam
Lurus;;1036;73.94;111;326;86;11;135;2;android
Korn;;879;70.88;110;531;205;15;127;5;android
Invoker;;460;70.75;102;494;283;18;102;3;steam
Merlin;;770;70.56;102;589;224;16;118;4;android
Jokes;;340;69.75;100;507;330;10;160;0;android
Breedam;;803;70.44;99;593;174;13;134;22;android
Orgesha;;490;70.38;97;490;213;11;138;5;steam
Sithi;;282;70.06;96;452;138;21;91;9;android
Iched;;374;70.38;95;406;176;16;120;4;ios
Azulcaido;;317;71.06;95;527;343;16;124;56;steam
Shadow;;475;70.44;92;366;183;14;121;4;steam
Bigin;;503;70.44;91;488;127;17;107;0;windows
Vermillion;;258;70.38;90;346;92;10;144;0;steam
Izaz;;264;70.50;89;540;354;12;151;17;steam
Sosalka;;407;71.75;88;575;222;18;104;5;android
Erathe;;616;70.38;85;316;175;8;161;0;steam
Yennefer;;316;70.81;84;582;356;12;130;4;android
Bestik;;523;70.94;82;414;170;16;127;0;android
Sdrimaf;;218;68.38;82;463;229;10;150;14;android
Orgag;;219;65.69;82;532;350;13;123;2;android
Zori;;363;69.56;81;313;134;20;118;0;steam
Loki;;426;68.88;80;245;88;9;152;0;steam
Oogaa;;317;70.44;80;294;103;13;143;0;android
Aile;;453;70.25;80;348;63;7;159;0;android
Ecekre;;490;70.19;80;369;139;20;98;1;android
Ovred;;413;69.44;80;390;153;10;151;2;steam
Aratom;;311;69.06;80;421;123;17;112;4;android
Lannez;;387;70.44;80;429;270;11;151;1;windows
Neherze;;466;70.31;80;488;244;21;100;2;android
Egid;;420;69.31;80;518;213;16;131;5;android
Irdusha;;624;71.00;80;542;81;9;149;12;android
Ozudnud;;1190;73.38;79;28;2;16;118;0;steam
Haerin;;1522;72.69;79;31;3;13;133;0;android
Eter;;1053;70.81;79;34;8;13;136;0;android
Evrofra;;803;70.88;79;50;14;10;148;0;windows
Hell;;663;71.44;79;51;15;7;162;0;windows
Carnage;;581;71.31;79;60;5;7;165;0;steam
Tegre;;191;70.56;79;152;38;9;147;0;windows
Tugi;;561;70.94;79;214;25;13;134;1;android
Grandpa;;596;69.94;79;250;117;22;91;1;android
Mylla;;350;69.81;79;385;162;18;111;2;android
Flamelord;;311;70.81;78;396;256;11;138;0;android
Aladaman;;236;70.38;78;484;182;15;122;5;android
