Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Bandit;;959;71.44;136;565;264;12;132;12;ios
Appletree;;1235;72.75;133;481;223;15;122;14;ios
Azuda;;898;73.31;132;475;214;5;173;17;ios
Ercallim;;1088;74.13;130;262;42;21;94;1;android
Ehetha;;1060;74.13;130;381;60;14;130;6;android
Lutschenme;;607;71.75;130;525;170;16;115;5;steam
Zize;;1183;71.56;129;478;114;4;172;2;android
Icis;;757;71.50;129;539;194;6;159;4;windows
Macdonalds;;1258;71.50;129;556;207;8;152;8;steam
Daddy;;1182;71.75;128;497;209;15;120;9;steam
Karatel;;1004;71.75;126;421;176;16;117;13;android
Andytoy;;1276;72.63;126;463;142;24;90;6;windows
Idvovbl;;1027;71.88;126;561;356;20;95;8;android
Bomba;;650;71.94;125;353;127;15;126;4;android
Bana;;1306;73.19;125;361;122;18;105;6;android
Usanah;;1299;71.75;125;373;145;15;137;10;windows
Redbean;;1550;72.00;125;402;106;15;121;2;android
Zola;;827;71.63;125;465;138;17;113;6;steam
Suthi;;1528;71.75;124;510;152;13;128;7;ios
Nuca;;1211;72.19;124;576;194;9;164;11;android
Jurkaz;;1314;72.00;123;381;121;14;135;7;android
Hokage;;1146;71.63;123;385;197;12;139;13;steam
Oleg;;1048;71.75;123;488;175;21;93;20;ios
Nisa;;636;71.50;123;572;323;7;168;11;ios
Suba;;1388;73.00;122;365;119;13;130;8;android
Gegrug;;720;70.88;122;415;133;18;100;5;ios
Loreyn;;695;71.06;122;540;234;20;96;45;ios
Kage;;1394;70.94;122;583;249;7;161;26;android
Ochercik;;975;72.25;121;451;148;8;152;5;android
Xyesoska;;519;71.44;121;516;190;19;95;3;ios
Nibula;;1018;71.50;121;544;167;10;141;13;android
Rerde;;535;71.19;121;546;125;15;118;5;android
Hunter;;1605;72.06;120;306;99;5;170;24;steam
Oneshot;;926;72.44;120;344;79;12;137;1;windows
Robyn;;1646;72.63;120;369;78;15;121;4;android
Ejoda;;631;71.69;120;378;103;19;104;4;steam
Evadoz;;1237;71.63;120;398;120;8;157;6;android
Ramper;;415;73.31;120;481;185;16;121;41;steam
Irtimil;;458;70.63;120;495;159;8;156;6;android
Zugike;;682;72.25;120;521;113;12;139;1;android
Evileet;;795;71.63;120;557;232;16;117;53;steam
Lenka;;611;72.06;120;596;136;12;145;11;android
Mola;;1837;73.81;119;103;21;10;143;2;android
Kara;;980;73.69;119;135;43;11;143;0;android
Korbi;;1310;73.13;119;155;60;12;136;0;steam
Waker;;1783;73.00;119;157;54;21;88;0;steam
Kkabi;;1905;75.00;119;163;61;14;127;13;android
Sjong;;1958;72.69;119;181;71;11;139;12;steam
Juhut;;920;72.31;119;198;76;12;135;0;android
Aaaa;;1548;74.56;119;199;78;19;101;9;android
Buja;;1519;72.50;119;200;82;16;115;4;ios
Sibal;;1909;73.69;119;322;182;13;136;86;ios
Levitan;;1263;72.56;119;346;161;21;97;19;android
Idvovbl;;1137;73.38;119;577;221;11;146;5;android
Rirci;;772;71.63;118;327;105;16;115;2;android
Muvra;;741;71.75;118;374;132;18;116;14;windows
Clyde;;920;72.63;118;413;109;13;133;5;ios
Odrufra;;714;71.44;118;457;253;23;80;8;ios
Dacoji;;1010;71.75;118;531;106;17;111;5;android
Spider;;1408;71.31;118;553;247;14;126;4;android
Hiburzi;;1513;72.31;117;306;139;12;142;3;android
Mitiy;;534;71.56;117;382;132;12;131;5;android
