Name;Title;ChampLv;AvgItemLv;TrialLv;TrialTime;BossTime;EliteKills;TrashKills;Deaths;Platform
Korddd;;1963;72.63;171;595;118;17;138;6;windows
Cndaye;;2006;71.81;168;570;165;6;161;8;windows
Linnethe;;1979;71.75;167;595;228;14;156;3;windows
Korhatestl;;1946;72.50;165;566;214;13;139;14;android
Agatha;;2068;72.56;164;564;196;22;88;5;windows
Azad;;1664;71.00;162;456;142;7;179;6;android
Korbluesky;;1895;71.56;162;555;233;14;143;13;android
Pleiades;;1636;72.13;155;517;203;8;153;26;android
Kinagi;;2050;71.06;155;580;116;16;118;11;steam
Wind;;1967;71.56;154;533;182;12;130;11;android
Zzzz;;2021;72.06;153;503;247;18;97;3;steam
Stleij;;2017;71.69;153;594;351;16;129;0;ios
Nobody;;1589;71.00;152;576;156;18;112;9;ios
Twoonewrze;;1991;72.25;151;368;113;8;154;4;android
Ddoomz;;1476;72.25;148;445;187;10;145;1;android
Reni;;2089;72.50;148;495;201;14;122;5;android
Pewpew;;1984;71.44;148;501;216;10;143;12;android
Omaz;;1948;71.81;148;598;240;13;128;6;steam
Morebibibi;;2053;72.13;147;410;165;8;153;7;android
Ezin;;1957;71.56;147;416;176;22;88;20;android
Whocares;;1672;72.50;147;547;222;13;134;19;android
Azun;;1988;71.38;146;418;137;10;141;8;android
Ukraine;;1879;70.31;146;438;191;6;162;2;android
Ertia;;1784;71.56;146;536;234;11;135;6;android
Mahek;;2042;72.25;146;536;204;19;97;4;ios
Badna;;1922;71.06;145;387;161;13;135;24;android
Rucantstop;;1880;72.44;145;537;226;14;130;5;android
Holy;;1419;72.44;145;546;194;18;111;8;windows
Leudrah;;1935;72.75;144;471;182;5;172;32;ios
Ekuz;;1918;70.50;144;579;281;14;121;29;steam
Sexyasduck;;1693;71.56;144;583;268;9;157;22;ios
Syrus;;1768;71.56;143;452;184;16;116;4;android
Cocok;;1949;72.31;143;465;160;12;138;5;steam
Funz;Centurion;1987;72.44;143;480;160;13;132;4;steam
Enrel;;1934;71.38;143;555;244;15;112;10;steam
Pepsi;;1333;72.13;142;481;207;18;110;27;ios
Flux;;1842;70.69;142;494;163;15;120;3;ios
Lola;;1375;72.06;142;506;142;13;126;10;android
Duton;;993;71.38;142;569;143;17;112;3;android
Alexisse;;1747;72.94;142;577;239;14;129;16;ios
Victor;;1958;72.44;142;599;214;17;110;4;android
Xrenya;;1980;72.44;141;348;168;17;115;12;ios
Kefrug;Challenger;1813;71.56;141;359;114;9;151;3;steam
Zodet;;1912;71.81;141;393;62;18;135;4;ios
Torze;;1474;71.88;141;416;172;17;110;1;steam
Kugak;;1284;71.50;141;440;176;14;121;7;android
Silva;;1334;71.63;141;480;177;17;106;7;steam
Sunrug;;1679;71.69;141;492;169;14;125;8;android
Rucherryb;;1531;71.44;141;508;204;9;145;4;android
Lucky;;2066;73.00;141;509;182;11;136;2;windows
Surviva;;1316;71.00;141;535;65;13;164;3;steam
Kurogun;;1764;72.31;140;372;145;16;117;12;android
Zugi;;1897;70.94;140;596;222;15;130;44;android
Lara;;1308;72.50;139;526;343;19;97;12;steam
Anda;;1703;71.50;139;571;245;17;106;9;android
Dani;;758;72.06;139;575;168;10;144;2;android
Hrundel;;1746;71.13;139;576;279;14;120;22;android
Chemnitz;;1946;71.25;139;585;302;9;143;12;android
Korsam;;1907;72.13;139;596;343;15;123;24;android
Korea;;1864;71.44;138;421;232;20;95;6;android
Otami;;1630;69.81;138;498;239;9;156;14;steam
Poopface;;1922;71.56;138;537;251;11;138;0;android
Kronik;;1694;71.44;138;556;224;12;137;14;android
Kobra;;1504;71.56;138;567;256;16;117;9;android
Nasima;;1964;71.00;138;580;267;12;136;9;android
